,K,Viral Clearance Time,Total Viral Load,Excess CTL
73,7.05480231071866e-08,4.0,335695.94878099643,168849933.51187328
74,9.326033468832218e-08,4.1000000000000005,329553.6942228455,156626290.52608284
75,1.2328467394420683e-07,4.1000000000000005,322584.3189206693,146113434.50065318
76,1.6297508346206468e-07,4.2,314723.1346041427,133818794.66787681
77,2.1544346900318867e-07,4.3,305805.6760248488,121667556.25246084
78,2.848035868435805e-07,4.5,295550.8200773382,108344188.41033562
79,3.764935806792471e-07,4.7,283527.11052954267,95440525.74269082
80,4.977023564332114e-07,5.1000000000000005,269111.64480581536,80993968.19255683
81,6.579332246575682e-07,5.6000000000000005,251416.1239009521,66871486.63793041
82,8.697490026177835e-07,6.4,229200.41510948227,52373412.057137705
83,1.1497569953977357e-06,7.7,200752.92948083792,38030093.0450858
