,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,19.0,20026950.561178178,4480552.094074317
1,1.0974987654930568e-08,19.0,19980794.297487646,4480315.348216109
2,1.204503540258781e-08,19.0,19930159.475660965,4480054.445024955
3,1.3219411484660288e-08,19.0,19874614.21223347,4479766.787711511
4,1.4508287784959402e-08,19.0,19813685.683274165,4479448.616864112
5,1.592282793341094e-08,19.0,19746856.12766188,4479098.354915044
6,1.747528400007683e-08,19.0,19673559.21700862,4478711.496885168
7,1.9179102616724886e-08,19.0,19593175.483987376,4478283.897532883
8,2.104904144512022e-08,19.0,19505027.809325434,4477810.669218073
9,2.310129700083158e-08,19.0,19408376.358005907,4477286.834348967
10,2.5353644939701113e-08,19.0,19302413.635384265,4476706.127161723
11,2.782559402207126e-08,19.0,19186258.980772637,4476061.534362554
12,3.053855508833412e-08,19.0,19058953.022677407,4475345.332773968
13,3.351602650938841e-08,19.0,18919452.47405178,4474547.207480238
14,3.678379771828634e-08,19.0,18766624.291000374,4473656.416768942
15,4.037017258596558e-08,19.0,18599241.43762037,4472660.232444152
16,4.4306214575838774e-08,19.0,18415979.028639525,4471542.54297975
17,4.8626015800653535e-08,19.0,18215412.62826103,4470284.159457772
18,5.3366992312063125e-08,19.0,17996019.4362097,4468861.201954795
19,5.857020818056673e-08,19.0,17756184.715588998,4467243.877158164
20,6.42807311728432e-08,19.0,17494216.79196372,4465392.039865513
21,7.054802310718646e-08,19.0,17208373.250276998,4463255.101335483
22,7.742636826811277e-08,19.0,16896911.1111373,4460760.953071866
23,8.497534359086438e-08,19.0,16558167.449051637,4457807.652233458
24,9.3260334688322e-08,19.0,16190694.712029906,4454241.296520771
25,1.0235310218990269e-07,19.0,15793477.421699325,4449815.28337969
26,1.1233240329780266e-07,19.0,15366263.32497084,4444108.1749987425
27,1.232846739442066e-07,19.0,14910034.348247085,4436332.302709622
28,1.3530477745798075e-07,19.0,14427558.04168024,4424860.960050455
29,1.4849682622544636e-07,19.0,13923768.389874373,4405923.842207638
30,1.6297508346206436e-07,19.0,13405447.948896427,4369736.875679895
31,1.7886495290574352e-07,19.0,12879801.878138836,4289636.6713929735
