,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
74,9.111627561154906e-05,10.100000000000001,472042.70984668285,16097392.39579144
75,0.00013219411484660342,10.100000000000001,472002.5395754305,16097723.520776898
76,0.00019179102616724927,10.100000000000001,471944.2730225456,16098202.631302878
77,0.0002782559402207126,10.100000000000001,471859.7669121344,16098895.014196346
78,0.00040370172585965663,10.100000000000001,471737.22334407485,16099893.817885853
79,0.0005857020818056673,10.100000000000001,471559.56046524516,16101330.87838616
80,0.0008497534359086473,10.100000000000001,471302.06867051934,16103390.545884581
81,0.0012328467394420685,10.100000000000001,470929.052170021,16106325.795233171
82,0.0017886495290574424,10.100000000000001,470389.0441725075,16110473.438024178
83,0.002595024211399743,10.100000000000001,469608.0472716425,16116259.35947747
84,0.0037649358067924714,10.100000000000001,468480.1034083688,16124171.814157669
