,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,10530578.065796673,3.37656131867019e+57
1,0.010974987654930561,19.0,10445841.744248189,1.2717524034510981e+57
2,0.012045035402587823,19.0,10353912.742613573,4.408781190633917e+56
3,0.013219411484660288,19.0,10254290.818797586,1.3986699452627673e+56
4,0.014508287784959394,19.0,10146462.766985746,4.036636116765042e+55
5,0.015922827933410922,19.0,10029906.92158978,1.0534520041028398e+55
6,0.01747528400007684,19.0,9904098.842838198,2.470984489065522e+54
7,0.019179102616724886,19.0,9768518.336338032,5.178132280979182e+53
8,0.02104904144512021,19.0,9622657.954662617,9.637756964455185e+52
9,0.023101297000831605,19.0,9466033.115638457,1.5843198238263306e+52
10,0.025353644939701114,19.0,9298193.946598567,2.2882821398549347e+51
11,0.027825594022071243,19.0,9118738.923222248,2.8903713684751523e+50
12,0.030538555088334154,19.0,8927330.312076725,3.1803046502851783e+49
13,0.033516026509388425,19.0,8723711.344180519,3.039155969141823e+48
14,0.03678379771828634,19.0,8507724.93955975,2.5176791902073543e+47
15,0.040370172585965536,19.0,8279333.667590559,1.8071911549500025e+46
16,0.044306214575838825,19.0,8038640.464247523,1.1252674790998601e+45
17,0.04862601580065353,19.0,7785909.437089291,6.096137023369689e+43
18,0.0533669923120631,19.0,7521585.877481602,2.88805271976186e+42
19,0.05857020818056667,19.0,7246314.377219589,1.2053363285892711e+41
20,0.06428073117284322,19.0,6960953.727074416,4.475479538671039e+39
21,0.07054802310718646,19.0,6666587.130900972,1.4969164410971368e+38
22,0.0774263682681127,19.0,6364526.003000282,4.57853753966399e+36
23,0.08497534359086446,19.0,6056305.838873308,1.3034582209955073e+35
24,0.093260334688322,19.0,5743672.505919555,3.5240078930797585e+33
25,0.10235310218990264,19.0,5428557.75480014,9.25148196653421e+31
26,0.11233240329780277,19.0,5113043.208498703,2.4157109394554472e+30
27,0.12328467394420665,19.0,4799312.84367951,6.434036913877836e+28
28,0.13530477745798075,19.0,4489594.877071544,1.7935145348961788e+27
