,beta,Viral Clearance Time,Total Viral Load,Excess CTL
69,6.1359072734131755e-06,0.0,2.5,12074971.761035979
70,6.7341506577508285e-06,16.5,97.47919638427992,3329228.070335418
71,7.390722033525775e-06,19.0,271.5004954236783,141112.5809922205
72,8.111308307896873e-06,19.0,612.7232890415116,143350.50598988027
73,8.902150854450392e-06,19.0,1504.3665051221979,145467.7645918295
74,9.770099572992246e-06,19.0,4052.5537727028377,149212.45654261726
75,1.0722672220103253e-05,19.0,11283.331127558498,158669.88454390978
76,1.1768119524349992e-05,19.0,27387.9714459973,180316.01441658183
77,1.2915496650148827e-05,19.0,48573.54719108136,210138.79953586284
78,1.4174741629268077e-05,19.0,66268.67963501815,234108.93158960293
79,1.5556761439304724e-05,19.0,79870.90692006148,250487.9336341541
80,1.7073526474706923e-05,19.0,91006.10485703865,262403.3856255596
81,1.8738174228603867e-05,18.7,100429.20061025112,1080247.3561424322
82,2.0565123083486515e-05,17.5,108483.70218918491,4332461.861038611
83,2.2570197196339216e-05,16.400000000000002,115402.98201197191,7151577.719072228
84,2.477076355991714e-05,15.600000000000001,121366.82005958431,8871623.303133782
85,2.71858824273294e-05,14.8,126528.16511751011,10393964.213504437
86,2.9836472402833404e-05,14.200000000000001,131021.50548658535,11321352.866674572
87,3.274549162877732e-05,13.700000000000001,134963.24374017844,11986873.954206716
88,3.5938136638046256e-05,13.3,138447.26529352606,12430264.621540947
89,3.944206059437664e-05,12.9,141553.23847298895,12919697.177531553
90,4.328761281083062e-05,12.600000000000001,144349.7407876089,13211564.844135432
91,4.750810162102793e-05,12.4,146886.7460829322,13307877.825559683
92,5.214008287999695e-05,12.200000000000001,149205.34552759226,13449956.35500392
93,5.72236765935022e-05,12.0,151333.9146481219,13630699.702095592
94,6.28029144183426e-05,11.8,153296.21380145405,13843437.518317966
95,6.89261210434971e-05,11.700000000000001,155110.58357465445,13843054.455115736
96,7.56463327554629e-05,11.5,156788.70116791653,14105445.46515954
97,8.302175681319752e-05,11.4,158343.81705159295,14148891.083548868
98,9.111627561154906e-05,11.3,159784.6436783162,14210136.603252871
99,0.0001,11.200000000000001,161119.87988406673,14286991.8935908
