,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,11.100000000000001,170645.85587115458,20143508.399758216
1,0.00010974987654930556,11.100000000000001,170665.72485995962,20142544.23575929
2,0.00012045035402587823,11.100000000000001,170687.53415771294,20141486.40389766
3,0.00013219411484660288,11.100000000000001,170711.47357800917,20140325.467493698
4,0.000145082877849594,11.100000000000001,170737.75157153525,20139051.61543433
5,0.00015922827933410923,11.100000000000001,170766.59706826234,20137653.94631656
6,0.0001747528400007683,11.100000000000001,170798.26151153777,20136120.135557108
7,0.00019179102616724886,11.100000000000001,170833.02108408808,20134437.143531602
8,0.00021049041445120198,11.100000000000001,170871.1791721494,20132590.499437485
9,0.00023101297000831605,11.100000000000001,170913.06907285115,20130564.336714894
10,0.00025353644939701115,11.100000000000001,170959.05697826104,20128341.260048028
11,0.0002782559402207126,11.100000000000001,171009.54526468593,20125902.200020168
12,0.0003053855508833416,11.100000000000001,171064.9762060771,20123226.22185037
13,0.0003351602650938841,11.100000000000001,171125.83564115927,20120290.775108475
14,0.0003678379771828634,11.100000000000001,171192.65785696503,20117069.7619562
15,0.0004037017258596554,11.100000000000001,171266.03018995965,20113537.013964627
16,0.0004430621457583882,11.100000000000001,171346.5984597386,20109661.377093013
17,0.00048626015800653534,11.100000000000001,171435.07293599367,20105410.027548477
18,0.0005336699231206312,11.100000000000001,171532.23469007257,20100747.72544128
19,0.0005857020818056667,11.100000000000001,171638.9462115565,20095633.167246412
20,0.0006428073117284319,11.100000000000001,171756.14840417806,20090024.67928776
21,0.0007054802310718645,11.100000000000001,171884.8850967079,20083874.040986795
22,0.000774263682681127,11.100000000000001,172026.30297619643,20077129.68846162
23,0.0008497534359086447,11.100000000000001,172181.65853394382,20069734.85846251
24,0.0009326033468832199,11.100000000000001,172352.36293935037,20061627.56635693
25,0.001023531021899027,11.100000000000001,172539.93089405252,20052739.974379573
26,0.0011233240329780276,11.100000000000001,172746.06037190318,20042998.136858962
27,0.0012328467394420659,11.100000000000001,172972.6175825128,20032321.259848665
28,0.0013530477745798076,11.100000000000001,173221.6613062843,20020621.052180212
29,0.001484968262254465,11.100000000000001,173495.4660155982,20007801.54557227
30,0.0016297508346206436,11.100000000000001,173796.5494335326,19993757.778930202
31,0.001788649529057435,11.100000000000001,174127.6885789712,19978375.65774877
32,0.0019630406500402726,11.100000000000001,174491.96697607712,19961530.786901303
33,0.0021544346900318843,11.100000000000001,174892.77334880887,19943087.98837922
34,0.002364489412645407,11.100000000000001,175333.8890280861,19922900.49377423
35,0.002595024211399737,11.200000000000001,175820.52865988083,19639599.22531747
36,0.002848035868435802,11.200000000000001,176355.32212566835,19615722.918973185
37,0.0031257158496882354,11.200000000000001,176944.42004620476,19589612.523502912
38,0.003430469286314919,11.200000000000001,177593.603648715,19561068.894999187
39,0.0037649358067924714,11.200000000000001,178309.26325730438,19529877.0920514
40,0.0041320124001153384,11.200000000000001,179098.56396943142,19495805.38734392
41,0.004534878508128582,11.200000000000001,179969.48446725,19458604.914703075
42,0.004977023564332114,11.200000000000001,180930.97386595784,19418008.309100796
43,0.0054622772176843425,11.200000000000001,181993.06126251194,19373729.547088463
44,0.005994842503189409,11.3,183168.02475288123,19065611.351484228
45,0.006579332246575682,11.3,184466.59065039514,19013702.28200311
46,0.007220809018385471,11.3,185904.02543748327,18957210.13457963
47,0.007924828983539177,11.3,187496.51502888813,18895778.528332446
48,0.008697490026177835,11.3,189262.4021005095,18829033.807881884
49,0.009545484566618348,11.4,191223.54085663738,18498334.771167733
50,0.010476157527896652,11.4,193401.8151317274,18420837.99759699
51,0.011497569953977368,11.4,195825.30492036825,18336935.990644246
52,0.012618568830660211,11.4,198525.23393225315,18246213.385326587
53,0.013848863713938732,11.5,201538.6532928456,17892520.85341958
54,0.015199110829529346,11.5,204905.02242686437,17788457.32528519
55,0.016681005372000592,11.600000000000001,208674.57637715474,17421696.71362813
56,0.018307382802953697,11.600000000000001,212901.57425253393,17303336.877580646
57,0.02009233002565048,11.700000000000001,217653.74789751353,16923417.450723764
58,0.022051307399030457,11.700000000000001,223006.55369914658,16790218.609317705
59,0.024201282647943835,11.8,229053.50437779372,16397676.85554702
60,0.026560877829466867,11.9,235902.28691850317,15999618.122069811
61,0.02915053062825179,12.0,243682.8110433416,15596851.337300155
62,0.03199267137797385,12.100000000000001,252551.23286230137,15190384.724775901
63,0.03511191734215135,12.200000000000001,262696.22169526824,14781459.964739013
64,0.03853528593710531,12.3,274347.2112587674,14371590.412953043
65,0.04229242874389499,12.4,287784.81112278113,13962590.04121623
66,0.04641588833612782,12.600000000000001,303355.62823683803,13315807.32775929
67,0.0509413801481638,12.700000000000001,321485.8575240531,12918489.2956288
68,0.055908101825122285,12.9,342711.265292815,12294749.297177615
69,0.061359072734131756,13.100000000000001,367700.43497711467,11690120.580049187
70,0.06734150657750829,13.4,397299.4850784354,10880195.972336302
71,0.07390722033525783,13.700000000000001,432579.82158832153,10107572.444806397
72,0.08111308307896872,14.0,474910.2146538481,9379422.52750291
73,0.08902150854450393,14.4,526047.4248971737,8485139.34554493
74,0.09770099572992257,14.9,588256.993241482,7445633.111335371
75,0.10722672220103242,15.4,664481.2620057301,6487191.78432175
76,0.1176811952434999,16.1,758583.6669589563,5206256.463231528
77,0.1291549665014884,16.900000000000002,875709.9199030148,3811410.772614706
78,0.14174741629268062,17.900000000000002,1022899.856240296,2080764.5020107492
79,0.15556761439304723,19.0,1210186.389780028,172083.81846148055
80,0.1707352647470692,19.0,1452693.2578896696,160053.92563379798
