,beta,Viral Clearance Time,Total Viral Load,Excess CTL
30,1.6297508346206436e-07,0.4,8.681566352468803,445.0964683539234
31,1.7886495290574352e-07,0.4,8.68518879280957,451.9542136753561
32,1.9630406500402725e-07,0.4,8.689165690330956,459.7175097507774
33,2.1544346900318867e-07,0.4,8.69353186589864,468.5367838071546
34,2.3644894126454072e-07,0.4,8.698325588976596,478.59539721978325
35,2.5950242113997374e-07,0.4,8.703588924156753,490.11903327226185
36,2.848035868435805e-07,0.4,8.709368061150053,503.38844171784564
37,3.125715849688235e-07,0.4,8.715713950162979,518.7569919773492
38,3.4304692863149193e-07,0.4,8.722682451387005,536.6752434431689
39,3.764935806792471e-07,0.4,8.730335067719324,557.7259347878747
40,4.1320124001153343e-07,0.4,8.738739462494443,582.6747600418985
41,4.534878508128582e-07,0.4,8.747970094162683,612.5455784932127
42,4.977023564332114e-07,0.4,8.7581089193357,648.7343171508633
43,5.462277217684337e-07,0.4,8.769246172750364,693.1857193966276
44,5.994842503189409e-07,0.4,8.78148123206853,748.6749074118791
45,6.579332246575682e-07,0.4,8.794923583546016,819.2689136756235
46,7.220809018385472e-07,0.5,9.812712080866206,909.0791066661013
47,7.924828983539186e-07,0.5,9.839586081505495,1031.7334390560397
48,8.697490026177835e-07,0.5,9.869142605164793,1200.6915590783346
49,9.545484566618346e-07,0.5,9.901656063227557,1442.0037090729459
50,1.0476157527896663e-06,0.5,9.93743029104769,1801.4280343073992
51,1.1497569953977357e-06,0.5,9.976801977569604,2363.183801908813
52,1.261856883066021e-06,19.0,108.3959453275826,34.71625623115106
53,1.3848863713938746e-06,19.0,287.5713591279125,64.84454693414737
54,1.519911082952933e-06,19.0,597.9838918921333,131.43528740702897
55,1.6681005372000591e-06,19.0,1275.7029200732045,288.5199503159733
56,1.8307382802953698e-06,19.0,2916.684880366462,683.8595542127616
57,2.0092330025650458e-06,19.0,7175.9639615104425,1742.793477511243
58,2.2051307399030456e-06,19.0,18739.15279693452,4736.634527164034
59,2.4201282647943835e-06,19.0,50029.54580190318,13434.670712379542
60,2.656087782946684e-06,19.0,123631.14788909834,37244.60584034516
61,2.9150530628251817e-06,19.0,239562.1580021916,85454.11783518258
62,3.1992671377973847e-06,19.0,336256.2163005199,134766.92877462116
63,3.5111917342151347e-06,19.0,384459.27285864064,156239.4944904781
64,3.853528593710536e-06,19.0,407599.01299590163,160092.31076324062
65,4.229242874389499e-06,19.0,422344.580496134,158865.1446528738
66,4.641588833612782e-06,19.0,433979.79372087057,156719.28939221913
67,5.094138014816386e-06,19.0,443888.3942311065,154576.84200873223
68,5.590810182512223e-06,18.6,452460.3927426956,772851.0987216358
69,6.1359072734131755e-06,17.3,459865.8063065895,2867802.712594521
70,6.7341506577508285e-06,16.2,466232.07317611936,4734586.727616473
71,7.390722033525775e-06,15.200000000000001,471670.7661051976,6506145.144367688
72,8.111308307896873e-06,14.4,476297.048371095,7960661.889111746
73,8.902150854450392e-06,13.600000000000001,480221.2223432207,9461533.182959994
74,9.770099572992246e-06,13.0,483552.44512907445,10588718.373292746
75,1.0722672220103253e-05,12.5,486388.6313918799,11525024.086303161
76,1.1768119524349992e-05,12.0,488817.2019095726,12478209.134073693
77,1.2915496650148827e-05,11.600000000000001,490915.27286754554,13227155.229152162
78,1.4174741629268077e-05,11.200000000000001,492745.0537982792,13989483.105541646
79,1.5556761439304724e-05,10.9,494358.1080420491,14537437.05769651
80,1.7073526474706923e-05,10.600000000000001,495792.4943001994,15095830.009283727
81,1.8738174228603867e-05,10.4,497078.68273429613,15432308.36141078
82,2.0565123083486515e-05,10.200000000000001,498237.52744661825,15776657.460025564
83,2.2570197196339216e-05,10.0,499285.4727805785,16128881.25522306
84,2.477076355991714e-05,9.8,500235.18771000265,16488896.234804416
85,2.71858824273294e-05,9.600000000000001,501096.8671755549,16856584.117709666
86,2.9836472402833404e-05,9.5,501880.09981649905,16992902.547097556
87,3.274549162877732e-05,9.3,502590.480131467,17373825.617385708
88,3.5938136638046256e-05,9.200000000000001,503236.6495135046,17521044.94293473
89,3.944206059437664e-05,9.1,503823.68413921184,17673188.5268904
90,4.328761281083062e-05,8.9,504356.10709693993,18071778.613757297
91,4.750810162102793e-05,8.8,504840.85419596505,18233528.443005797
92,5.214008287999695e-05,8.700000000000001,505281.43247986806,18399583.275804106
