,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,12.3,135875.0211553475,30734311.58733948
1,0.00010974987654930556,12.3,135877.3617165116,30730948.850628898
2,0.00012045035402587823,12.3,135879.93046215895,30727258.71725279
3,0.00013219411484660288,12.3,135882.749636257,30723209.363162596
4,0.000145082877849594,12.3,135885.84365148464,30718765.878398947
5,0.00015922827933410923,12.3,135889.2392986076,30713889.97046155
6,0.0001747528400007683,12.3,135892.96597998225,30708539.64593486
7,0.00019179102616724886,12.3,135897.0558591411,30702668.87375239
8,0.00021049041445120198,12.3,135901.5445591067,30696227.08420792
9,0.00023101297000831605,12.3,135906.47083775853,30689158.971428413
10,0.00025353644939701115,12.3,135911.87734457894,30681403.77689039
11,0.0002782559402207126,12.3,135917.81098877537,30672894.927507747
12,0.0003053855508833416,12.3,135924.32293042226,30663559.476217855
13,0.0003351602650938841,12.3,135931.46964200292,30653317.434758063
14,0.0003678379771828634,12.3,135939.3129855432,30642081.133099146
15,0.0004037017258596554,12.3,135947.92084987083,30629754.513829235
16,0.0004430621457583882,12.3,135957.36773361912,30616232.350003377
17,0.00048626015800653534,12.3,135967.7353907265,30601399.348446414
18,0.0005336699231206312,12.3,135979.113539023,30585129.24497151
19,0.0005857020818056667,12.3,135991.60062840115,30567283.753963824
20,0.0006428073117284319,12.3,136005.30469426097,30547711.565802287
21,0.0007054802310718645,12.3,136020.34428872852,30526246.97649388
22,0.000774263682681127,12.3,136036.8495023234,30502708.711432878
23,0.0008497534359086447,12.3,136054.96308135404,30476898.535232894
24,0.0009326033468832199,12.3,136074.84167889075,30448599.505697913
25,0.001023531021899027,12.3,136096.6571290772,30417574.529319108
26,0.0011233240329780276,12.3,136120.59802819337,30383564.850653607
27,0.0012328467394420659,12.3,136146.87130072733,30346287.33944061
28,0.0013530477745798076,12.3,136175.70396883815,30305433.223380405
29,0.001484968262254465,12.3,136207.34511308,30260665.54113779
30,0.0016297508346206436,12.3,136242.06805614143,30211616.79099628
31,0.001788649529057435,12.3,136280.17242696573,30157886.621872183
32,0.0019630406500402726,12.3,136321.987233201,30099038.786103077
33,0.0021544346900318843,12.3,136367.87327144953,30034598.804869257
34,0.002364489412645407,12.3,136418.22631645948,29964050.645148024
35,0.002595024211399737,12.3,136473.48048866144,29886834.15652517
36,0.002848035868435802,12.3,136534.11194422244,29802341.231380712
37,0.0031257158496882354,12.3,136600.6429119823,29709912.975942936
38,0.003430469286314919,12.3,136673.64611195677,29608836.277372584
39,0.0037649358067924714,12.3,136753.74958977805,29498340.421182454
