,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.4,8.455666863873072,3707.7008847311145
1,1.0974987654930568e-08,0.4,8.455882647519116,3710.717601280871
2,1.204503540258781e-08,0.4,8.456119474463788,3714.0338564411163
3,1.3219411484660288e-08,0.4,8.456379397355683,3717.6800970020818
4,1.4508287784959402e-08,0.4,8.456664669169012,3721.689789641996
5,1.592282793341094e-08,0.4,8.456977762774878,3726.100076334365
6,1.747528400007683e-08,0.4,8.457321392429265,3730.952047988037
7,1.9179102616724886e-08,0.4,8.457698537365287,3736.2909797777147
8,2.104904144512022e-08,0.4,8.458112467697926,3742.1676250201413
9,2.310129700083158e-08,0.4,8.458566772868718,3748.637717099324
10,2.5353644939701113e-08,0.4,8.459065392880667,3755.7635368162764
11,2.782559402207126e-08,0.4,8.459612652599258,3763.6143145984047
12,3.053855508833412e-08,0.4,8.460213299423248,3772.2670797432197
13,3.351602650938841e-08,0.4,8.460872544657283,3781.8077760061715
14,3.678379771828634e-08,0.4,8.46159610895555,3792.3324297446657
15,4.037017258596558e-08,0.4,8.462390272239054,3803.948465687767
16,4.4306214575838774e-08,0.4,8.46326192853239,3816.776314232974
17,4.8626015800653535e-08,0.4,8.464218646210531,3830.951227534773
18,5.3366992312063125e-08,0.4,8.465268734195197,3846.625482289982
19,5.857020818056673e-08,0.4,8.466421314698243,3863.9708692220993
20,6.42807311728432e-08,0.4,8.467686403166486,3883.181728259252
21,7.054802310718646e-08,0.4,8.46907497225781,3904.478525141324
22,7.742636826811277e-08,0.4,8.470599133730921,3928.1121311524876
23,8.497534359086438e-08,0.4,8.472272132373847,3954.3689554277216
24,9.3260334688322e-08,0.4,8.474108566727553,3983.577192891915
25,1.0235310218990269e-07,0.4,8.476124349419777,4016.114434323903
26,1.1233240329780266e-07,0.4,8.47833707339736,4052.4169233608036
27,1.232846739442066e-07,0.4,8.48076602379679,4092.991094160173
28,1.3530477745798075e-07,0.4,8.483432383232888,4138.42787727353
29,1.4849682622544636e-07,0.4,8.486359419518845,4189.420664825616
30,1.6297508346206436e-07,0.4,8.489572694022444,4246.788061622273
31,1.7886495290574352e-07,0.4,8.49310027695699,4311.502945185663
32,1.9630406500402725e-07,0.4,8.496973051513406,4384.729982454238
33,2.1544346900318867e-07,0.4,8.501224914518492,4467.874571105287
34,2.3644894126454072e-07,0.4,8.505893131232074,4562.647415833662
