,r,Viral Clearance Time,Total Viral Load,Excess CTL
46,5.113256061177643e-08,18.2,3254482.6521960604,2266906.413167256
47,5.879001925598867e-08,18.0,3149205.287881527,2784569.2006352646
48,6.759423589914056e-08,17.6,3037243.995533411,3789525.4066888746
49,7.771694557360161e-08,17.3,2919092.907819828,4524415.331443966
50,8.935560183419353e-08,17.0,2795411.0756451916,5226387.809444051
51,1.0273722828683876e-07,16.6,2667017.607822179,6137889.594240202
52,1.1812284691056698e-07,16.2,2534874.697007615,7006219.48776047
53,1.3581256955172047e-07,15.8,2400056.380225284,7828448.5282081645
54,1.5615145190503213e-07,15.4,2263713.1887710276,8602822.626714725
55,1.7953622416932378e-07,14.9,2127029.5237257015,9579538.193328824
56,2.0642302966597602e-07,14.5,1991183.0261976246,10259319.782168198
57,2.3733632236965024e-07,14.0,1857294.7938074758,11146318.416538646
58,2.7287909690647745e-07,13.600000000000001,1726398.2871362169,11741459.07205656
59,3.1374465056603907e-07,13.100000000000001,1599400.0306665697,12555097.861613328
60,3.6073010675692155e-07,12.600000000000001,1477064.6815928787,13341960.783490013
61,4.1475196369434256e-07,12.200000000000001,1360000.8335448022,13853563.522637313
62,4.76863971612518e-07,11.700000000000001,1248656.6106717591,14610814.46787428
63,5.482776872146398e-07,11.3,1143335.1566920402,15107567.790514825
64,6.303861062955238e-07,10.9,1044202.2961980648,15610075.850169474
65,7.24790835514819e-07,10.4,951309.1690031005,16394288.8852149
66,8.333333333333328e-07,10.0,864616.0455612554,16940254.69467118
67,9.581308294981124e-07,9.700000000000001,784008.0374805685,17247338.79171893
68,1.10161762372169e-06,9.3,709313.430171925,17864561.377398994
69,1.2665925691274434e-06,8.9,640323.7967755136,18528532.340949982
70,1.4562736666730682e-06,8.6,576803.298885576,18960029.93408752
71,1.6743608354708704e-06,8.3,518495.34618652717,19437283.4991569
72,1.9251080834026305e-06,8.0,465132.2820081364,19961277.45842171
73,2.2134064857889066e-06,7.800000000000001,416440.0367991728,20234240.39954102
74,2.544879590694514e-06,7.5,372137.4833531113,20845334.009888012
75,2.925993111845944e-06,7.300000000000001,331946.2824573217,21192614.76907273
76,3.3641810488304626e-06,7.1000000000000005,295586.2844123568,21570947.195923943
77,3.867990694677316e-06,6.9,262781.7390377018,21977493.371190738
78,4.447249359338591e-06,6.7,233262.4258639728,22409244.636385288
79,5.1132560611776435e-06,6.5,206765.6377463614,22863174.396663316
80,5.879001925598868e-06,6.4,183039.07532332136,23008425.100408323
81,6.759423589914056e-06,6.2,161838.4835885043,23494860.40894791
82,7.77169455736016e-06,6.1000000000000005,142935.7931633565,23660285.037237152
83,8.935560183419354e-06,5.9,126112.47590529043,24170298.00192089
84,1.0273722828683876e-05,5.800000000000001,111167.88430280231,24349064.893325802
85,1.1812284691056699e-05,5.7,97912.78284087392,24530874.25842873
86,1.358125695517202e-05,5.5,86172.4423252987,25062801.971655224
87,1.561514519050318e-05,5.4,75789.40978762018,25251350.228786018
88,1.795362241693238e-05,5.300000000000001,66616.96014682428,25440856.073701378
89,2.0642302966597603e-05,5.2,58522.723495926184,25630989.407237284
90,2.3733632236965026e-05,5.1000000000000005,51386.89611565905,25821519.74717572
91,2.7287909690647746e-05,5.0,45101.47427709142,26012300.85286581
92,3.1374465056603905e-05,4.9,39569.42375457429,26203258.0657442
93,3.6073010675692154e-05,4.800000000000001,34703.82465818894,26394366.652431227
94,4.1475196369434255e-05,4.7,30427.04281014906,26585644.88022927
95,4.768639716125181e-05,4.6000000000000005,26669.893207568155,26777143.029844772
96,5.482776872146398e-05,4.5,23370.85882565361,26968936.904473092
97,6.303861062955238e-05,4.4,20475.345758800486,27161120.265212778
98,7.24790835514819e-05,4.3,17934.980968053067,27353798.49080352
99,8.333333333333328e-05,4.3,15707.984936555267,27174167.84862893
