,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,892245.545356774,2.87229866940761
1,9.581308294981124e-11,19.0,892241.9602443367,3.3024464818183334
2,1.1016176237216899e-10,19.0,892237.8382806187,3.797012258123141
3,1.2665925691274435e-10,19.0,892233.0990827027,4.365643142093904
4,1.4562736666730682e-10,19.0,892227.6502343566,5.019431038026233
5,1.6743608354708706e-10,19.0,892221.3854854084,5.771128984109964
6,1.9251080834026304e-10,19.0,892214.1826820865,6.635399933462032
7,2.213406485788902e-10,19.0,892205.9013878121,7.629102795594372
8,2.544879590694509e-10,19.0,892196.380148686,8.771621320827398
9,2.9259931118459375e-10,19.0,892185.4333506649,10.085242246254348
10,3.364181048830456e-10,19.0,892172.847607058,11.595590080507101
11,3.8679906946773077e-10,19.0,892158.3776075568,13.332127016491723
12,4.4472493593385817e-10,19.0,892141.7413478227,15.328727726056242
13,5.113256061177633e-10,19.0,892122.6146481567,17.624340260529426
14,5.879001925598856e-10,19.0,892100.6248554422,20.26374595644884
15,6.75942358991407e-10,19.0,892075.3436083,23.29843318536878
16,7.771694557360145e-10,19.0,892046.2785261663,26.787602011614947
17,8.935560183419373e-10,19.0,892012.8636639089,30.799319377576467
18,1.0273722828683854e-09,19.0,891974.4485509876,35.41184738633456
19,1.1812284691056722e-09,19.0,891930.2856063615,40.71517063407228
20,1.3581256955172047e-09,19.0,891879.5156928955,46.81275244611316
21,1.5615145190503214e-09,19.0,891821.1515393582,53.823554350063205
22,1.7953622416932376e-09,19.0,891754.0587209747,61.88435828536749
23,2.0642302966597604e-09,19.0,891676.9338461987,71.15243698377162
24,2.3733632236965027e-09,19.0,891588.2795488317,81.80862479421776
25,2.7287909690647747e-09,19.0,891486.3758294281,94.06084909670754
26,3.1374465056603906e-09,19.0,891369.2472310032,108.14819151596167
27,3.6073010675692158e-09,19.0,891234.6252633785,124.34555858393433
28,4.1475196369434256e-09,19.0,891079.9054194089,142.96905353905169
29,4.76863971612518e-09,19.0,890902.098041116,164.3821548083215
30,5.482776872146399e-09,19.0,890697.7722074194,189.00282272235492
31,6.303861062955238e-09,19.0,890462.991718238,217.31167445424944
32,7.2479083551481905e-09,19.0,890193.2421509465,249.86138848123375
33,8.333333333333329e-09,19.0,889883.3478598406,287.2875244709547
34,9.581308294981124e-09,19.0,889527.3776872064,330.32097294711275
35,1.1016176237216898e-08,19.0,889118.5380546437,379.80228201913417
36,1.2665925691274434e-08,19.0,888649.0520159885,436.6981466200436
37,1.4562736666730681e-08,19.0,888110.0227864671,502.1203899808927
38,1.6743608354708703e-08,19.0,887491.2802288622,577.3478185543908
39,1.9251080834026304e-08,19.0,886781.2087959178,663.8513915731805
40,2.213406485788902e-08,19.0,885966.555520836,763.3232164890738
41,2.5448795906945086e-08,19.0,885032.2168452,877.7099636050524
42,2.9259931118459377e-08,19.0,883961.0034165434,1009.2513897135971
43,3.364181048830456e-08,19.0,882733.3825268871,1160.5247745265485
44,3.867990694677316e-08,19.0,881327.1986626708,1334.4962089822511
45,4.447249359338591e-08,19.0,879717.3737959657,1534.5798360659858
46,5.113256061177643e-08,19.0,877875.5904655559,1764.7063393991907
47,5.879001925598867e-08,19.0,875769.9632782596,2029.4022098452087
48,6.759423589914056e-08,19.0,873364.7064807896,2333.8816099866062
49,7.771694557360161e-08,19.0,870619.8096260086,2684.1530117310585
50,8.935560183419353e-08,19.0,867490.7374345756,3087.143228537985
51,1.0273722828683876e-07,19.0,863928.1756981786,3550.8420266520934
52,1.1812284691056698e-07,19.0,859877.8517388408,4084.471219631261
53,1.3581256955172047e-07,19.0,855280.4656735522,4698.683081136446
54,1.5615145190503213e-07,19.0,850071.7772664581,5405.794126800215
55,1.7953622416932378e-07,19.0,844182.9019802214,6220.061918479053
56,2.0642302966597602e-07,19.0,837540.8780237499,7158.014674035356
57,2.3733632236965024e-07,19.0,830069.5722794601,8238.846308984632
58,2.7287909690647745e-07,19.0,821690.9949349659,9484.893350320694
59,3.1374465056603907e-07,19.0,812327.0874748117,10922.215281764733
60,3.6073010675692155e-07,19.0,801902.033138002,12581.30675030168
61,4.1475196369434256e-07,19.0,790345.1091916657,14497.979267736746
62,4.76863971612518e-07,19.0,777594.0533242977,16714.462340301146
63,5.482776872146398e-07,18.7,763596.1646184038,77882.8748012394
64,6.303861062955238e-07,18.1,748318.9764481626,229230.42186118607
65,7.24790835514819e-07,17.5,731752.1391703471,432219.1667634277
66,8.333333333333328e-07,16.8,713904.9897476258,735479.7392117799
67,9.581308294981124e-07,16.1,694815.5531697389,1137179.7020238896
68,1.10161762372169e-06,15.4,674549.1509682928,1665268.806878969
69,1.2665925691274434e-06,14.600000000000001,653198.5023069753,2417593.950606429
70,1.4562736666730682e-06,13.8,630884.9074949566,3406625.5751481988
71,1.6743608354708704e-06,13.0,607751.6061818677,4703271.963368566
72,1.9251080834026305e-06,12.200000000000001,583959.3757009774,6401144.238682291
73,2.2134064857889066e-06,11.5,559680.9116331732,8482695.977367694
74,2.544879590694514e-06,10.9,535091.4032783466,11015217.357716002
75,2.925993111845944e-06,10.4,510362.34187677666,14076529.35416983
76,3.3641810488304626e-06,9.9,485654.15819667064,18016029.898783654
77,3.867990694677316e-06,9.600000000000001,461114.97096920386,22474560.53731283
78,4.447249359338591e-06,9.4,436870.94196260266,27783996.307376947
79,5.1132560611776435e-06,9.200000000000001,413027.1016052947,34548862.69021479
80,5.879001925598868e-06,9.1,389669.3568594359,42648033.20055154
81,6.759423589914056e-06,9.0,366861.7766625923,53007786.680136956
82,7.77169455736016e-06,8.9,344652.4943439032,66347733.57738352
83,8.935560183419354e-06,8.8,323075.956239276,83628257.63372861
84,1.0273722828683876e-05,8.700000000000001,302156.4998566509,106126668.06664298
85,1.1812284691056699e-05,8.6,281911.8538193736,135531582.5593431
86,1.358125695517202e-05,8.5,262356.2540221356,174055241.49880418
87,1.561514519050318e-05,8.4,243503.010356988,224559794.98840255
88,1.795362241693238e-05,8.3,225366.37061885558,290687739.98968863
89,2.0642302966597603e-05,8.200000000000001,207962.60514983395,376978711.60247695
90,2.3733632236965026e-05,8.200000000000001,191311.29371953657,482738912.38316804
91,2.7287909690647746e-05,8.1,175430.7472128859,625088700.2616494
92,3.1374465056603905e-05,8.0,160342.90092899415,806472996.2050316
93,3.6073010675692154e-05,7.9,146067.6674461487,1034741412.049503
94,4.1475196369434255e-05,7.800000000000001,132622.07150074583,1317906072.665185
95,4.768639716125181e-05,7.7,120018.3834063542,1663559074.0400133
96,5.482776872146398e-05,7.6000000000000005,108262.55924083604,2078182027.216047
97,6.303861062955238e-05,7.6000000000000005,97354.08979989761,2535006644.0727153
98,7.24790835514819e-05,7.5,87281.40147560704,3092380605.0684676
99,8.333333333333328e-05,7.4,78027.78126017684,3724000476.1766
