,p,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,0.6000000000000001,11.716320644345199,13233.503346778583
1,0.010974987654930561,0.6000000000000001,11.718954664308626,13241.772602923113
2,0.012045035402587823,0.6000000000000001,11.721846621415084,13250.859860198356
3,0.013219411484660288,0.6000000000000001,11.72502189460477,13260.847307085007
4,0.014508287784959394,0.6000000000000001,11.728508384552407,13271.825426693213
5,0.015922827933410922,0.6000000000000001,11.732336769279906,13283.894812513528
6,0.01747528400007684,0.6000000000000001,11.736540786699004,13297.165935777952
7,0.019179102616724886,0.6000000000000001,11.741157547139869,13311.761162670442
8,0.02104904144512021,0.6000000000000001,11.746227879285842,13327.816116847936
9,0.023101297000831605,0.6000000000000001,11.751796713393405,13345.480278427347
10,0.025353644939701114,0.6000000000000001,11.757913506169285,13364.919753279235
11,0.027825594022071243,0.6000000000000001,11.764632712268272,13386.31927570709
12,0.030538555088334154,0.6000000000000001,11.77201430804954,13409.883284908094
13,0.033516026509388425,0.6000000000000001,11.780124374007123,13435.839528349275
14,0.03678379771828634,0.6000000000000001,11.789035743204915,13464.440468811163
15,0.040370172585965536,0.6000000000000001,11.798828724089933,13495.968977121367
16,0.044306214575838825,0.6000000000000001,11.80959190730874,13530.740057170595
17,0.04862601580065353,0.6000000000000001,11.821423067693102,13569.105045618126
18,0.0533669923120631,0.6000000000000001,11.834430174041872,13611.459202262515
19,0.05857020818056667,0.6000000000000001,11.848732521602612,13658.244000632247
20,0.06428073117284322,0.6000000000000001,11.864462004427924,13709.957803018999
21,0.07054802310718646,0.6000000000000001,11.881764547628453,13767.160198158133
22,0.0774263682681127,0.6000000000000001,11.900801722928259,13830.485208257574
23,0.08497534359086446,0.6000000000000001,11.92175257497644,13900.64998031766
24,0.093260334688322,0.6000000000000001,11.94481569071478,13978.469373538528
25,0.10235310218990264,0.6000000000000001,11.97021155018826,14064.872978284326
26,0.11233240329780277,0.6000000000000001,11.99818520342647,14160.923362139109
27,0.12328467394420665,0.6000000000000001,12.029009327097612,14267.841045749583
28,0.13530477745798075,0.6000000000000001,12.062987726432237,14387.033892215853
29,0.1484968262254465,0.6000000000000001,12.10045935780091,14520.131803128146
30,0.16297508346206444,0.6000000000000001,12.141802966721903,14669.03487667531
31,0.1788649529057435,0.6000000000000001,12.187442449329213,14835.965628374808
32,0.19630406500402714,0.7000000000000001,13.240462230461628,14940.223669922581
33,0.21544346900318845,0.7000000000000001,13.309068360874441,15151.156726225885
34,0.23644894126454083,0.7000000000000001,13.385028162756793,15389.514030638009
35,0.25950242113997374,0.7000000000000001,13.469203132839635,15659.76196540393
36,0.2848035868435802,0.7000000000000001,13.56257122504332,15967.328290370539
37,0.3125715849688237,0.7000000000000001,13.66624584243641,16318.876609864308
38,0.34304692863149194,0.7000000000000001,13.781498604264858,16722.675492435064
39,0.37649358067924693,0.8,14.919289681935302,17092.760621135847
40,0.41320124001153385,0.8,15.090954423525005,17634.03323961711
41,0.4534878508128584,0.8,15.282998381428271,18268.192471523715
42,0.49770235643321115,0.9,16.498290596342002,18909.1535974711
43,0.5462277217684343,0.9,16.782603391060196,19802.76069049452
44,0.5994842503189411,0.9,17.10359416786704,20883.711372726077
45,0.6579332246575682,1.0,18.519264250790727,22087.54045292385
46,0.7220809018385468,1.1,20.030510293855663,23609.788122484802
47,0.7924828983539177,1.2000000000000002,21.689908373666967,25580.161638462483
48,0.8697490026177834,1.3,23.56400536482694,28206.627537350905
49,0.9545484566618342,1.5,26.783074550235973,31659.14237875682
50,1.0476157527896652,1.8,31.5776608598233,36514.1332536276
51,1.149756995397737,2.3000000000000003,39.45915986398868,43710.71724210018
52,1.261856883066021,3.1,52.833759663215695,55617.61634712317
53,1.384886371393873,5.1000000000000005,86.11339873904619,75199.02332614247
54,1.5199110829529348,16.1,272.3858623013582,34142.83136182765
55,1.6681005372000592,19.0,1009.8466469619385,4911.701786524768
56,1.8307382802953698,19.0,3599.989954539921,19503.953332376983
57,2.0092330025650478,19.0,7425.673163029832,37707.86931065278
58,2.2051307399030455,19.0,11138.668191632754,47093.961663066424
59,2.4201282647943834,19.0,15971.191354255043,53460.07336055132
60,2.656087782946687,15.600000000000001,23699.813654337537,2423462.2939819563
61,2.9150530628251787,13.0,37486.29003370446,5375661.887091539
62,3.1992671377973845,11.600000000000001,63982.01695914162,8031854.583884783
63,3.5111917342151346,10.600000000000001,117823.32803392157,10828229.505295008
64,3.8535285937105312,10.100000000000001,227079.03489420752,13170535.650089785
65,4.229242874389499,9.700000000000001,425088.2903866089,15385806.99550926
66,4.641588833612782,9.5,712954.9742867523,17019511.985199608
67,5.09413801481638,9.4,1050153.1048750465,18291900.848578103
68,5.590810182512229,9.4,1400152.7202237532,19286355.26340183
69,6.135907273413176,9.4,1748617.4576192626,20325918.500804618
70,6.7341506577508286,9.4,2092491.7429638524,21429375.467604123
71,7.390722033525782,9.4,2431580.105034214,22598882.288873337
72,8.111308307896872,9.4,2766004.782243459,23833594.520502903
73,8.902150854450392,9.5,3095805.357270099,24763718.1556403
74,9.770099572992256,9.5,3420951.6705497233,26107604.77053449
75,10.722672220103243,19.0,3741399.6827188646,192610.67504154058
76,11.768119524349991,19.0,4057111.6347604934,203563.82370945072
77,12.91549665014884,19.0,4368118.708992886,216933.3244850759
78,14.174741629268063,19.0,4674694.214863136,236983.36977886246
79,15.556761439304722,19.0,4977801.651009539,268474.15301375854
80,17.07352647470692,19.0,5279466.848395688,309344.52440309146
81,18.73817422860385,19.0,5581477.0362559,354981.37412265973
