,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.0,2.5,169225.80053020717
1,1.0974987654930568e-08,0.0,2.5,169309.03498717342
2,1.204503540258781e-08,0.0,2.5,169400.43354230688
3,1.3219411484660288e-08,0.0,2.5,169500.801130207
4,1.4508287784959402e-08,0.0,2.5,169611.02361710803
5,1.592282793341094e-08,0.0,2.5,169732.0767485546
6,1.747528400007683e-08,0.0,2.5,169865.0337584479
7,1.9179102616724886e-08,0.0,2.5,170011.076454877
8,2.104904144512022e-08,0.0,2.5,170171.50595849863
9,2.310129700083158e-08,0.0,2.5,170347.75491312103
10,2.5353644939701113e-08,0.0,2.5,170541.40154401844
11,2.782559402207126e-08,0.0,2.5,170754.1880304123
12,3.053855508833412e-08,0.0,2.5,170988.0326527805
13,3.351602650938841e-08,0.0,2.5,171245.0539541853
14,3.678379771828634e-08,0.0,2.5,171527.58931718153
15,4.037017258596558e-08,0.0,2.5,171838.21965025456
16,4.4306214575838774e-08,0.0,2.5,172179.8004333036
17,4.8626015800653535e-08,0.0,2.5,172555.48559916974
18,5.3366992312063125e-08,0.0,2.5,172968.76715823385
19,5.857020818056673e-08,0.0,2.5,173423.51225410207
20,6.42807311728432e-08,0.0,2.5,173924.00785338966
21,7.054802310718646e-08,0.0,2.5,174475.01105147036
22,7.742636826811277e-08,0.0,2.5,175081.80488445848
23,8.497534359086438e-08,0.0,2.5,175750.26341377536
24,9.3260334688322e-08,0.0,2.5,176486.92800242128
25,1.0235310218990269e-07,0.0,2.5,177299.08935603395
26,1.1233240329780266e-07,0.0,2.5,178194.88904313883
27,1.232846739442066e-07,0.0,2.5,179183.42932261532
28,1.3530477745798075e-07,0.0,2.5,180274.9087443108
29,1.4849682622544636e-07,0.0,2.5,181480.77318192506
30,1.6297508346206436e-07,0.0,2.5,182813.89407392434
31,1.7886495290574352e-07,0.0,2.5,184288.7816134904
32,1.9630406500402725e-07,0.0,2.5,185921.8316326816
33,2.1544346900318867e-07,0.0,2.5,187731.6194854073
34,2.3644894126454072e-07,0.0,2.5,189739.25434342242
35,2.5950242113997374e-07,0.0,2.5,191968.79124746437
36,2.848035868435805e-07,0.0,2.5,194447.74807364706
37,3.125715849688235e-07,0.0,2.5,197207.71061084396
38,3.4304692863149193e-07,0.0,2.5,200285.08442607376
39,3.764935806792471e-07,0.0,2.5,203722.0094957029
40,4.1320124001153343e-07,0.0,2.5,207567.49435332924
41,4.534878508128582e-07,0.0,2.5,211878.82497990836
42,4.977023564332114e-07,0.0,2.5,216723.3284073751
43,5.462277217684337e-07,0.0,2.5,222180.6164987092
44,5.994842503189409e-07,0.0,2.5,228345.42125341212
45,6.579332246575682e-07,0.0,2.5,235331.25498657033
46,7.220809018385472e-07,0.0,2.5,243275.15610527678
47,7.924828983539186e-07,0.0,2.5,252343.93373305106
48,8.697490026177835e-07,0.0,2.5,262742.4094406639
49,9.545484566618346e-07,0.0,2.5,274724.4904034993
50,1.0476157527896663e-06,0.0,2.5,288608.2013926998
51,1.1497569953977357e-06,0.0,2.5,304796.3251888213
52,1.261856883066021e-06,0.0,2.5,323805.1396513135
53,1.3848863713938746e-06,0.0,2.5,346305.21196963306
54,1.519911082952933e-06,0.0,2.5,373179.65965844196
55,1.6681005372000591e-06,0.0,2.5,405609.188054097
56,1.8307382802953698e-06,0.0,2.5,445198.7901744015
57,2.0092330025650458e-06,0.0,2.5,494167.00638509134
