,p,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,3.3000000000000003,57.52134410710187,4360958.959969208
1,0.010974987654930561,3.3000000000000003,57.56194087831907,4365192.975994943
2,0.012045035402587823,3.3000000000000003,57.606542994576486,4369842.819453016
3,0.013219411484660288,3.4000000000000004,58.656819592148885,4360303.147894741
4,0.014508287784959394,3.4000000000000004,58.712830222156356,4365912.176367467
5,0.015922827933410922,3.4000000000000004,58.774390007640896,4372072.750838552
6,0.01747528400007684,3.4000000000000004,58.84205820471288,4378840.840204335
7,0.019179102616724886,3.4000000000000004,58.916452380380335,4386276.151847733
8,0.02104904144512021,3.4000000000000004,58.998254893898775,4394445.229452378
9,0.023101297000831605,3.4000000000000004,59.088220173598685,4403421.636019528
10,0.025353644939701114,3.4000000000000004,59.18718291325083,4413285.877475002
11,0.027825594022071243,3.4000000000000004,59.29606731426562,4424127.2786006285
12,0.030538555088334154,3.5,60.415940777883826,4420954.104227461
13,0.033516026509388425,3.5,60.55296109047695,4434054.050372123
14,0.03678379771828634,3.5,60.70385236923847,4448457.5991441365
15,0.040370172585965536,3.5,60.87007437834001,4464296.318181373
16,0.044306214575838825,3.5,61.05325169070719,4481716.0346843
17,0.04862601580065353,3.6,62.256593596846386,4485343.930948891
18,0.0533669923120631,3.6,62.487682615745875,4506424.721028726
19,0.05857020818056667,3.6,62.742712542229064,4529621.972001902
20,0.06428073117284322,3.6,63.024317700491004,4555152.855450672
21,0.07054802310718646,3.7,64.3464215736753,4567278.373424776
22,0.0774263682681127,3.7,64.70297123432113,4598220.101232814
23,0.08497534359086446,3.8000000000000003,66.10579187817221,4615871.028914533
24,0.093260334688322,3.8000000000000003,66.55821298369479,4653397.300925719
25,0.10235310218990264,3.9000000000000004,68.07192749092671,4677867.958324755
26,0.11233240329780277,4.0,69.65058312641237,4706097.0893052565
27,0.12328467394420665,4.0,70.31181895074171,4756268.259878176
28,0.13530477745798075,4.1000000000000005,72.0675686745084,4793792.225291156
29,0.1484968262254465,4.2,73.93312283660524,4836493.691716179
30,0.16297508346206444,4.3,75.92964127037088,4884933.956309095
31,0.1788649529057435,4.4,78.08201675337102,4939717.940129337
32,0.19630406500402714,4.6000000000000005,81.4304283219104,4981519.153638553
33,0.21544346900318845,4.800000000000001,85.00437690002781,5029664.585552661
34,0.23644894126454083,4.9,87.86835223848401,5106612.5894511305
35,0.25950242113997374,5.1000000000000005,92.0833926206837,5170471.698012146
36,0.2848035868435802,5.4,97.74473999522759,5219276.860932685
37,0.3125715849688237,5.7,103.96517405918581,5274975.135302471
38,0.34304692863149194,6.0,110.9114198262592,5338087.9252077
39,0.37649358067924693,6.300000000000001,118.79422111573194,5408934.225830337
40,0.41320124001153385,6.7,128.9096211692367,5458201.063681438
41,0.4534878508128584,7.2,141.67266849785122,5480052.666756648
42,0.49770235643321115,7.800000000000001,157.65174559554237,5466605.536029599
43,0.5462277217684343,8.4,176.67250185319426,5444960.591025249
44,0.5994842503189411,9.1,200.91426908889372,5371540.036508616
45,0.6579332246575682,9.8,231.12083358784076,5275206.294986915
46,0.7220809018385468,10.700000000000001,271.898478432597,5054549.71366553
47,0.7924828983539177,11.600000000000001,325.24523819193263,4779420.950604082
48,0.8697490026177834,12.600000000000001,398.45683761574094,4383145.722797479
49,0.9545484566618342,13.8,502.75116473155526,3782103.3130305675
50,1.0476157527896652,14.9,652.2334520428476,3143490.863078772
51,1.149756995397737,16.2,879.6024535869201,2275667.5490433318
52,1.261856883066021,17.5,1236.2537607723743,1311710.2214612914
53,1.384886371393873,18.900000000000002,1822.544769920606,171587.17487871635
54,1.5199110829529348,19.0,2808.4355711025914,87095.50369392354
55,1.6681005372000592,19.0,4553.032538733777,88911.52765713021
56,1.8307382802953698,19.0,7694.279427678832,92243.6522778696
57,2.0092330025650478,19.0,13212.369739553062,98323.89063307965
58,2.2051307399030455,19.0,22079.819703351426,108592.2913258033
59,2.4201282647943834,19.0,34356.180952344876,123692.99885829422
60,2.656087782946687,19.0,48885.78277728261,142866.3188576656
61,2.9150530628251787,19.0,64284.82323589435,164850.3269132478
62,3.1992671377973845,17.400000000000002,79673.43170980626,3143618.2928258944
63,3.5111917342151346,15.8,94666.2198854152,6657807.536076625
64,3.8535285937105312,14.4,109114.29707648083,9969402.667496182
65,4.229242874389499,13.0,122989.4575812091,13507312.760752976
66,4.641588833612782,11.8,136316.2203264816,16903679.61197731
67,5.09413801481638,10.8,149132.42242022042,20149055.367663223
68,5.590810182512229,9.8,161475.3753556066,23859769.444294304
69,6.135907273413176,9.0,173382.96942066035,27408103.224717762
70,6.7341506577508286,8.200000000000001,184884.03857444954,31495492.29614203
71,7.390722033525782,7.5,196005.38093528297,35760904.71504964
72,8.111308307896872,6.9,206768.19125611725,40159066.28257915
73,8.902150854450392,6.4,217189.48258590844,44623454.20092886
74,9.770099572992256,5.800000000000001,227280.81178817252,50282007.34036863
75,10.722672220103243,5.4,237055.57826794888,55374832.454778306
76,11.768119524349991,5.0,246519.3117038006,61061153.92723537
77,12.91549665014884,4.6000000000000005,255677.2822279922,67392764.06992288
78,14.174741629268063,4.3,264533.39628473745,73550485.63918403
79,15.556761439304722,3.9000000000000004,273086.79783938266,81243595.87528524
80,17.07352647470692,3.7,281339.6652227983,87668806.5050597
81,18.73817422860385,3.4000000000000004,289286.6839388507,95684620.69098145
82,20.565123083486537,3.2,296925.92190248345,103170134.64551266
83,22.570197196339215,3.0,304251.38054140913,111149130.70208965
84,24.770763559917114,2.8000000000000003,311257.1038735416,119612887.41961116
