,p,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,0.9,16.787067813041435,819.5716796098978
1,0.010974987654930561,0.9,16.793144181369343,820.3639151386628
2,0.012045035402587823,0.9,16.79981696661802,821.2351341973525
3,0.013219411484660288,0.9,16.80714513579568,822.1934003182862
4,0.014508287784959394,0.9,16.815193573347702,823.2476395132192
5,0.015922827933410922,0.9,16.824033692855533,824.40774078517
6,0.01747528400007684,0.9,16.833744115620433,825.6846698148993
7,0.019179102616724886,0.9,16.844411424136453,827.0905982678466
8,0.02104904144512021,0.9,16.85613099962447,828.6390510497032
9,0.023101297000831605,0.9,16.869007954021146,830.3450745167331
10,0.025353644939701114,0.9,16.88315816837406,832.2254293949808
11,0.027825594022071243,0.9,16.898709451289395,834.2988124665688
12,0.030538555088334154,0.9,16.915802833145946,836.5861125930156
13,0.033516026509388425,0.9,16.93459401420478,839.1107072032581
14,0.03678379771828634,0.9,16.955254987531358,841.898807201738
15,0.040370172585965536,0.9,16.97797586105405,844.9798598244262
16,0.044306214575838825,0.9,17.002966906983353,848.387021350867
17,0.04862601580065353,0.9,17.030460871716,852.1577143684025
18,0.0533669923120631,0.9,17.060715584804882,856.3342880348201
19,0.05857020818056667,0.9,17.094016912356143,860.9648046929445
20,0.06428073117284322,0.9,17.130682107950246,866.1039820509903
21,0.07054802310718646,1.0,18.177161207014095,868.6973695992958
22,0.0774263682681127,1.0,18.228595012886075,875.0421805645979
23,0.08497534359086446,1.0,18.285305876961548,882.1115095225103
24,0.093260334688322,1.0,18.347863742289537,890.0007093304075
25,0.10235310218990264,1.0,18.416906049561835,898.8206028613029
26,0.11233240329780277,1.0,18.49314695445597,908.7006840809258
27,0.12328467394420665,1.0,18.577388051021412,919.7931533921042
28,0.13530477745798075,1.0,18.67053089266168,932.2780530959893
29,0.1484968262254465,1.1,19.77438816372126,942.9289793167326
30,0.16297508346206444,1.1,19.904580906021373,958.8635812982853
31,0.1788649529057435,1.1,20.04900359240506,976.9721226772584
32,0.19630406500402714,1.1,20.209382089436,997.6355537981085
33,0.21544346900318845,1.1,20.38768805313083,1021.3245477325627
34,0.23644894126454083,1.2000000000000002,21.609556042474974,1044.8234303752024
35,0.25950242113997374,1.2000000000000002,21.859542810564086,1076.4434605095482
36,0.2848035868435802,1.3,23.150642994958417,1109.2588779516866
37,0.3125715849688237,1.3,23.500920703631515,1152.6957769117612
38,0.34304692863149194,1.4000000000000001,24.918495192254277,1199.8896255731934
39,0.37649358067924693,1.5,26.421368608831553,1257.190225330996
40,0.41320124001153385,1.6,28.044974458977705,1327.7182607499476
41,0.4534878508128584,1.7000000000000002,29.832877431739362,1415.9717575085294
42,0.49770235643321115,1.8,31.840030604303365,1528.6720671474638
43,0.5462277217684343,2.1,36.18943570897674,1663.0785497665645
44,0.5994842503189411,2.4000000000000004,41.06339567485304,1846.6458272181574
45,0.6579332246575682,2.8000000000000003,47.83656711968611,2099.735602899419
46,0.7220809018385468,3.5,59.31588060139361,2451.1004313417416
47,0.7924828983539177,4.800000000000001,80.74117702182,2945.8421235646924
48,0.8697490026177834,8.200000000000001,136.24714542646657,3382.4325363508597
49,0.9545484566618342,19.0,374.49484541152145,65.75953806667822
50,1.0476157527896652,19.0,952.8626183244248,174.1875292000943
51,1.149756995397737,19.0,3434.5215811883386,650.8629704368476
52,1.261856883066021,19.0,16459.11331283246,3261.9713807930066
53,1.384886371393873,19.0,76281.5599896501,17315.852339470726
54,1.5199110829529348,19.0,174859.1154708486,49332.425316549285
55,1.6681005372000592,19.0,225739.7141094029,70028.23655855484
56,1.8307382802953698,19.0,259516.60316935135,85213.75660170504
57,2.0092330025650478,17.8,290519.7605990619,1324922.6150086871
58,2.2051307399030455,15.200000000000001,320046.62693147804,4736779.368951454
59,2.4201282647943834,13.200000000000001,348170.0739033846,8403296.601865187
60,2.656087782946687,11.600000000000001,374902.92334441515,12360655.167251898
61,2.9150530628251787,10.3,400265.6177242941,16588564.190176422
62,3.1992671377973845,9.200000000000001,424287.2064410024,21132764.764148075
63,3.5111917342151346,8.3,447008.3124153499,25864440.804654054
64,3.8535285937105312,7.5,468481.02183722303,30922269.685537383
65,4.229242874389499,6.9,488773.55148095166,35911369.39283042
66,4.641588833612782,6.300000000000001,507966.3549792308,41361270.201036945
67,5.09413801481638,5.9,526159.9662502601,46510447.39386807
68,5.590810182512229,5.5,543466.6308820667,52016132.56009002
69,6.135907273413176,5.1000000000000005,560015.3914661038,57901240.916869156
70,6.7341506577508286,4.9,575949.9077248748,63213483.347597316
71,7.390722033525782,4.6000000000000005,591417.501397038,69368586.17181124
72,8.111308307896872,4.4,606574.2571048544,75398884.72469078
73,8.902150854450392,4.2,621570.5405858898,81866441.1850413
74,9.770099572992256,4.1000000000000005,636548.9588647903,88198016.18340531
75,10.722672220103243,4.0,651632.7056218976,95048251.07367055
76,11.768119524349991,3.9000000000000004,666923.1448481542,102508552.09536085
77,12.91549665014884,3.8000000000000003,682495.1435474099,110675297.29254356
78,14.174741629268063,3.7,698396.7358531752,119648321.12353079
79,15.556761439304722,3.7,714653.4122537603,128597324.85441887
80,17.07352647470692,3.6,731275.8095285533,139423123.44911742
81,18.73817422860385,3.6,748244.3210864996,150286619.30864587
82,20.565123083486537,3.6,765559.3119437544,162218999.63321355
83,22.570197196339215,3.5,783220.6030654655,176590982.63365975
84,24.770763559917114,3.5,801170.0928291031,191091441.5229393
85,27.185882427329428,3.5,819231.0619602124,207017946.56632698
86,29.836472402833405,3.5,838450.5550071715,224510002.69256592
