,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.0,2.5,174248.5810985469
1,1.0974987654930568e-08,0.0,2.5,174336.117041891
2,1.204503540258781e-08,0.0,2.5,174432.2386969493
3,1.3219411484660288e-08,0.0,2.5,174537.79396642448
4,1.4508287784959402e-08,0.0,2.5,174653.7130783086
5,1.592282793341094e-08,0.0,2.5,174781.02325543988
6,1.747528400007683e-08,0.0,2.5,174920.85358977006
7,1.9179102616724886e-08,0.0,2.5,175074.4459192355
8,2.104904144512022e-08,0.0,2.5,175243.16916501283
9,2.310129700083158e-08,0.0,2.5,175428.53052464474
10,2.5353644939701113e-08,0.0,2.5,175632.19112478712
11,2.782559402207126e-08,0.0,2.5,175855.98173755547
12,3.053855508833412e-08,0.0,2.5,176101.92152697578
13,3.351602650938841e-08,0.0,2.5,176372.23775143715
14,3.678379771828634e-08,0.0,2.5,176669.38990892048
15,4.037017258596558e-08,0.0,2.5,176996.0944740168
16,4.4306214575838774e-08,0.0,2.5,177355.35242434163
17,4.8626015800653535e-08,0.0,2.5,177750.48373923227
18,5.3366992312063125e-08,0.0,2.5,178185.16177922234
19,5.857020818056673e-08,0.0,2.5,178663.45563828148
20,6.42807311728432e-08,0.0,2.5,179189.8775892695
21,7.054802310718646e-08,0.0,2.5,179769.4277192727
22,7.742636826811277e-08,0.0,2.5,180407.66965872457
23,8.497534359086438e-08,0.0,2.5,181110.78477479453
24,9.3260334688322e-08,0.0,2.5,181885.6559662519
25,1.0235310218990269e-07,0.0,2.5,182739.95589921533
26,1.1233240329780266e-07,0.0,2.5,183682.25416577366
27,1.232846739442066e-07,0.0,2.5,184722.13497199578
28,1.3530477745798075e-07,0.0,2.5,185870.32702235167
29,1.4849682622544636e-07,0.0,2.5,187138.88587700506
30,1.6297508346206436e-07,0.0,2.5,188541.36496271766
31,1.7886495290574352e-07,0.0,2.5,190093.03886512344
32,1.9630406500402725e-07,0.0,2.5,191811.1787941037
33,2.1544346900318867e-07,0.0,2.5,193715.34853051364
34,2.3644894126454072e-07,0.0,2.5,195827.7836973759
35,2.5950242113997374e-07,0.0,2.5,198173.82952092332
36,2.848035868435805e-07,0.0,2.5,200782.48137894887
37,3.125715849688235e-07,0.0,2.5,203687.0297785036
38,3.4304692863149193e-07,0.0,2.5,206925.85045661186
39,3.764935806792471e-07,0.0,2.5,210543.37317647203
40,4.1320124001153343e-07,0.0,2.5,214591.28256129383
41,4.534878508128582e-07,0.0,2.5,219130.00491791897
42,4.977023564332114e-07,0.0,2.5,224230.57569816645
43,5.462277217684337e-07,0.0,2.5,229977.0237717244
44,5.994842503189409e-07,0.0,2.5,236469.34714741464
45,6.579332246575682e-07,0.0,2.5,243827.42617439208
46,7.220809018385472e-07,0.0,2.5,252196.02451255682
47,7.924828983539186e-07,0.0,2.5,261751.42436987453
48,8.697490026177835e-07,0.0,2.5,272710.1543473643
49,9.545484566618346e-07,0.0,2.5,285340.74827751145
50,1.0476157527896663e-06,0.0,2.5,299979.6962813205
51,1.1497569953977357e-06,0.0,2.5,317053.3543036443
52,1.261856883066021e-06,0.0,2.5,337108.48643474974
53,1.3848863713938746e-06,0.0,2.5,360855.5222315844
54,1.519911082952933e-06,0.0,2.5,389230.55578611547
55,1.6681005372000591e-06,0.0,2.5,423485.74396742176
56,1.8307382802953698e-06,0.0,2.5,465323.8543403107
57,2.0092330025650458e-06,0.0,2.5,517099.250348076
58,2.2051307399030456e-06,0.0,2.5,582127.4176171154
59,2.4201282647943835e-06,0.0,2.5,665164.7842381237
60,2.656087782946684e-06,0.0,2.5,773159.5291146439
61,2.9150530628251817e-06,0.0,2.5,916436.2703698052
62,3.1992671377973847e-06,0.0,2.5,1110545.310659327
63,3.5111917342151347e-06,0.0,2.5,1379068.7757065087
64,3.853528593710536e-06,0.0,2.5,1757587.1854112046
65,4.229242874389499e-06,0.0,2.5,2298491.0821810956
66,4.641588833612782e-06,0.0,2.5,3074942.28763732
67,5.094138014816386e-06,0.0,2.5,4180122.5581528577
68,5.590810182512223e-06,0.0,2.5,5716610.781557231
69,6.1359072734131755e-06,15.200000000000001,45.14220878209181,4028374.658248063
70,6.7341506577508285e-06,16.0,107.36797098601436,4503809.012476456
71,7.390722033525775e-06,15.9,166.60854610239574,5980023.724046739
72,8.111308307896873e-06,15.600000000000001,240.61957929337566,8040097.535346642
73,8.902150854450392e-06,15.3,344.6612369590815,10416671.752684586
74,9.770099572992246e-06,15.0,502.8585940324654,13112956.95746744
75,1.0722672220103253e-05,14.8,756.8946331515128,15819499.847155498
76,1.1768119524349992e-05,14.700000000000001,1194.3940682298085,18414470.598515484
77,1.2915496650148827e-05,14.600000000000001,1987.0500368241433,21180197.862458285
78,1.4174741629268077e-05,14.600000000000001,3500.367528603526,23579600.789226595
79,1.5556761439304724e-05,14.600000000000001,6471.999155993686,25839766.461152934
80,1.7073526474706923e-05,14.600000000000001,12208.594212880027,27624613.532167792
81,1.8738174228603867e-05,14.4,22173.06500148479,29646506.40994221
82,2.0565123083486515e-05,14.100000000000001,36410.13082874668,31044934.353814952
83,2.2570197196339216e-05,13.8,52805.31711402577,31435463.94516673
84,2.477076355991714e-05,13.3,68964.02198865212,32409718.401288155
85,2.71858824273294e-05,13.0,83648.41435825704,32203751.128411263
86,2.9836472402833404e-05,12.600000000000001,96556.86298678679,32597859.462758668
87,3.274549162877732e-05,12.4,107811.25167863711,32239860.946130358
88,3.5938136638046256e-05,12.100000000000001,117650.48707586803,32543606.12534779
