,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,10.100000000000001,498370.0328945153,15996328.846493682
1,1.4508287784959373e-16,10.100000000000001,498370.0328945148,15996328.846493483
2,2.1049041445120218e-16,10.100000000000001,498370.03289451264,15996328.846493416
3,3.0538555088334123e-16,10.100000000000001,498370.0328945106,15996328.846493445
4,4.4306214575838864e-16,10.100000000000001,498370.0328945132,15996328.846493583
5,6.428073117284319e-16,10.100000000000001,498370.0328945169,15996328.846493792
6,9.32603346883218e-16,10.100000000000001,498370.03289450926,15996328.846493203
7,1.3530477745798075e-15,10.100000000000001,498370.03289451386,15996328.8464937
8,1.9630406500402685e-15,10.100000000000001,498370.03289450676,15996328.84649317
9,2.8480358684358048e-15,10.100000000000001,498370.0328945048,15996328.846493036
10,4.132012400115335e-15,10.100000000000001,498370.03289449954,15996328.846492657
11,5.994842503189421e-15,10.100000000000001,498370.03289451305,15996328.846493993
12,8.697490026177834e-15,10.100000000000001,498370.03289449884,15996328.846492998
13,1.2618568830660185e-14,10.100000000000001,498370.0328945058,15996328.846493792
14,1.8307382802953698e-14,10.100000000000001,498370.03289450106,15996328.846493812
15,2.656087782946684e-14,10.100000000000001,498370.0328944938,15996328.846494075
16,3.853528593710535e-14,10.100000000000001,498370.0328944794,15996328.846493876
17,5.590810182512223e-14,10.100000000000001,498370.0328944721,15996328.846494595
18,8.111308307896889e-14,10.100000000000001,498370.0328944511,15996328.846494773
19,1.176811952434999e-13,10.100000000000001,498370.03289439454,15996328.84649314
20,1.7073526474706888e-13,10.100000000000001,498370.0328943405,15996328.846492734
21,2.477076355991714e-13,10.100000000000001,498370.0328942846,15996328.846494118
22,3.593813663804626e-13,10.100000000000001,498370.0328941849,15996328.846494762
23,5.214008287999695e-13,10.100000000000001,498370.03289388574,15996328.846483227
24,7.564633275546291e-13,10.100000000000001,498370.03289377014,15996328.846491966
25,1.097498765493059e-12,10.100000000000001,498370.03289360786,15996328.846505348
26,1.5922827933410938e-12,10.100000000000001,498370.03289326926,15996328.846515857
27,2.310129700083158e-12,10.100000000000001,498370.03289241856,15996328.846503012
28,3.351602650938848e-12,10.100000000000001,498370.03289180493,15996328.846533714
29,4.8626015800653536e-12,10.100000000000001,498370.0328902091,15996328.84652168
30,7.054802310718631e-12,10.100000000000001,498370.03288813337,15996328.846523453
31,1.0235310218990269e-11,10.100000000000001,498370.0328856894,15996328.84657172
32,1.4849682622544695e-11,10.100000000000001,498370.0328818618,15996328.846618868
33,2.1544346900318868e-11,10.100000000000001,498370.0328758609,15996328.846651655
34,3.125715849688235e-11,10.100000000000001,498370.03286728903,15996328.846709855
35,4.5348785081285915e-11,10.100000000000001,498370.03285529657,15996328.846830092
36,6.579332246575682e-11,10.100000000000001,498370.03283759084,15996328.846979609
37,9.545484566618327e-11,10.100000000000001,498370.0328117661,15996328.847185861
38,1.3848863713938747e-10,10.100000000000001,498370.0327743407,15996328.847488362
39,2.009233002565054e-10,10.100000000000001,498370.0327206324,15996328.847974515
40,2.915053062825182e-10,10.100000000000001,498370.0326421755,15996328.848636985
41,4.229242874389499e-10,10.100000000000001,498370.03252816765,15996328.849583443
42,6.135907273413189e-10,10.100000000000001,498370.03236338747,15996328.85100697
43,8.902150854450393e-10,10.100000000000001,498370.0321233199,15996328.852991749
44,1.2915496650148826e-09,10.100000000000001,498370.0317763128,15996328.855975091
45,1.873817422860387e-09,10.100000000000001,498370.0312718147,15996328.8602191
46,2.7185882427329512e-09,10.100000000000001,498370.0305403908,15996328.866417786
47,3.944206059437664e-09,10.100000000000001,498370.02947988024,15996328.875464287
48,5.72236765935022e-09,10.100000000000001,498370.0279403844,15996328.888518788
49,8.302175681319769e-09,10.100000000000001,498370.02570751216,15996328.907512607
50,1.2045035402587836e-08,10.100000000000001,498370.0224670788,15996328.934995262
51,1.7475284000076902e-08,10.100000000000001,498370.017765874,15996328.974876871
52,2.5353644939701166e-08,10.100000000000001,498370.01094620075,15996329.032816485
53,3.678379771828634e-08,10.100000000000001,498370.00105119473,15996329.116809815
54,5.336699231206324e-08,10.100000000000001,498369.9866954733,15996329.238689335
55,7.742636826811277e-08,10.100000000000001,498369.96586815175,15996329.41554483
56,1.1233240329780311e-07,10.100000000000001,498369.9356505077,15996329.672069702
57,1.6297508346206468e-07,10.100000000000001,498369.89181022893,15996330.044270225
58,2.3644894126454072e-07,10.100000000000001,498369.8282055282,15996330.584269857
59,3.430469286314926e-07,10.100000000000001,498369.7359257387,15996331.367689662
60,4.977023564332114e-07,10.100000000000001,498369.6020445828,15996332.504367828
61,7.220809018385486e-07,10.100000000000001,498369.4078058827,15996334.153462006
62,1.0476157527896663e-06,10.100000000000001,498369.12599370774,15996336.54587348
63,1.5199110829529394e-06,10.100000000000001,498368.7171408459,15996340.016783444
64,2.2051307399030503e-06,10.100000000000001,498368.12396831415,15996345.05255659
65,3.1992671377973847e-06,10.100000000000001,498367.26337225334,15996352.358206645
66,4.641588833612791e-06,10.100000000000001,498366.0148439738,15996362.961050253
67,6.7341506577508285e-06,10.100000000000001,498364.2033995249,15996378.336749641
68,9.770099572992287e-06,10.100000000000001,498361.575385825,15996400.64225678
69,1.4174741629268077e-05,10.100000000000001,498357.76250898326,15996432.997046178
70,2.05651230834866e-05,10.100000000000001,498352.2308747264,15996479.927702531
71,2.9836472402833465e-05,10.100000000000001,498344.2056684461,15996547.992188286
72,4.328761281083062e-05,10.100000000000001,498332.56298943976,15996646.691842075
73,6.280291441834272e-05,10.100000000000001,498315.6725524365,15996789.782043377
74,9.111627561154906e-05,10.100000000000001,498291.16978127806,15996997.15878105
75,0.00013219411484660342,10.100000000000001,498255.6252287794,15997297.557809401
76,0.00019179102616724927,10.100000000000001,498204.0664097173,15997732.402455937
77,0.0002782559402207126,10.100000000000001,498129.28499843157,15998361.216698747
78,0.00040370172585965663,10.100000000000001,498020.8350040098,15999269.156226205
79,0.0005857020818056673,10.100000000000001,497863.58798857394,16000577.270886611
80,0.0008497534359086473,10.100000000000001,497635.64942477416,16002455.894316252
81,0.0012328467394420685,10.100000000000001,497305.3702054298,16005141.167813128
82,0.0017886495290574424,10.100000000000001,496827.07395459496,16008952.65949419
83,0.002595024211399743,10.100000000000001,496134.99818419403,16014306.27199355
84,0.0037649358067924714,10.100000000000001,495134.7866517695,16021706.73162769
85,0.005462277217684359,10.100000000000001,493691.7343328222,16031684.32237696
86,0.007924828983539186,10.100000000000001,491614.9230268691,16044600.052133657
87,0.011497569953977403,10.100000000000001,488636.60361932276,16060168.28365818
88,0.016681005372000627,10.100000000000001,484386.98151939217,16076415.99584998
89,0.024201282647943932,10.0,478365.63641214266,16339205.677876676
90,0.03511191734215142,10.0,469921.49016662897,16339299.195561146
91,0.05094138014816386,9.9,458238.79457682185,16568256.30009753
92,0.07390722033525805,9.8,442375.0910140118,16741276.964781374
93,0.10722672220103253,9.700000000000001,421354.89588320954,16809138.075963944
94,0.15556761439304786,9.600000000000001,394356.61395196576,16721501.499537196
95,0.22570197196339262,9.4,360975.6471600407,16859642.9060354
96,0.3274549162877732,9.3,321499.3681828127,16632842.31890001
97,0.47508101621028126,9.200000000000001,277045.2035245656,16728577.469724862
98,0.6892612104349709,9.1,229442.52188907232,17819011.17232721
99,1.0,9.200000000000001,180802.0049564326,19453697.080189537
