,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,13600773.483663917,106.91411910697353
1,9.581308294981124e-11,19.0,13600254.524196766,122.9309751894325
2,1.1016176237216899e-10,19.0,13599657.767473275,141.34830720121974
3,1.2665925691274435e-10,19.0,13598971.53722598,162.52619472426596
4,1.4562736666730682e-10,19.0,13598182.400344409,186.87883181934012
5,1.6743608354708706e-10,19.0,13597274.901120722,214.88269202637022
6,1.9251080834026304e-10,19.0,13596231.254841248,247.08593565428166
7,2.213406485788902e-10,19.0,13595030.99435905,284.11925163308626
8,2.544879590694509e-10,19.0,13593650.562241934,326.7083569695126
9,2.9259931118459375e-10,19.0,13592062.839862324,375.6884128447739
10,3.364181048830456e-10,19.0,13590236.603344781,432.020658596966
11,3.8679906946773077e-10,19.0,13588135.894574486,496.81161440961296
12,4.4472493593385817e-10,19.0,13585719.293424904,571.33526190829
13,5.113256061177633e-10,19.0,13582939.074930545,657.058680816053
14,5.879001925598856e-10,19.0,13579740.232214801,755.6717012549052
15,6.75942358991407e-10,19.0,13576059.342467988,869.1212280847482
16,7.771694557360145e-10,19.0,13571823.249038126,999.6510085140937
17,8.935560183419373e-10,19.0,13566947.527538706,1149.8477505167946
18,1.0273722828683854e-09,19.0,13561334.697389921,1322.6947007154931
19,1.1812284691056722e-09,19.0,13554872.131098256,1521.6342708203476
20,1.3581256955172047e-09,19.0,13547429.614580702,1750.6399616115611
21,1.5615145190503214e-09,19.0,13538856.473662209,2014.299465941242
22,1.7953622416932376e-09,19.0,13528978.20150436,2317.917156165233
23,2.0642302966597604e-09,19.0,13517592.45890408,2667.628515031026
24,2.3733632236965027e-09,19.0,13504464.439145789,3070.5257783925163
25,2.7287909690647747e-09,19.0,13489321.188923959,3534.830776479957
26,3.1374465056603906e-09,19.0,13471844.910238877,4070.0741973181025
27,3.6073010675692158e-09,19.0,13451665.140983604,4687.310895770707
28,4.1475196369434256e-09,19.0,13428348.979263708,5399.382861585625
29,4.76863971612518e-09,19.0,13401389.793383658,6221.213475023245
30,5.482776872146399e-09,19.0,13370192.855563328,7170.173939819961
31,6.303861062955238e-09,19.0,13334058.487982966,8266.49351802522
32,7.2479083551481905e-09,19.0,13292161.132916387,9533.74860617693
33,8.333333333333329e-09,19.0,13243523.70471229,10999.427882575628
34,9.581308294981124e-09,19.0,13186985.99594561,12695.579254285723
35,1.1016176237216898e-08,19.0,13121165.613256766,14659.536327915861
36,1.2665925691274434e-08,19.0,13044409.818004753,16934.704129366495
37,1.4562736666730681e-08,19.0,12954735.961830571,19571.36446159097
38,1.6743608354708703e-08,19.0,12849758.600258268,22627.402329356097
39,1.9251080834026304e-08,19.0,12726601.447961949,26168.790449726992
40,2.213406485788902e-08,19.0,12581792.642436054,30269.487579135028
41,2.5448795906945086e-08,19.0,12411149.374136899,35010.21129458595
42,2.9259931118459377e-08,19.0,12209655.392232418,40475.33563297376
43,3.364181048830456e-08,19.0,11971361.9381069,46746.386210924305
44,3.867990694677316e-08,19.0,11689359.070117418,53890.40052351718
45,4.447249359338591e-08,19.0,11355911.726348454,61940.971350096996
46,5.113256061177643e-08,19.0,10962915.659153372,70870.42768594368
47,5.879001925598867e-08,19.0,10502887.104537185,80554.61874805571
48,6.759423589914056e-08,19.0,9970694.162197318,90738.84582287214
49,7.771694557360161e-08,19.0,9366028.691419993,101024.48548460544
50,8.935560183419353e-08,19.0,8696082.298477922,110904.13788044575
51,1.0273722828683876e-07,19.0,7977154.91119095,119862.4817039916
52,1.1812284691056698e-07,19.0,7233658.4726324165,127520.0948814752
53,1.3581256955172047e-07,19.0,6493990.914246252,133750.71529994273
54,1.5615145190503213e-07,19.0,5784731.59940207,138702.5120956983
55,1.7953622416932378e-07,19.0,5125816.340483844,142716.27405782673
56,2.0642302966597602e-07,19.0,4528542.789394281,146199.12331707883
57,2.3733632236965024e-07,19.0,3996370.6242436497,149521.46208571232
58,2.7287909690647745e-07,19.0,3527222.942642476,152967.5843554535
59,3.1374465056603907e-07,19.0,3115945.6332602887,156732.3507685696
60,3.6073010675692155e-07,19.0,2756173.2872412996,160940.87695159327
61,4.1475196369434256e-07,19.0,2441446.73473887,165671.24488359736
62,4.76863971612518e-07,17.7,2165741.064907664,2393731.64276178
63,5.482776872146398e-07,16.1,1923688.4762679618,5306553.837263068
64,6.303861062955238e-07,14.700000000000001,1710577.4983262822,8068699.054623688
65,7.24790835514819e-07,13.5,1522349.006458709,10664709.688725315
66,8.333333333333328e-07,12.5,1355548.6785355941,13069686.25525933
67,9.581308294981124e-07,11.600000000000001,1207266.1758041475,15455123.954403212
68,1.10161762372169e-06,10.9,1075072.0939800646,17587854.526596475
69,1.2665925691274434e-06,10.200000000000001,956943.9470583533,19863435.033734627
70,1.4562736666730682e-06,9.700000000000001,851205.025042834,21813355.14956321
71,1.6743608354708704e-06,9.200000000000001,756453.3532850608,23858601.11791925
72,1.9251080834026305e-06,8.700000000000001,671511.3772846423,25988917.619227473
73,2.2134064857889066e-06,8.4,595378.4874486498,27674921.976658177
74,2.544879590694514e-06,8.0,527185.2071329966,29654587.484837145
75,2.925993111845944e-06,7.7,466172.57058052334,31390255.599550962
76,3.3641810488304626e-06,7.5,411662.16311789065,32846775.76568661
77,3.867990694677316e-06,7.2,363039.2831396963,34573866.95794448
78,4.447249359338591e-06,7.0,319747.10665173904,35990183.57669863
79,5.1132560611776435e-06,6.800000000000001,281271.5692946146,37373661.00266435
80,5.879001925598868e-06,6.7,247141.1738873956,38410425.02207442
81,6.759423589914056e-06,6.5,216918.37471547592,39712363.57277329
82,7.77169455736016e-06,6.300000000000001,190203.0535269885,40974050.60952127
83,8.935560183419354e-06,6.2,166628.12666559275,41870336.40428153
84,1.0273722828683876e-05,6.1000000000000005,145855.4363538857,42718381.00223355
85,1.1812284691056699e-05,6.0,127577.8231223936,43520533.99584241
86,1.358125695517202e-05,5.800000000000001,111515.48139643902,44615179.68495884
87,1.561514519050318e-05,5.7,97418.2195536825,45336849.362595424
88,1.795362241693238e-05,5.6000000000000005,85057.97094937217,46021058.6089979
89,2.0642302966597603e-05,5.5,74231.02857017596,46670921.32934312
90,2.3733632236965026e-05,5.4,64755.24994422388,47289489.70615029
91,2.7287909690647746e-05,5.300000000000001,56468.29096920411,47879702.70843286
92,3.1374465056603905e-05,5.2,49225.87522927208,48444357.190606266
93,3.6073010675692154e-05,5.1000000000000005,42900.096942636694,48986068.879966184
94,4.1475196369434255e-05,5.0,37377.83978746648,49507279.652182125
95,4.768639716125181e-05,5.0,32560.270600536925,49657883.77055748
96,5.482776872146398e-05,4.9,28357.461227366828,50143732.41425577
97,6.303861062955238e-05,4.800000000000001,24693.001086909753,50615401.41001416
98,7.24790835514819e-05,4.7,21498.927264003563,51074601.185674615
99,8.333333333333328e-05,4.6000000000000005,18715.615576229306,51522881.87936764
