,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,892244.0413033594,2.8722450838424267
1,9.581308294981124e-11,19.0,892240.4562114384,3.302383972448297
2,1.1016176237216899e-10,19.0,892236.3342712937,3.7969394884072245
3,1.2665925691274435e-10,19.0,892231.5951005172,4.365558575629257
4,1.4562736666730682e-10,19.0,892226.1462833307,5.019332907954231
5,1.6743608354708706e-10,19.0,892219.8815702205,5.771015259227716
6,1.9251080834026304e-10,19.0,892212.6788080784,6.6352682783501225
7,2.213406485788902e-10,19.0,892204.397561178,7.6289505247375935
8,2.544879590694509e-10,19.0,892194.8763765153,8.77144534700783
9,2.9259931118459375e-10,19.0,892183.9296410657,10.085039019573015
10,3.364181048830456e-10,19.0,892171.3439694318,11.595355519372971
11,3.8679906946773077e-10,19.0,892156.8740527203,13.33185642801691
12,4.4472493593385817e-10,19.0,892140.2378881476,15.32841571463505
13,5.113256061177633e-10,19.0,892121.1112978292,17.623980622331146
14,5.879001925598856e-10,19.0,892099.1216308572,20.263331558182838
15,6.75942358991407e-10,19.0,892073.8405282637,23.297955825610554
16,7.771694557360145e-10,19.0,892044.775612279,26.787052260292697
17,8.935560183419373e-10,19.0,892011.3609410608,30.798686392069797
18,1.0273722828683854e-09,19.0,891972.9460476906,35.41111869964516
19,1.1812284691056722e-09,19.0,891928.7833554376,40.71433191186516
20,1.3581256955172047e-09,19.0,891878.0137320919,46.811787206155714
21,1.5615145190503214e-09,19.0,891819.6499119913,53.82244364088402
22,1.7953622416932376e-09,19.0,891752.5574768217,61.88308031585766
23,2.0642302966597604e-09,19.0,891675.4330425034,71.15096669761697
24,2.3733632236965027e-09,19.0,891586.7792512558,81.80693337991835
25,2.7287909690647747e-09,19.0,891484.8761134788,94.05890342483764
26,3.1374465056603906e-09,19.0,891367.7481832753,108.1459534910624
27,3.6073010675692158e-09,19.0,891233.1269833902,124.34298439968843
28,4.1475196369434256e-09,19.0,891078.4080213668,142.96609282090796
29,4.76863971612518e-09,19.0,890900.6016561261,164.37874962735225
30,5.482776872146399e-09,19.0,890696.2769857539,188.99890646036948
31,6.303861062955238e-09,19.0,890461.4978324069,217.30717049856904
32,7.2479083551481905e-09,19.0,890191.7497986602,249.85620872176952
33,8.333333333333329e-09,19.0,889881.8572676531,287.2815675705671
34,9.581308294981124e-09,19.0,889525.8891146235,330.31412235045576
35,1.1016176237216898e-08,19.0,889117.0517987094,379.79440366021595
36,1.2665925691274434e-08,19.0,888647.5684165993,436.6890862819273
37,1.4562736666730681e-08,19.0,888108.542232097,502.1099702540785
38,1.6743608354708703e-08,19.0,887489.8031632204,577.3358353318763
39,1.9251080834026304e-08,19.0,886779.7357252701,663.8376100110356
40,2.213406485788902e-08,19.0,885965.0870222213,763.3073663487332
41,2.5448795906945086e-08,19.0,885030.7535752689,877.6917338784202
42,2.9259931118459377e-08,19.0,883959.5461215344,1009.2304224217777
43,3.364181048830456e-08,19.0,882731.9320532915,1160.5006575578243
44,3.867990694677316e-08,19.0,881325.7559688021,1334.4684678163148
45,4.447249359338591e-08,19.0,879715.9399640688,1534.5479242029019
46,5.113256061177643e-08,19.0,877874.1667144693,1764.6696272821748
47,5.879001925598867e-08,19.0,875768.5509763911,2029.3599720293541
48,6.759423589914056e-08,19.0,873363.3071586305,2333.8330102524606
49,7.771694557360161e-08,19.0,870618.4249882184,2684.0970858052024
50,8.935560183419353e-08,19.0,867489.3693701832,3087.078863989108
51,1.0273722828683876e-07,19.0,863926.8262884254,3550.7679394777633
52,1.1812284691056698e-07,19.0,859876.5232612271,4084.3859269305135
53,1.3581256955172047e-07,19.0,855279.1606007027,4698.584869153565
54,1.5615145190503213e-07,19.0,850070.4982575823,5405.681013443496
55,1.7953622416932378e-07,19.0,844181.6518640245,6219.931609274552
56,2.0642302966597602e-07,19.0,837539.6597698476,7157.8645101658885
57,2.3733632236965024e-07,19.0,830068.3889569226,8238.673205808225
58,2.7287909690647745e-07,19.0,821689.8496559022,9484.693724311563
59,3.1374465056603907e-07,19.0,812325.9833226319,10921.984963368894
60,3.6073010675692155e-07,19.0,801900.9730801529,12581.040879436223
61,4.1475196369434256e-07,19.0,790344.0959794892,14497.672167880752
62,4.76863971612518e-07,19.0,777593.0893843229,16714.107365924225
63,5.482776872146398e-07,18.7,763595.2519339676,77881.2319987587
64,6.303861062955238e-07,18.1,748318.1164532683,229225.66637554395
65,7.24790835514819e-07,17.5,731751.3326948927,432210.35036962375
66,8.333333333333328e-07,16.8,713904.2369561269,735465.0447402041
67,9.581308294981124e-07,16.1,694814.8535661804,1137157.4598704034
68,1.10161762372169e-06,15.4,674548.5034260484,1665236.9395222673
69,1.2665925691274434e-06,14.600000000000001,653197.9051340602,2417548.8948190967
70,1.4562736666730682e-06,13.8,630884.3585744941,3406563.808663926
71,1.6743608354708704e-06,13.0,607751.1030990463,4703189.093127208
72,1.9251080834026305e-06,12.200000000000001,583958.9158867944,6401034.772503009
73,2.2134064857889066e-06,11.5,559680.4925088994,8482554.710179774
74,2.544879590694514e-06,10.9,535091.022345396,11015038.037817437
75,2.925993111845944e-06,10.4,510361.99679116113,14076304.417272525
76,3.3641810488304626e-06,9.9,485653.84684799094,18015747.519662116
77,3.867990694677316e-06,9.600000000000001,461114.6913670542,22474211.63002648
78,4.447249359338591e-06,9.4,436870.6923966894,27783567.015208576
79,5.1132560611776435e-06,9.200000000000001,413026.8805933473,34548331.77089642
80,5.879001925598868e-06,9.1,389669.1629982616,42647378.31364091
81,6.759423589914056e-06,9.0,366861.60869713966,53006974.06308727
82,7.77169455736016e-06,8.9,344652.35111275327,66346719.27053271
83,8.935560183419354e-06,8.8,323075.8365319777,83626984.54814875
84,1.0273722828683876e-05,8.700000000000001,302156.4025291943,106125062.00358686
85,1.1812284691056699e-05,8.6,281911.7776523719,135529547.72107276
86,1.358125695517202e-05,8.5,262356.1977157886,174052655.09279498
87,1.561514519050318e-05,8.4,243502.97250525,224556501.33044273
88,1.795362241693238e-05,8.3,225366.34969481674,290683544.47641087
89,2.0642302966597603e-05,8.200000000000001,207962.59950335644,376973375.43491
90,2.3733632236965026e-05,8.200000000000001,191311.30158227528,482732194.449737
91,2.7287909690647746e-05,8.1,175430.76676622807,625080230.4504066
92,3.1374465056603905e-05,8.0,160342.9302689364,806462397.365025
93,3.6073010675692154e-05,7.9,146067.70469848608,1034728273.7467352
94,4.1475196369434255e-05,7.800000000000001,132622.11484131523,1317889965.6639054
95,4.768639716125181e-05,7.7,120018.43110678621,1663539574.5436704
96,5.482776872146398e-05,7.6000000000000005,108262.60972113906,2078158742.8317487
97,6.303861062955238e-05,7.6000000000000005,97354.14165003788,2534979356.5110083
98,7.24790835514819e-05,7.5,87281.45348964917,3092348953.6664023
99,8.333333333333328e-05,7.4,78027.83244130031,3723964303.310042
