,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,9.8,617537.3271404172,16906002.086382378
1,0.00010974987654930556,9.8,617549.2829807816,16905548.911550038
2,0.00012045035402587823,9.8,617562.404693061,16905051.540257778
3,0.00013219411484660288,9.8,617576.8060003795,16904506.84144576
4,0.000145082877849594,9.8,617592.6117094877,16903907.81897494
5,0.00015922827933410923,9.8,617609.9588135051,16903251.014133383
6,0.0001747528400007683,9.8,617628.9976806788,16902531.58236253
7,0.00019179102616724886,9.8,617649.893311923,16901741.327271156
8,0.00021049041445120198,9.8,617672.8268613907,16900874.403382134
9,0.00023101297000831605,9.8,617697.997150519,16899923.425148506
10,0.00025353644939701115,9.8,617725.6224116136,16898880.258725286
11,0.0002782559402207126,9.8,617755.9421857652,16897736.129700076
12,0.0003053855508833416,9.8,617789.2183237794,16896481.040215872
13,0.0003351602650938841,9.8,617825.7416100971,16895104.85304477
14,0.0003678379771828634,9.8,617865.8277680307,16893595.68720474
15,0.0004037017258596554,9.8,617909.8245617885,16891940.865344558
16,0.0004430621457583882,9.8,617958.1137419706,16890126.562702276
17,0.00048626015800653534,9.8,618011.1143756348,16888137.360995885
18,0.0005336699231206312,9.8,618069.2865041645,16885956.720991872
19,0.0005857020818056667,9.8,618133.1351623996,16883566.51743581
20,0.0006428073117284319,9.8,618203.2147940517,16880946.956982937
21,0.0007054802310718645,9.8,618280.134103773,16878076.433733717
22,0.000774263682681127,9.8,618364.5613895467,16874931.391804807
23,0.0008497534359086447,9.8,618457.2304037646,16871486.202023637
24,0.0009326033468832199,9.8,618558.9467957561,16867712.343340695
25,0.001023531021899027,9.8,618670.5951968924,16863579.771436
26,0.0011233240329780276,9.8,618793.1470080883,16859057.43448336
27,0.0012328467394420659,9.8,618927.6689701157,16854106.46925796
28,0.0013530477745798076,9.8,619075.332588573,16848689.705304224
29,0.001484968262254465,9.9,619238.4315532668,16566010.526333386
30,0.0016297508346206436,9.9,619416.3722371586,16559701.69150579
31,0.001788649529057435,9.9,619611.7109475138,16552807.008751506
32,0.0019630406500402726,9.9,619826.1487573382,16545274.9563917
33,0.0021544346900318843,9.9,620061.5634773629,16537050.593670808
34,0.002364489412645407,9.9,620320.0087397726,16528074.470477369
35,0.002595024211399737,9.9,620603.744910715,16518286.102923404
36,0.002848035868435802,9.9,620915.2686770377,16507617.157116748
37,0.0031257158496882354,9.9,621257.3025997358,16495996.63550064
38,0.003430469286314919,9.9,621632.8557753789,16483355.328246411
39,0.0037649358067924714,9.9,622045.2332731439,16469612.061171625
40,0.0041320124001153384,9.9,622498.0716476223,16454689.177119067
41,0.004534878508128582,9.9,622995.3554552817,16438506.921412198
42,0.004977023564332114,9.9,623541.491569403,16420985.504239904
43,0.0054622772176843425,10.0,624142.3383244668,16128751.673319789
44,0.005994842503189409,10.0,624801.2231791362,16108943.355520545
45,0.006579332246575682,10.0,625524.9982222167,16087635.27692594
46,0.007220809018385471,10.0,626320.1317488523,16064779.32263631
47,0.007924828983539177,10.0,627193.7571336167,16040347.361059522
48,0.008697490026177835,10.0,628153.7225259665,16014340.42218958
49,0.009545484566618348,10.100000000000001,629209.7470679211,15717194.997072006
50,0.010476157527896652,10.100000000000001,630369.3854455769,15689308.527190898
51,0.011497569953977368,10.100000000000001,631644.197421896,15660258.974410994
52,0.012618568830660211,10.200000000000001,633046.8948949731,15363320.782845533
53,0.013848863713938732,10.200000000000001,634588.4714561935,15334370.026446387
54,0.015199110829529346,10.200000000000001,636284.2121317154,15305663.440828562
55,0.016681005372000592,10.3,638151.0765277883,15014825.408919496
56,0.018307382802953697,10.3,640204.7442903128,14991090.827346873
57,0.02009233002565048,10.4,642466.8837906446,14710829.518599996
58,0.022051307399030457,10.5,644958.3962380143,14439394.285108177
59,0.024201282647943835,10.5,647702.8391798852,14435967.856542364
60,0.026560877829466867,10.600000000000001,650729.6350144728,14188060.712971225
61,0.02915053062825179,10.700000000000001,654068.6220068631,13957460.562474933
62,0.03199267137797385,10.8,657754.5847909482,13747978.356568307
63,0.03511191734215135,11.0,661827.9459221425,13318046.306870366
64,0.03853528593710531,11.100000000000001,666331.6340754589,13168333.537681585
65,0.04229242874389499,11.3,671319.1291515203,12817130.26910592
66,0.04641588833612782,11.5,676849.0675147575,12519213.749706721
67,0.0509413801481638,11.8,682992.1990746738,12055650.774438726
68,0.055908101825122285,12.100000000000001,689830.3385864345,11679551.329545232
69,0.061359072734131756,12.5,697464.7416220809,11189108.908325788
70,0.06734150657750829,13.100000000000001,706021.3082034008,10404026.292145276
71,0.07390722033525783,14.0,715663.2697228653,9120148.548895635
72,0.08111308307896872,15.4,726619.4931784895,6716811.036234444
73,0.08902150854450393,19.0,739282.0937425662,170663.43394266485
74,0.09770099572992257,19.0,754406.4304252691,159538.79871389843
75,0.10722672220103242,19.0,774423.0302911384,148674.8283890023
76,0.1176811952434999,19.0,808634.6304407438,140339.70041083457
77,0.1291549665014884,19.0,882637.5100122255,139450.09789904286
78,0.14174741629268062,19.0,1006027.4468564648,146833.31158857938
79,0.15556761439304723,19.0,1139750.3046441395,152657.23949204522
80,0.1707352647470692,19.0,1266468.558686644,153148.967702244
81,0.1873817422860385,19.0,1392533.9065489718,150569.349385921
82,0.20565123083486536,19.0,1525610.7265797022,147090.8777412616
83,0.22570197196339215,19.0,1670455.0787431907,143788.9754735295
84,0.24770763559917114,19.0,1829284.0180856716,140947.69431117323
85,0.2718588242732943,19.0,2002653.8825039282,138421.5727255045
86,0.298364724028334,19.0,2190443.9571940387,135941.91637851446
