,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
37,3.125715849688235e-07,11.8,722708.8315409501,20422672.18654147
38,3.4304692863149193e-07,11.5,676792.0821370385,19676491.50424127
39,3.764935806792471e-07,11.200000000000001,633020.8253712825,18970731.52541606
40,4.1320124001153343e-07,10.9,591355.6992827661,18308385.1710487
41,4.534878508128582e-07,10.600000000000001,551752.9899180413,17691895.576806583
42,4.977023564332114e-07,10.4,514165.78254249704,16837909.47924015
43,5.462277217684337e-07,10.100000000000001,478540.0941575824,16333420.088597938
44,5.994842503189409e-07,9.9,444821.91487191705,15622971.172279557
45,6.579332246575682e-07,9.700000000000001,412950.29286893975,14988592.452068808
46,7.220809018385472e-07,9.5,382861.38971440925,14427233.886717211
47,7.924828983539186e-07,9.4,354488.56069348624,13718899.4043032
48,8.697490026177835e-07,9.3,327759.3293359856,13098367.077831328
49,9.545484566618346e-07,9.1,302597.8237429124,12755374.977614122
50,1.0476157527896663e-06,9.1,278929.03694215184,12094497.439325169
51,1.1497569953977357e-06,9.0,256669.52358436346,11698757.219998268
52,1.261856883066021e-06,9.0,235739.39949051023,11192847.36695831
53,1.3848863713938746e-06,9.0,216055.52991712713,10755613.000139035
54,1.519911082952933e-06,9.0,197536.94829184044,10378336.127543557
55,1.6681005372000591e-06,9.1,180106.43120878687,9898755.040693706
56,1.8307382802953698e-06,9.1,163688.25769380346,9620604.369450074
57,2.0092330025650458e-06,9.3,148217.82739856743,9089541.89344681
58,2.2051307399030456e-06,9.4,133632.46201508585,8740127.695942668
59,2.4201282647943835e-06,9.600000000000001,119883.97498681335,8281734.31374944
60,2.656087782946684e-06,9.8,106932.35604766662,7846579.938431364
61,2.9150530628251817e-06,10.100000000000001,94752.04346047269,7303048.7639421085
62,3.1992671377973847e-06,10.5,83329.72010473772,6659921.743289223
63,3.5111917342151347e-06,10.9,72664.3358786573,6035747.368997717
64,3.853528593710536e-06,11.4,62768.27632824852,5326380.417629593
65,4.229242874389499e-06,12.0,53660.57696647092,4554537.128114652
66,4.641588833612782e-06,12.9,45363.358295136815,3595291.5504544
67,5.094138014816386e-06,13.9,37886.91679633018,2681929.0047013657
68,5.590810182512223e-06,15.3,31229.13189232959,1688914.4594355926
69,6.1359072734131755e-06,17.2,25360.67036435308,703350.6726547477
70,6.7341506577508285e-06,19.0,20213.487018759588,30808.22463610148
71,7.390722033525775e-06,19.0,15604.442447527552,27574.167417551987
72,8.111308307896873e-06,19.0,11142.041822486684,23192.79879907266
73,8.902150854450392e-06,19.0,6001.850995191191,14085.945607168123
74,9.770099572992246e-06,19.0,1570.2450035157053,3478.3379027423216
75,1.0722672220103253e-05,19.0,318.3361192749808,509.1996000994463
76,1.1768119524349992e-05,4.1000000000000005,63.349724086208035,27229.847159438064
77,1.2915496650148827e-05,2.2,35.66282463148171,18189.155438305483
78,1.4174741629268077e-05,1.6,26.555234118655218,13559.117453362753
79,1.5556761439304724e-05,1.2000000000000002,20.947848286426883,11021.699420718509
80,1.7073526474706923e-05,1.0,17.96685056612373,9379.372954572285
81,1.8738174228603867e-05,0.9,16.308324744313232,8237.66511706495
82,2.0565123083486515e-05,0.8,14.827674598590514,7426.509234884127
83,2.2570197196339216e-05,0.7000000000000001,13.45773137143043,6824.527482753632
84,2.477076355991714e-05,0.7000000000000001,13.174571816018357,6325.335215834132
85,2.71858824273294e-05,0.6000000000000001,11.941464607739126,5965.634136691661
86,2.9836472402833404e-05,0.6000000000000001,11.75895804655055,5644.209931155757
87,3.274549162877732e-05,0.6000000000000001,11.593036607637428,5379.669250436442
88,3.5938136638046256e-05,0.5,10.455152069808548,5190.315488358549
89,3.944206059437664e-05,0.5,10.350922527934584,5003.940410287467
90,4.328761281083062e-05,0.5,10.255755401346075,4845.264335121458
91,4.750810162102793e-05,0.5,10.16893997987591,4709.120739115649
92,5.214008287999695e-05,0.5,10.089800006375379,4591.455160287475
93,5.72236765935022e-05,0.5,10.017698695316513,4489.224028927077
94,6.28029144183426e-05,0.5,9.952040166254063,4399.877267610327
95,6.89261210434971e-05,0.4,8.90410600059826,4347.212105477428
96,7.56463327554629e-05,0.4,8.864298923023666,4278.057657337621
97,8.302175681319752e-05,0.4,8.827942662285734,4216.88165039183
98,9.111627561154906e-05,0.4,8.794755715669307,4162.697118080212
99,0.0001,0.4,8.76447533442535,4114.418459442608
