,r,Viral Clearance Time,Total Viral Load,Excess CTL
82,7.77169455736016e-06,6.2,136356.04084066334,22128470.46728229
83,8.935560183419354e-06,6.0,120766.82537887144,22573397.286210705
84,1.0273722828683876e-05,5.800000000000001,106832.76714812522,23037959.33799543
85,1.1812284691056699e-05,5.7,94404.15580075949,23174172.098317135
86,1.358125695517202e-05,5.6000000000000005,83337.9938739712,23318441.80090969
87,1.561514519050318e-05,5.4,73500.91100296027,23822385.74076128
88,1.795362241693238e-05,5.300000000000001,64772.00981343665,23982304.686317705
89,2.0642302966597603e-05,5.2,57036.79413537533,24146541.050364785
90,2.3733632236965026e-05,5.1000000000000005,50191.17768422283,24314310.31204873
91,2.7287909690647746e-05,5.0,44140.091241331604,24484975.566731066
92,3.1374465056603905e-05,4.9,38797.10104703699,24658034.705637377
93,3.6073010675692154e-05,4.800000000000001,34083.94623719622,24833102.49680027
94,4.1475196369434255e-05,4.7,29930.0274039964,25009889.895273082
95,4.768639716125181e-05,4.6000000000000005,26271.868698496353,25188185.82031792
96,5.482776872146398e-05,4.5,23052.5724365708,25367849.697021537
97,6.303861062955238e-05,4.4,20221.275432411236,25548796.15552084
98,7.24790835514819e-05,4.3,17732.616700123363,25730984.279052302
99,8.333333333333328e-05,4.2,15546.227807873362,25914403.189761184
