,Resample,RMSLE,beta,d_I,p,c,d_T,r,k_T,U_0,I_0,V_0,T_0
117,118.0,1.0812783972309572,4.374689211611093e-05,4.5981300127585605e-07,1.0,11.495671204897064,0.012,0.22055667860671235,33.03476036339998,1000000.0,0.0,25.0,517910.6666666667
118,119.0,1.149373551842896,5.2608224996143565e-05,5.218536921946848e-07,1.0,14.737419777059458,0.012,0.2037201448658621,23.940409064292908,1000000.0,0.0,25.0,477428.0
119,120.0,1.1781040310420308,4.536490165864848e-05,5.058135631649932e-07,1.0,12.961504499769575,0.012,0.2056886582033428,15.310624688863754,1000000.0,0.0,25.0,477428.0
120,121.0,1.1603494842563555,2.1371040665030018e-05,5.638424585694778e-06,1.0,1.2684209696810527,0.012,0.22245570926792624,116.45030710101128,1000000.0,0.0,25.0,576390.6666666666
121,122.0,1.1416850354198955,5.900121269822541e-05,3.9462135082513137e-07,1.0,16.087724351221745,0.012,0.21851690229892284,46.65188396722078,1000000.0,0.0,25.0,576390.6666666666
122,123.0,1.2150576475056716,1.8128841693370397e-05,4.489715057585345e-06,1.0,1.3743100494848548,0.012,0.2000678328618335,10.000000014901161,1000000.0,0.0,25.0,477428.0
123,124.0,1.0722482781808693,4.2482838373830574e-05,4.0129870491717684e-07,1.0,10.593722853630268,0.012,0.25193638701780685,48.75620339810848,1000000.0,0.0,25.0,477428.0
124,125.0,1.1438475442319542,5.082103577386215e-05,5.050185246235358e-07,1.0,12.322216532833757,0.012,0.16938616155043462,10.000000149011612,1000000.0,0.0,25.0,576390.6666666666
125,126.0,1.112451696329986,4.719006649085013e-05,5.284094767680234e-07,1.0,12.70459032780392,0.012,0.19839048085934508,10.000001057982445,1000000.0,0.0,25.0,477428.0
126,127.0,1.091722955540668,4.7165903270570116e-05,4.890957909085863e-07,1.0,12.39733572138141,0.012,0.21062812453042312,13.12539991736412,1000000.0,0.0,25.0,477428.0
127,128.0,1.1161986488793665,4.4635391618477666e-05,4.901148890989706e-07,1.0,10.852329165243859,0.012,0.15968973481281523,44.08656148612499,1000000.0,0.0,25.0,715836.0
128,129.0,1.2764733441649523,4.13592648005223e-05,5.329429410349878e-07,1.0,11.008725075750036,0.012,0.2006947740746412,10.00000011920929,1000000.0,0.0,25.0,477428.0
129,130.0,1.225351707333672,4.402377321924595e-05,5.024792946390825e-07,1.0,11.651664935464531,0.012,0.2354309481708583,10.000000163912773,1000000.0,0.0,25.0,378465.3333333333
130,131.0,1.0209221746502204,4.343121403629918e-05,3.8964334188393567e-07,1.0,11.748809826753593,0.012,0.2539777667538843,83.4485225751996,1000000.0,0.0,25.0,517910.6666666667
131,132.0,1.044597819446521,4.248111527953467e-05,4.4535088986057705e-07,1.0,11.013451392611223,0.012,0.23570548491828447,10.000000260770321,1000000.0,0.0,25.0,436945.3333333333
132,133.0,1.105151955721782,3.0790792416224836e-05,5.29321829524701e-07,1.0,8.443757447137024,0.012,0.23252742790214143,10.0,1000000.0,0.0,25.0,418948.0
133,134.0,1.1025682550670861,1.5851408120993897e-05,3.094155846770135e-06,1.0,1.5586203213962122,0.012,0.23084635449014712,223.37522142380476,1000000.0,0.0,25.0,616873.3333333334
134,135.0,1.0447846439137847,4.5431925382056043e-05,4.412404248625457e-07,1.0,11.40584381116399,0.012,0.23020464150740594,21.243082359433174,1000000.0,0.0,25.0,477428.0
135,136.0,1.053347733595297,5.830118955409966e-05,4.843892123601739e-07,1.0,16.408211911090454,0.012,0.17847916088758353,10.000000938773155,1000000.0,0.0,25.0,576390.6666666666
136,137.0,1.1777022672047064,1.760347418411183e-05,5.380372869703361e-06,1.0,1.4631275334021154,0.012,0.23089855277770965,10.000000074505806,1000000.0,0.0,25.0,378465.3333333333
137,138.0,1.10731448095165,4.0626739109551435e-05,4.533265375707566e-07,1.0,11.201293883366297,0.012,0.20583136104922772,23.208728194236755,1000000.0,0.0,25.0,576390.6666666666
138,139.0,1.1376799048505637,6.13713605638837e-05,3.9838303562472814e-07,1.0,17.16369804672638,0.012,0.26176620831871844,10.000003211200237,1000000.0,0.0,25.0,378465.3333333333
139,140.0,1.1066149273027919,4.050644692785521e-05,5.161314791043235e-07,1.0,10.350739920116233,0.012,0.2365942855539913,10.000000312924385,1000000.0,0.0,25.0,378465.3333333333
140,141.0,1.0059886339126933,5.335388387834924e-05,4.884897415011907e-07,1.0,14.36151386455878,0.012,0.21882353533781185,10.000001952052116,1000000.0,0.0,25.0,436945.3333333333
141,142.0,1.14124850466384,3.9895478805387947e-05,4.4300463047246725e-07,1.0,10.296042980951356,0.012,0.20539359764283205,72.3825719282031,1000000.0,0.0,25.0,616873.3333333334
142,143.0,1.0506745424854242,4.191626617171825e-05,4.617702313147783e-07,1.0,11.0996693739704,0.012,0.22448225908581065,41.824869841337204,1000000.0,0.0,25.0,517910.6666666667
143,144.0,1.1510391470814507,4.8655951615598124e-05,5.070053729004485e-07,1.0,13.215712316146245,0.012,0.24760622841976243,10.000000096857548,1000000.0,0.0,25.0,337982.6666666667
144,145.0,1.251310802285947,5.483867277111415e-05,4.7491542100916006e-07,1.0,14.934342727080477,0.012,0.1889421104801201,75.33043529838324,1000000.0,0.0,25.0,616873.3333333334
145,146.0,1.142068871390917,5.2854624194646924e-05,4.682316822199545e-07,1.0,14.802801449535117,0.012,0.21086388662113364,34.614495404064655,1000000.0,0.0,25.0,517910.6666666667
146,147.0,1.1527622557774433,2.0675281511530617e-05,6.419377397196333e-06,1.0,1.2727465493265129,0.012,0.25310258914495165,134.3220300525427,1000000.0,0.0,25.0,477428.0
147,148.0,1.1863255798927577,5.528343760603702e-05,4.19251678878622e-07,1.0,15.178638120208618,0.012,0.20541608781041276,61.50756627321243,1000000.0,0.0,25.0,616873.3333333334
148,149.0,1.166624938068797,5.92526950249151e-05,4.830052565248045e-07,1.0,17.798970133583353,0.012,0.2545150011618489,10.000000067055225,1000000.0,0.0,25.0,337982.6666666667
149,150.0,1.1674781952176894,5.027163132349721e-05,3.987367362431437e-07,1.0,13.72829129011486,0.012,0.24324034027824126,10.00000037997961,1000000.0,0.0,25.0,436945.3333333333
150,151.0,1.0974422946052316,3.840298610663187e-05,4.792267837605533e-07,1.0,10.433139515017352,0.012,0.21835366628273079,10.0,1000000.0,0.0,25.0,477428.0
151,152.0,1.2440559314752,1.7877029566516612e-05,3.169895741896241e-06,1.0,1.5068717153450208,0.012,0.1365463963590372,10.0,1000000.0,0.0,25.0,715836.0
152,153.0,1.0185803479398903,5.410591710384466e-05,4.923120905602377e-07,1.0,13.479219798711426,0.012,0.23641837808200705,10.000000268220901,1000000.0,0.0,25.0,378465.3333333333
