,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
62,63.0,1.0568552248678589,6.097637019172161,1200000.0,2.847342324987674e-06,0.20287832730546995,3404.9939135611057,0.011,1007467.6,25.0
63,64.0,1.016613586833053,5.94050714033024,1200000.0,2.7939098808454303e-06,0.235178980716924,6204.255937486887,0.011,896818.0,25.0
64,65.0,1.1483426272566597,6.4144890263852545,1200000.0,2.9184899559408513e-06,0.21593228261036046,7010.48412040621,0.011,1025542.0,25.0
65,66.0,1.1330915671303523,6.117227433276902,1200000.0,2.8870766720970716e-06,0.21303444453944564,4740.207236595452,0.011,983477.2,25.0
66,67.0,1.033060055794126,6.107829565817859,1200000.0,2.719623453886877e-06,0.214864754871968,5689.961529523134,0.011,1060154.0,25.0
67,68.0,1.0349304599833025,6.567234579056162,1200000.0,3.001578285993507e-06,0.2088084622290154,4733.146004095674,0.011,975242.4,25.0
68,69.0,0.9620070872894985,6.4710763185595965,1200000.0,3.085505295436808e-06,0.20835777498506047,4811.289703398943,0.011,973494.8,25.0
69,70.0,1.0295135980249157,5.514030489510311,1200000.0,2.631198154283701e-06,0.24101464396226646,4891.767113126814,0.011,869869.6,25.0
70,71.0,1.07284616895333,6.62281318398302,1200000.0,2.866561506897486e-06,0.1973001968314776,4018.881600148976,0.011,1088850.0,25.0
71,72.0,1.0457748335810388,6.089826349288131,1200000.0,2.749715950100939e-06,0.21583899604877388,5643.703263878822,0.011,1036163.6,25.0
72,73.0,1.1297974194055982,5.884088306322674,1200000.0,2.6594418687801954e-06,0.23709640039731994,8963.132696315646,0.011,1004509.6,25.0
73,74.0,1.090993677064546,5.668034027293167,1200000.0,2.7139632747870157e-06,0.2441347462688057,5361.726903952658,0.011,856929.2,25.0
74,75.0,1.0425896791383624,6.126624382005872,1200000.0,2.8478718881172683e-06,0.21360844090361297,4544.1705055087805,0.011,975242.4,25.0
75,76.0,0.9662662589014998,5.953380978298071,1200000.0,2.629549610225317e-06,0.22732610309394374,5852.2424498051405,0.011,996274.8,25.0
76,77.0,1.0170748093338902,6.130179892103335,1200000.0,3.090961093446682e-06,0.21266653103572963,4500.937294214964,0.011,920808.4,25.0
77,78.0,0.9600138001701255,6.370900399935323,1200000.0,2.9266583733282184e-06,0.2027689247782476,3633.2621369734406,0.011,1006896.4,25.0
78,79.0,1.0252028098686525,6.229319882817187,1200000.0,3.0580983235630266e-06,0.20916425262286964,4452.273093774915,0.011,946546.4,25.0
79,80.0,1.0288831852337275,6.675972690985212,1200000.0,3.2399005425385103e-06,0.19133963344199145,4394.972467601299,0.011,1027928.8,25.0
80,81.0,1.0990968164917445,6.351258449577813,1200000.0,3.052385633368016e-06,0.2165968195090926,6340.03735524416,0.011,962444.8,25.0
81,82.0,1.0860971610279782,5.659119093361184,1200000.0,2.7427737623635166e-06,0.24113393631526492,6703.833204127848,0.011,885625.2,25.0
82,83.0,1.0296095892038724,5.79394506284234,1200000.0,2.704248038134946e-06,0.23403737345446984,5226.476661302149,0.011,909615.6,25.0
83,84.0,1.0472171313141192,5.326707226754394,1200000.0,2.678219721815663e-06,0.24375763726980892,5247.045085415244,0.011,859887.2,25.0
84,85.0,0.8211400188158474,6.704755080641206,1200000.0,3.0844552729837477e-06,0.20398716866485955,4051.4816651046276,0.011,975242.4,25.0
85,86.0,1.048371372693241,5.987675180500538,1200000.0,2.940711593848315e-06,0.23032364457212395,5442.691776864231,0.011,872827.6,25.0
86,87.0,0.9998663043745012,5.770202724150302,1200000.0,2.707734222599297e-06,0.23987391741681563,5654.447202593088,0.011,880919.6,25.0
87,88.0,0.9798530928889043,6.640906680722409,1200000.0,3.0277854182723002e-06,0.2085240551084624,5484.502437889576,0.011,1004509.6,25.0
88,89.0,0.9324773293003512,5.968601273516811,1200000.0,2.756814424642159e-06,0.22802318795377374,4952.287441641092,0.011,917850.4,25.0
89,90.0,1.0385121928955865,6.469057830742813,1200000.0,3.0415880653554854e-06,0.20433775701879853,5042.975615091622,0.011,1012173.2,25.0
90,91.0,1.0310334041864258,6.183421257368444,1200000.0,2.9463291995154617e-06,0.2098507152475122,4189.990716814995,0.011,975813.6,25.0
91,92.0,0.9504955230298912,6.142780948620569,1200000.0,2.9507585429218924e-06,0.20826187431179477,2668.940440662205,0.011,914892.4,25.0
92,93.0,0.9949251119566992,6.040361353989141,1200000.0,2.942379210970581e-06,0.22057962271862408,5186.872208319604,0.011,912573.6,25.0
93,94.0,1.0080302235967222,6.5894616002426645,1200000.0,2.9875261610701954e-06,0.20144699224970708,4793.403405763209,0.011,1039121.6,25.0
94,95.0,1.0979434564542447,5.953892922211338,1200000.0,2.6870368977246386e-06,0.21815607228271716,5234.715004749596,0.011,1028500.0,25.0
95,96.0,1.1388429671230638,6.097411071426009,1200000.0,2.788652887104407e-06,0.21485749271392507,5208.024643033743,0.011,1002190.8,25.0
96,97.0,0.9289954231837055,6.334004920504526,1200000.0,2.9802216707176926e-06,0.2103497674976964,5234.725188091397,0.011,999232.8,25.0
97,98.0,0.943436610234497,6.400810122265767,1200000.0,2.8864808367276858e-06,0.20302164454900407,4343.073735080659,0.011,1036163.6,25.0
98,99.0,0.960841398731339,5.635056496900837,1200000.0,2.633019259374057e-06,0.23841778344910125,5842.893698118627,0.011,917279.2,25.0
99,100.0,1.0487727774841507,6.071439872420129,1200000.0,2.943410282814459e-06,0.2134233285291529,4689.682662054896,0.011,964620.8,25.0
100,101.0,0.9686901510329291,5.466038397185379,1200000.0,2.568991443949352e-06,0.24088506983910918,5110.958574444056,0.011,906657.6,25.0
101,102.0,1.0312139340691497,5.747840809000202,1200000.0,2.6885452819439183e-06,0.23738928369755996,4334.28817460686,0.011,864592.8,25.0
102,103.0,1.0429234263232185,6.3664167737830795,1200000.0,2.97984525957111e-06,0.21083538921622136,5839.281461253762,0.011,1007467.6,25.0
103,104.0,1.0817109508886917,5.908850334396071,1200000.0,2.7147493237919884e-06,0.2371290894661442,7083.675114065409,0.011,941269.6,25.0
104,105.0,1.1857057351130302,6.087066108584608,1200000.0,2.8817838283906366e-06,0.20752227693099456,3932.163123652339,0.011,986435.2,25.0
105,106.0,1.025461143467936,6.042490156516507,1200000.0,3.008837479902988e-06,0.23101047656449225,6768.482830390334,0.011,893860.0,25.0
106,107.0,1.0016258683615635,5.426944481926384,1200000.0,2.599845150867923e-06,0.23862913181415735,5508.674705401063,0.011,922556.0,25.0
107,108.0,1.1760184750698672,5.989804107724197,1200000.0,2.8114349644239257e-06,0.23395328546553884,7417.83308493346,0.011,917850.4,25.0
108,109.0,1.037857367963446,5.592751097378041,1200000.0,2.6105037676255597e-06,0.2626204673141075,9361.251804381609,0.011,885625.2,25.0
109,110.0,0.9359077162888174,5.442989567575367,1200000.0,2.5648927729234847e-06,0.2670025724006635,7969.042437240481,0.011,832938.8,25.0
110,111.0,0.9599554421605244,6.445703342445746,1200000.0,2.917609464252184e-06,0.209525783542027,3754.228125102818,0.011,959486.8,25.0
111,112.0,1.0106448007987132,6.016024144250629,1200000.0,2.8079648081506917e-06,0.23035095776013037,5502.986802712083,0.011,914892.4,25.0
112,113.0,0.8790880514382781,7.068823385681725,1200000.0,3.369231289375633e-06,0.18540692562263672,3187.7912262529135,0.011,1015131.2,25.0
113,114.0,1.1190167470421428,5.853871569411901,1200000.0,2.6760789820514148e-06,0.24122182396764913,8505.331021763384,0.011,973494.8,25.0
114,115.0,1.0345344061487067,5.667153189822628,1200000.0,2.598168818581806e-06,0.23531480607362454,6230.696618206799,0.011,962444.8,25.0
115,116.0,0.9941827402306553,6.301820180342226,1200000.0,2.773881018416941e-06,0.2190759168011951,5822.423273950815,0.011,1007467.6,25.0
116,117.0,0.9733263747159601,5.575285521150526,1200000.0,2.675212653863103e-06,0.24905747698315395,5698.892772950232,0.011,835896.8,25.0
117,118.0,1.0564338900877148,5.719201858263851,1200000.0,2.6791787706617525e-06,0.23718977709116018,4648.936868011951,0.011,877961.6,25.0
118,119.0,0.9689461269809387,5.658356774826785,1200000.0,2.4842729239877635e-06,0.25069505656173874,6985.679395027459,0.011,930790.8,25.0
119,120.0,1.1413097385483446,6.465222197084387,1200000.0,2.9213934634982275e-06,0.19935015551007496,4737.60040487349,0.011,1088850.0,25.0
120,121.0,0.9702726712795132,6.208256557137219,1200000.0,2.9113815727362506e-06,0.21297016357656418,4660.261575773358,0.011,970536.8,25.0
121,122.0,0.9632204752543517,6.747920291854804,1200000.0,3.0670334088073195e-06,0.1911704276040993,4490.563470683992,0.011,1088850.0,25.0
122,123.0,1.0246124246054884,6.150952080530168,1200000.0,2.9241604105483302e-06,0.2256081947479771,5028.516657717526,0.011,896818.0,25.0
123,124.0,1.0769437471516266,6.258427197846828,1200000.0,2.9758802205830107e-06,0.2078246076446888,5164.555204577744,0.011,1002190.8,25.0
124,125.0,1.0966619029749867,6.2573891286006855,1200000.0,3.106946820318221e-06,0.21539257262941902,4627.358123011887,0.011,920808.4,25.0
125,126.0,1.0181170715191987,6.06103196356964,1200000.0,2.8774681297573973e-06,0.22339338035007472,5633.703067079186,0.011,935924.8,25.0
126,127.0,1.0094817538232956,5.548532548905577,1200000.0,2.638086876414785e-06,0.24110963783455475,4641.733426593244,0.011,859887.2,25.0
127,128.0,0.9386230100759841,6.44695634436021,1200000.0,3.265295455806234e-06,0.20237455263031023,4079.7793576344848,0.011,922556.0,25.0
128,129.0,1.0658156385542408,5.801484637797749,1200000.0,2.6748570487708487e-06,0.2423122457547109,6565.006696201861,0.011,917850.4,25.0
129,130.0,0.9929044535935975,6.557494837363279,1200000.0,3.0457797939737935e-06,0.19759062238555458,3692.349626339972,0.011,1004509.6,25.0
130,131.0,1.0662056013219323,6.484642032467988,1200000.0,2.9679464266630875e-06,0.2010170154875226,3713.1565109342337,0.011,1007467.6,25.0
131,132.0,1.0683476615157361,6.435531852485319,1200000.0,2.8982476141805957e-06,0.2091262200103685,5168.202405169606,0.011,1028500.0,25.0
132,133.0,1.0340776675107317,5.943036088093741,1200000.0,2.7074227446111064e-06,0.23650919813665894,6816.25066138804,0.011,946546.4,25.0
133,134.0,0.8664019787480969,6.68758956182657,1200000.0,3.1840626767813153e-06,0.1896310186305996,2831.1071243956685,0.011,999232.8,25.0
134,135.0,1.044292042698609,6.305073946645088,1200000.0,2.901197776485996e-06,0.21384176685603506,4528.449099123478,0.011,967578.8,25.0
135,136.0,0.9847719600470132,5.7042848832383015,1200000.0,2.6558114388824366e-06,0.23560369746761012,5816.675973489881,0.011,922556.0,25.0
136,137.0,0.9669446088946418,5.763291316275158,1200000.0,2.735923415243867e-06,0.22698337809540448,6289.455231383443,0.011,983477.2,25.0
137,138.0,0.9086553994538058,5.911610415631351,1200000.0,2.676550157135031e-06,0.23162355897367348,5033.595720022917,0.011,917850.4,25.0
138,139.0,1.059351666149378,5.751634872973398,1200000.0,2.7250154729855893e-06,0.23732489598496187,7261.198734372854,0.011,946546.4,25.0
139,140.0,0.938199346704277,6.052327632699786,1200000.0,2.786661508533338e-06,0.22034196459303956,5538.5439633354545,0.011,975813.6,25.0
140,141.0,0.9797777589980594,5.771106831620685,1200000.0,2.7944371254083196e-06,0.23866978770139724,4573.049411430955,0.011,827662.0,25.0
141,142.0,1.1338711715880754,6.5880242008137415,1200000.0,3.2368420388439187e-06,0.19844685902165793,3430.4641551449895,0.011,943588.4,25.0
142,143.0,0.9597259764329513,5.7171171763934865,1200000.0,2.724897300689971e-06,0.23302118452196652,6343.236014410853,0.011,951823.2,25.0
143,144.0,1.0628493698904424,6.4786997731029174,1200000.0,2.951504093420007e-06,0.2061020321988849,4260.346248172224,0.011,999232.8,25.0
144,145.0,0.9392109960172867,5.845208905068802,1200000.0,2.7352407672338546e-06,0.23319869058654774,5844.439209409058,0.011,914892.4,25.0
145,146.0,0.9238156650227942,5.612566607355745,1200000.0,2.721809043040166e-06,0.2545846444224935,5827.835933968425,0.011,798966.0,25.0
146,147.0,1.0859363506144388,5.778057160412054,1200000.0,2.7224481051700816e-06,0.22584084169152163,5241.395923100412,0.011,954781.2,25.0
147,148.0,1.045400400803221,6.290500731700185,1200000.0,2.8290770475671817e-06,0.21470953528760361,5213.241827361286,0.011,1004509.6,25.0
148,149.0,0.9988047106605433,6.940250757008563,1200000.0,3.1373849702993255e-06,0.18685049559477562,3523.168917194009,0.011,1067817.6,25.0
149,150.0,1.07023653838828,5.878877758460931,1200000.0,2.636301330011446e-06,0.23118250198058377,6612.349563859403,0.011,999232.8,25.0
150,151.0,0.9453420015297122,6.139356446442818,1200000.0,2.7678158667807803e-06,0.22001572040672812,6231.608795158565,0.011,1025542.0,25.0
151,152.0,0.906715997256115,5.921255233069594,1200000.0,2.8842527139349104e-06,0.21883092262164894,5119.551230341196,0.011,957739.2,25.0
152,153.0,0.9750675557061145,6.300200228064888,1200000.0,2.8652630891504887e-06,0.21482989123539653,4654.295309692621,0.011,970536.8,25.0
153,154.0,1.0586049347704762,6.0706128301380105,1200000.0,2.7147032774225394e-06,0.20934831567833356,3663.2770577967167,0.011,1028500.0,25.0
154,155.0,1.0469148821521743,6.077483020135375,1200000.0,2.913759715756488e-06,0.22915634191360823,6836.9376847893,0.011,933748.8,25.0
155,156.0,1.0291314275137562,5.6341648576982735,1200000.0,2.7299387849501617e-06,0.24333662650992238,4456.741839542985,0.011,822956.4,25.0
156,157.0,1.0101357247373366,6.235157429925927,1200000.0,2.838950484727087e-06,0.22275720675816046,6033.222664475441,0.011,970536.8,25.0
157,158.0,1.043226382627573,5.567490796394914,1200000.0,2.6766559817117936e-06,0.2483889869397231,7159.566753774881,0.011,893860.0,25.0
158,159.0,1.0350079976457565,6.1366869062208735,1200000.0,2.8043530141615857e-06,0.2161660922017603,4473.130280300975,0.011,978771.6,25.0
159,160.0,1.0801230267725546,5.974598351652681,1200000.0,2.768896988004826e-06,0.22315157779527084,5312.751841150224,0.011,978200.4,25.0
160,161.0,1.071085956716156,6.5030247624497335,1200000.0,3.032664224383497e-06,0.19291587545946953,3704.496487289667,0.011,1043827.2,25.0
161,162.0,1.0036357973082892,6.106408070053035,1200000.0,2.879605065361757e-06,0.23147739881277118,6210.68262834847,0.011,917279.2,25.0
162,163.0,1.1156084110548115,6.41270087365487,1200000.0,3.0325672200193882e-06,0.20899719712797094,5173.837292589247,0.011,975242.4,25.0
163,164.0,0.9544923236884857,5.305502906472881,1200000.0,2.588967506254457e-06,0.2599209486856253,6764.044116184115,0.011,835896.8,25.0
164,165.0,1.1004444038858907,5.650556481724863,1200000.0,2.605568726783068e-06,0.2364948979645476,4968.043482124805,0.011,917279.2,25.0
165,166.0,1.105217543286999,5.952628606327728,1200000.0,2.739484200193065e-06,0.22965934803744403,6397.911215484142,0.011,975242.4,25.0
166,167.0,1.1828365012301214,6.37155285703529,1200000.0,2.80829320393136e-06,0.21197619952802427,5080.3249379098415,0.011,1028500.0,25.0
167,168.0,0.9756770160644598,6.09191710554618,1200000.0,2.9405882448933635e-06,0.2166055484814322,4667.078438453376,0.011,935924.8,25.0
168,169.0,1.0389148197678597,6.3168135131200955,1200000.0,2.864828924510878e-06,0.20427720244587988,5650.3311117216945,0.011,1088850.0,25.0
169,170.0,1.0215035559092192,5.630646281918381,1200000.0,2.6725836323590864e-06,0.24223400681767515,5797.1246528327465,0.011,880919.6,25.0
170,171.0,1.1711201163637244,6.264473720823581,1200000.0,3.149048516780064e-06,0.20580053115997288,4308.610313042998,0.011,941269.6,25.0
171,172.0,1.010051513551792,6.679960784445569,1200000.0,3.292328872232217e-06,0.19540852599590153,4143.056644849479,0.011,975242.4,25.0
172,173.0,1.028338658171358,6.290237842666642,1200000.0,3.016981824340985e-06,0.2131635185264713,4841.132052898407,0.011,949504.4,25.0
173,174.0,0.9153728510734184,6.565750121347335,1200000.0,2.9231271640104065e-06,0.21324659321451378,4873.69027531147,0.011,980519.2,25.0
174,175.0,1.0401023589046483,5.82382724850617,1200000.0,2.577127162660189e-06,0.2291967345274344,6136.115423366427,0.011,1007467.6,25.0
175,176.0,1.0436727848499439,5.511502972681512,1200000.0,2.5743518878956797e-06,0.2565547051641559,5890.035994499922,0.011,835896.8,25.0
176,177.0,1.0563890885343539,5.753255871792561,1200000.0,2.7575788739295386e-06,0.240010635647522,6886.364496290684,0.011,911934.4,25.0
177,178.0,1.0913264617785596,6.283306983672432,1200000.0,2.7077590524444e-06,0.2284990191303038,6119.218170970678,0.011,967578.8,25.0
178,179.0,1.1160960262922561,6.71528790801829,1200000.0,3.113732701764606e-06,0.19939782143281803,5309.7626478895545,0.011,1036163.6,25.0
179,180.0,1.115409044513476,6.06593255903794,1200000.0,2.8767778659818228e-06,0.21669822729219845,4255.533422611654,0.011,935924.8,25.0
180,181.0,0.9811513052189151,6.151650278293722,1200000.0,2.8773928937037024e-06,0.22589299990722367,6676.905354015529,0.011,951823.2,25.0
181,182.0,0.9326215714664403,5.666228551886746,1200000.0,2.9022427464523476e-06,0.2413687360079848,5183.402193441987,0.011,811906.4,25.0
182,183.0,1.0811549511775624,6.46470301843712,1200000.0,3.182568538086521e-06,0.20322765771286555,4119.356993719935,0.011,943588.4,25.0
183,184.0,1.1255962540952946,6.273090778013831,1200000.0,2.8979016591256887e-06,0.2164191012275154,6398.173787720501,0.011,1006896.4,25.0
184,185.0,0.9582953297849138,5.872992230406098,1200000.0,2.804249501161853e-06,0.23223498891564276,5001.451299116015,0.011,893860.0,25.0
185,186.0,1.003862680043239,6.582231724796401,1200000.0,3.2094471119418672e-06,0.19980985183676836,5343.4414713308215,0.011,1010425.6,25.0
186,187.0,1.0818131510371878,6.070868992443891,1200000.0,2.8637479477453744e-06,0.21848840947574644,5219.4956960603595,0.011,959486.8,25.0
187,188.0,1.1666033902779538,5.625284798231625,1200000.0,2.5932687243516024e-06,0.2471595691202353,6844.5606602057815,0.011,909615.6,25.0
188,189.0,0.968837359073757,6.533482430815148,1200000.0,3.1780719800958093e-06,0.21182121829660616,4114.525974690914,0.011,893860.0,25.0
189,190.0,0.9289965111127775,5.99167916592878,1200000.0,2.926945256948275e-06,0.23351664517605286,5334.026289656758,0.011,851652.4,25.0
190,191.0,0.9455966344440051,5.666828118627187,1200000.0,2.6072435009557446e-06,0.2538159411034542,7787.306076325476,0.011,888583.2,25.0
191,192.0,1.0497291796708759,6.150907706829287,1200000.0,3.0761013031427905e-06,0.21041521685663866,4101.925427407026,0.011,914892.4,25.0
192,193.0,1.058178583296862,6.1735472994591305,1200000.0,2.8037709994333917e-06,0.21511418870469612,5654.069189406931,0.011,1010425.6,25.0
193,194.0,1.0619010166678897,5.871401833111463,1200000.0,2.7651927687107075e-06,0.2346179023857644,6051.08459649235,0.011,906657.6,25.0
194,195.0,0.9819790025774937,6.354850101490484,1200000.0,2.9438168686910115e-06,0.20984270988221,5175.759281821549,0.011,999232.8,25.0
195,196.0,1.035896019049217,6.296481633564198,1200000.0,2.7833553268203186e-06,0.21338432323171475,5455.866218008101,0.011,1025542.0,25.0
