,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,10.100000000000001,472133.11202920694,16096598.056838285
1,1.4508287784959373e-16,10.100000000000001,472133.1120292059,16096598.056838281
2,2.1049041445120218e-16,10.100000000000001,472133.11202920484,16096598.056838205
3,3.0538555088334123e-16,10.100000000000001,472133.1120292064,16096598.056838188
4,4.4306214575838864e-16,10.100000000000001,472133.1120292046,16096598.056838246
5,6.428073117284319e-16,10.100000000000001,472133.1120292046,16096598.05683828
6,9.32603346883218e-16,10.100000000000001,472133.1120292066,16096598.056838213
7,1.3530477745798075e-15,10.100000000000001,472133.1120292039,16096598.056838166
8,1.9630406500402685e-15,10.100000000000001,472133.11202920444,16096598.05683825
9,2.8480358684358048e-15,10.100000000000001,472133.112029202,16096598.056838205
10,4.132012400115335e-15,10.100000000000001,472133.11202920106,16096598.056838254
11,5.994842503189421e-15,10.100000000000001,472133.1120291999,16096598.056838298
12,8.697490026177834e-15,10.100000000000001,472133.1120291992,16096598.056838313
13,1.2618568830660185e-14,10.100000000000001,472133.11202919245,16096598.056838322
14,1.8307382802953698e-14,10.100000000000001,472133.11202918814,16096598.056838354
15,2.656087782946684e-14,10.100000000000001,472133.11202918104,16096598.05683851
16,3.853528593710535e-14,10.100000000000001,472133.11202916753,16096598.056838509
17,5.590810182512223e-14,10.100000000000001,472133.1120291505,16096598.056838656
18,8.111308307896889e-14,10.100000000000001,472133.11202912644,16096598.056838796
19,1.176811952434999e-13,10.100000000000001,472133.1120290889,16096598.056839202
20,1.7073526474706888e-13,10.100000000000001,472133.1120290636,16096598.056845965
21,2.477076355991714e-13,10.100000000000001,472133.1120289847,16096598.056846537
22,3.593813663804626e-13,10.100000000000001,472133.11202887737,16096598.05684737
23,5.214008287999695e-13,10.100000000000001,472133.11202872224,16096598.056849528
24,7.564633275546291e-13,10.100000000000001,472133.1120284922,16096598.056851411
25,1.097498765493059e-12,10.100000000000001,472133.1120281552,16096598.056854047
26,1.5922827933410938e-12,10.100000000000001,472133.1120276445,16096598.05684969
27,2.310129700083158e-12,10.100000000000001,472133.1120269599,16096598.056860717
28,3.351602650938848e-12,10.100000000000001,472133.11202592857,16096598.056865783
29,4.8626015800653536e-12,10.100000000000001,472133.1120244532,16096598.056878714
30,7.054802310718631e-12,10.100000000000001,472133.1120223038,16096598.056895718
31,1.0235310218990269e-11,10.100000000000001,472133.1120191578,16096598.056912038
32,1.4849682622544695e-11,10.100000000000001,472133.1120146204,16096598.056943145
33,2.1544346900318868e-11,10.100000000000001,472133.1120080606,16096598.056994533
34,3.125715849688235e-11,10.100000000000001,472133.11199858546,16096598.057081474
35,4.5348785081285915e-11,10.100000000000001,472133.1119847933,16096598.05719457
36,6.579332246575682e-11,10.100000000000001,472133.1119647608,16096598.05735197
37,9.545484566618327e-11,10.100000000000001,472133.1119357624,16096598.057598848
38,1.3848863713938747e-10,10.100000000000001,472133.1118936964,16096598.057958446
39,2.009233002565054e-10,10.100000000000001,472133.11183257063,16096598.058454217
40,2.915053062825182e-10,10.100000000000001,472133.11174397945,16096598.059198895
41,4.229242874389499e-10,10.100000000000001,472133.11161536287,16096598.060254764
42,6.135907273413189e-10,10.100000000000001,472133.11142882396,16096598.06180469
43,8.902150854450393e-10,10.100000000000001,472133.11115821695,16096598.064060695
44,1.2915496650148826e-09,10.100000000000001,472133.11076549947,16096598.067302553
45,1.873817422860387e-09,10.100000000000001,472133.11019576783,16096598.072015695
46,2.7185882427329512e-09,10.100000000000001,472133.10936923296,16096598.078867067
47,3.944206059437664e-09,10.100000000000001,472133.1081701208,16096598.088820733
48,5.72236765935022e-09,10.100000000000001,472133.1064302897,16096598.103226958
49,8.302175681319769e-09,10.100000000000001,472133.1039061964,16096598.124155784
50,1.2045035402587836e-08,10.100000000000001,472133.1002441676,16096598.154520694
51,1.7475284000076902e-08,10.100000000000001,472133.0949311353,16096598.198559798
52,2.5353644939701166e-08,10.100000000000001,472133.08722278214,16096598.262437655
53,3.678379771828634e-08,10.100000000000001,472133.0760393386,16096598.355128465
54,5.336699231206324e-08,10.100000000000001,472133.05981399573,16096598.4895845
55,7.742636826811277e-08,10.100000000000001,472133.0362739996,16096598.6847122
56,1.1233240329780311e-07,10.100000000000001,472133.00212142116,16096598.967785774
57,1.6297508346206468e-07,10.100000000000001,472132.95257189596,16096599.378478833
58,2.3644894126454072e-07,10.100000000000001,472132.8806839879,16096599.974307602
59,3.430469286314926e-07,10.100000000000001,472132.7763870219,16096600.838759517
60,4.977023564332114e-07,10.100000000000001,472132.6250700313,16096602.092909692
61,7.220809018385486e-07,10.100000000000001,472132.4055352151,16096603.912459027
62,1.0476157527896663e-06,10.100000000000001,472132.08702816034,16096606.552265408
63,1.5199110829529394e-06,10.100000000000001,472131.6249298663,16096610.382105242
64,2.2051307399030503e-06,10.100000000000001,472130.95450608444,16096615.938352069
65,3.1992671377973847e-06,10.100000000000001,472129.9818398084,16096623.99916619
66,4.641588833612791e-06,10.100000000000001,472128.57067560166,16096635.693274345
67,6.7341506577508285e-06,10.100000000000001,472126.52333474363,16096652.657812385
68,9.770099572992287e-06,10.100000000000001,472123.5530291455,16096677.267091835
69,1.4174741629268077e-05,10.100000000000001,472119.2436988277,16096712.963852057
70,2.05651230834866e-05,10.100000000000001,472112.9917554028,16096764.738856694
71,2.9836472402833465e-05,10.100000000000001,472103.9215860085,16096839.82408024
72,4.328761281083062e-05,10.100000000000001,472090.76301834214,16096948.693828708
73,6.280291441834272e-05,10.100000000000001,472071.6736526208,16097106.506165715
