,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
56,1.8307382802953698e-06,10.8,62881.271964243744,4244867.543957449
57,2.0092330025650458e-06,10.8,58009.96787714108,3794732.767422011
58,2.2051307399030456e-06,10.9,53257.54758464146,3338624.8174887598
59,2.4201282647943835e-06,11.0,48620.0016953132,2923315.752780252
60,2.656087782946684e-06,11.200000000000001,44094.118872106126,2513060.2364570918
61,2.9150530628251817e-06,11.5,39678.3829014629,2116240.510037928
62,3.1992671377973847e-06,11.9,35368.08021715118,1739892.255782774
63,3.5111917342151347e-06,12.4,31159.37166371966,1389921.1993217005
64,3.853528593710536e-06,13.0,27047.247741211315,1071284.1867898768
65,4.229242874389499e-06,13.9,23031.459033965148,758953.8059796685
66,4.641588833612782e-06,15.200000000000001,19106.29795332651,461215.03869890486
67,5.094138014816386e-06,17.0,15268.243690985246,193969.74593383295
68,5.590810182512223e-06,19.0,11504.380309435694,6803.692042321654
69,6.1359072734131755e-06,19.0,7549.886333325463,4360.9797857353815
70,6.7341506577508285e-06,19.0,2395.4474556893033,1341.335844885948
71,7.390722033525775e-06,19.0,96.55962349143452,99.61435958085931
72,8.111308307896873e-06,0.0,2.5,2418.9058769917533
73,8.902150854450392e-06,0.0,2.5,1324.084536012966
74,9.770099572992246e-06,0.0,2.5,927.8235045558074
75,1.0722672220103253e-05,0.0,2.5,727.609810193384
76,1.1768119524349992e-05,0.0,2.5,607.6082869784148
77,1.2915496650148827e-05,0.0,2.5,528.022946710099
78,1.4174741629268077e-05,0.0,2.5,471.60913474151147
79,1.5556761439304724e-05,0.0,2.5,429.69920926746585
80,1.7073526474706923e-05,0.0,2.5,397.4637578905328
81,1.8738174228603867e-05,0.0,2.5,371.9998536951315
82,2.0565123083486515e-05,0.0,2.5,351.4577491858509
83,2.2570197196339216e-05,0.0,2.5,334.60313544982927
84,2.477076355991714e-05,0.0,2.5,320.5809041366274
85,2.71858824273294e-05,0.0,2.5,308.77970295702687
86,2.9836472402833404e-05,0.0,2.5,298.75083774080264
87,3.274549162877732e-05,0.0,2.5,290.1576528811013
88,3.5938136638046256e-05,0.0,2.5,282.7423856356414
89,3.944206059437664e-05,0.0,2.5,276.3044688455934
90,4.328761281083062e-05,0.0,2.5,270.68540477966894
91,4.750810162102793e-05,0.0,2.5,265.7585283408233
92,5.214008287999695e-05,0.0,2.5,261.4209566099861
93,5.72236765935022e-05,0.0,2.5,257.58857774379453
94,6.28029144183426e-05,0.0,2.5,254.19203293814792
95,6.89261210434971e-05,0.0,2.5,251.17328179690526
96,7.56463327554629e-05,0.0,2.5,248.48360249939722
97,8.302175681319752e-05,0.0,2.5,246.08169090747256
98,9.111627561154906e-05,0.0,2.5,243.9328000316454
99,0.0001,0.0,2.5,242.0068200753302
