,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.4,8.64674670362105,388.08298284111027
1,1.0974987654930568e-08,0.4,8.646968288701329,388.4014718310791
2,1.204503540258781e-08,0.4,8.64721148283761,388.75158973082415
3,1.3219411484660288e-08,0.4,8.647478393864818,389.13655295623454
4,1.4508287784959402e-08,0.4,8.647771335328908,389.559901939135
5,1.592282793341094e-08,0.4,8.648092846585591,390.02555597834294
6,1.747528400007683e-08,0.4,8.648445714864033,390.53785166761384
7,1.9179102616724886e-08,0.4,8.64883299949505,391.10160141565126
8,2.104904144512022e-08,0.4,8.64925805851187,391.72213479002244
9,2.310129700083158e-08,0.4,8.649724577859,392.4053705815691
10,2.5353644939701113e-08,0.4,8.650236603467896,393.157882853027
11,2.782559402207126e-08,0.4,8.650798576479295,393.9869906156324
12,3.053855508833412e-08,0.4,8.651415371927934,394.90084386938247
13,3.351602650938841e-08,0.4,8.652092341227004,395.90853542629674
14,3.678379771828634e-08,0.4,8.652835358832103,397.0202244222746
15,4.037017258596558e-08,0.4,8.65365087350245,398.2472813843635
16,4.4306214575838774e-08,0.4,8.654545964611133,399.6024554024101
17,4.8626015800653535e-08,0.4,8.655528404011552,401.1000703253785
18,5.3366992312063125e-08,0.4,8.656606724014534,402.75625484385523
19,5.857020818056673e-08,0.4,8.657790292085949,404.5892128318432
20,6.42807311728432e-08,0.4,8.659089392558036,406.61954500169963
21,7.054802310718646e-08,0.4,8.660515312969487,408.870630696893
22,7.742636826811277e-08,0.4,8.662080456896046,411.36908466037124
23,8.497534359086438e-08,0.4,8.663798431556879,414.1453081572195
24,9.3260334688322e-08,0.4,8.665684206243071,417.2341555163264
25,1.0235310218990269e-07,0.4,8.667754189296597,420.6757475599534
26,1.1233240329780266e-07,0.4,8.6700264096224,424.51647047230506
27,1.232846739442066e-07,0.4,8.672520669372751,428.81020955772857
28,1.3530477745798075e-07,0.4,8.675258719201159,433.6198888705111
29,1.4849682622544636e-07,0.4,8.678264453270497,439.0194052675972
30,1.6297508346206436e-07,0.4,8.68156410534239,445.09607965557365
31,1.7886495290574352e-07,0.4,8.685186543963372,451.95379631121165
32,1.9630406500402725e-07,0.4,8.689163439596491,459.7170591916655
33,2.1544346900318867e-07,0.4,8.693529613091371,468.53629459306836
34,2.3644894126454072e-07,0.4,8.698323333893326,478.5948626370752
35,2.5950242113997374e-07,0.4,8.703586666574383,490.1184450492263
36,2.848035868435805e-07,0.4,8.70936580082342,503.38778951672134
37,3.125715849688235e-07,0.4,8.715711686822834,518.7562626938685
38,3.4304692863149193e-07,0.4,8.72268018473753,536.6744203085082
39,3.764935806792471e-07,0.4,8.73033279743548,557.7249959949869
40,4.1320124001153343e-07,0.4,8.73873718821886,582.6736768340807
41,4.534878508128582e-07,0.4,8.747967815502406,612.5443121738965
42,4.977023564332114e-07,0.4,8.758106635859312,648.7328147998779
43,5.462277217684337e-07,0.4,8.76924388398262,693.1839069805463
44,5.994842503189409e-07,0.4,8.781478937487543,748.6726789056673
45,6.579332246575682e-07,0.4,8.794921282577423,819.266112947627
46,7.220809018385472e-07,0.5,9.812708970768407,909.0755035786196
47,7.924828983539186e-07,0.5,9.839582955887709,1031.7286526402572
48,8.697490026177835e-07,0.5,9.869139462473992,1200.6849753209156
49,9.545484566618346e-07,0.5,9.901652901750845,1441.9942819472863
50,1.0476157527896663e-06,0.5,9.937427108894665,1801.4139333766998
51,1.1497569953977357e-06,0.5,9.976798772654256,2363.1616959314674
52,1.261856883066021e-06,19.0,108.39393940963082,34.71566997707123
53,1.3848863713938746e-06,19.0,287.56627967879746,64.8433205688605
54,1.519911082952933e-06,19.0,597.9729733047936,131.43257983977674
55,1.6681005372000591e-06,19.0,1275.6783633230632,288.5136160029448
56,1.8307382802953698e-06,19.0,2916.62610142052,683.8438218195806
57,2.0092330025650458e-06,19.0,7175.8149666953595,1742.752053785266
58,2.2051307399030456e-06,19.0,18738.762361211095,4736.5199714577175
59,2.4201282647943835e-06,19.0,50028.561317568005,13434.348914300943
60,2.656087782946684e-06,19.0,123629.16233616747,37243.785384790564
61,2.9150530628251817e-06,19.0,239559.7964793554,85452.69694156764
62,3.1992671377973847e-06,19.0,336254.6862260976,134765.61805399373
63,3.5111917342151347e-06,19.0,384458.4281859109,156238.59134365572
64,3.853528593710536e-06,19.0,407598.42445094394,160091.62898432638
65,4.229242874389499e-06,19.0,422344.08084753016,158864.57316401257
66,4.641588833612782e-06,19.0,433979.3350825006,156718.78920448344
67,5.094138014816386e-06,19.0,443887.96129202924,154576.39715543995
68,5.590810182512223e-06,18.6,452459.97837381606,772849.0059408247
69,6.1359072734131755e-06,17.3,459865.4057442459,2867794.706853718
70,6.7341506577508285e-06,16.2,466231.68318227143,4734573.177282368
71,7.390722033525775e-06,15.200000000000001,471670.3828222303,6506126.033126907
72,8.111308307896873e-06,14.4,476296.66963227687,7960638.114520792
73,8.902150854450392e-06,13.600000000000001,480220.8461245517,9461504.266291512
74,9.770099572992246e-06,13.0,483552.0697891414,10588685.643738776
75,1.0722672220103253e-05,12.5,486388.2556875386,11524988.202348283
76,1.1768119524349992e-05,12.0,488816.82492080587,12478169.847916363
77,1.2915496650148827e-05,11.600000000000001,490914.8939852288,13227113.345970785
78,1.4174741629268077e-05,11.200000000000001,492744.67264452286,13989438.433220472
79,1.5556761439304724e-05,10.9,494357.7244627117,14537390.538871897
80,1.7073526474706923e-05,10.600000000000001,495792.1081966548,15095781.507282894
81,1.8738174228603867e-05,10.4,497078.2943110225,15432258.928630885
82,2.0565123083486515e-05,10.200000000000001,498237.1367716783,15776607.003998173
83,2.2570197196339216e-05,10.0,499285.0800122597,16128829.68774507
84,2.477076355991714e-05,9.8,500234.79298258765,16488843.472743617
85,2.71858824273294e-05,9.600000000000001,501096.47075074486,16856530.07652025
86,2.9836472402833404e-05,9.5,501879.7018154835,16992848.391628698
87,3.274549162877732e-05,9.3,502590.08069173543,17373770.036936596
88,3.5938136638046256e-05,9.200000000000001,503236.24878213886,17520989.1305011
89,3.944206059437664e-05,9.1,503823.28222379554,17673132.42712056
90,4.328761281083062e-05,8.9,504355.70411579404,18071720.89259569
91,4.750810162102793e-05,8.8,504840.45037496864,18233470.326247804
92,5.214008287999695e-05,8.700000000000001,505281.02765863534,18399524.71688617
93,5.72236765935022e-05,8.6,505681.5173500243,18569705.78573662
94,6.28029144183426e-05,8.6,506046.61915026454,18499737.817070816
95,6.89261210434971e-05,8.5,506377.7107126158,18676994.542551577
96,7.56463327554629e-05,8.4,506678.79039766174,18857902.51763626
97,8.302175681319752e-05,8.3,506952.6066440311,19042350.975037508
98,9.111627561154906e-05,8.3,507202.6586065326,18984563.561650284
99,0.0001,8.200000000000001,507429.2343249801,19174903.118529223
