,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.4,8.45566748776138,3707.696729434701
1,1.0974987654930568e-08,0.4,8.455883271429402,3710.713443484587
2,1.204503540258781e-08,0.4,8.456120098398157,3714.029695878016
3,1.3219411484660288e-08,0.4,8.45638002131647,3717.6759334109383
4,1.4508287784959402e-08,0.4,8.456665293158807,3721.6856227258677
5,1.592282793341094e-08,0.4,8.456978386796496,3726.0959057698606
6,1.747528400007683e-08,0.4,8.457322016485788,3730.9478733963924
7,1.9179102616724886e-08,0.4,8.457699161460152,3736.2868007656184
8,2.104904144512022e-08,0.4,8.458113091834885,3742.1634411538635
9,2.310129700083158e-08,0.4,8.458567397051883,3748.6335278868446
10,2.5353644939701113e-08,0.4,8.459066017114441,3755.759341719665
11,2.782559402207126e-08,0.4,8.45961327688871,3763.610113031966
12,3.053855508833412e-08,0.4,8.46021392377378,3772.262871051522
13,3.351602650938841e-08,0.4,8.460873169074853,3781.803559478372
14,3.678379771828634e-08,0.4,8.461596733446644,3792.328204594297
15,4.037017258596558e-08,0.4,8.462390896810899,3803.944231021183
16,4.4306214575838774e-08,0.4,8.463262553192866,3816.7720691022446
17,4.8626015800653535e-08,0.4,8.464219270968217,3830.946970861371
18,5.3366992312063125e-08,0.4,8.465269359059686,3846.621212892011
19,5.857020818056673e-08,0.4,8.466421939679872,3863.9665857793148
20,6.42807311728432e-08,0.4,8.46768702827677,3883.177429306086
21,7.054802310718646e-08,0.4,8.469075597509361,3904.474209058952
22,7.742636826811277e-08,0.4,8.470599759137455,3928.107796159864
23,8.497534359086438e-08,0.4,8.472272757950446,3954.364599487652
24,9.3260334688322e-08,0.4,8.474109192490738,3983.572813786098
25,1.0235310218990269e-07,0.4,8.47612497538794,4016.1100295654965
26,1.1233240329780266e-07,0.4,8.478337699590469,4052.41249015775
27,1.232846739442066e-07,0.4,8.480766650236925,4092.986629384011
28,1.3530477745798075e-07,0.4,8.483433009944081,4138.423377434376
29,1.4849682622544636e-07,0.4,8.486360046527542,4189.416125978739
30,1.6297508346206436e-07,0.4,8.489573321357817,4246.783479344008
31,1.7886495290574352e-07,0.4,8.493100904651115,4311.498314469075
32,1.9630406500402725e-07,0.4,8.496973679601211,4384.72529765456
33,2.1544346900318867e-07,0.4,8.501225543038618,4467.869825784426
34,2.3644894126454072e-07,0.4,8.505893760226838,4562.642602724082
35,2.5950242113997374e-07,0.4,8.511019291033412,4671.145915883234
36,2.848035868435805e-07,0.4,8.516647167884427,4795.990466022819
37,3.125715849688235e-07,0.4,8.522826855344817,4940.455833150628
