,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
84,0.0037649358067924714,9.700000000000001,498942.25472766027,20540862.536831822
85,0.005462277217684359,9.700000000000001,496167.62725979823,20410693.867065262
86,0.007924828983539186,9.700000000000001,492159.51909674075,20225520.9263844
87,0.011497569953977403,9.8,486381.11625420966,19743417.509599652
88,0.016681005372000627,9.8,478068.5457987617,19380392.002711497
89,0.024201282647943932,9.8,466152.35590386123,18884637.41600815
90,0.03511191734215142,9.9,449144.75511092925,18006668.66479523
91,0.05094138014816386,10.100000000000001,424993.840178753,16731049.026780214
92,0.07390722033525805,10.200000000000001,390881.68629499746,15512513.72593427
93,0.10722672220103253,10.5,342910.80018069956,13779590.781812849
94,0.15556761439304786,10.9,275565.1949297759,11926302.38807742
95,0.22570197196339262,11.4,181918.9639318361,10115048.156918462
96,0.3274549162877732,11.4,70464.24830192975,8752694.024002207
97,0.47508101621028126,18.6,12505.772259645832,626426.1301425926
98,0.6892612104349709,6.6000000000000005,2368.8604783337873,14029021.4356748
99,1.0,4.7,669.7014488987113,16140161.927784868
