,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,11.700000000000001,139745.1290020655,32389908.03576401
1,0.00010974987654930556,11.700000000000001,139747.02404196092,32387582.364589408
2,0.00012045035402587823,11.700000000000001,139749.10393565198,32385029.445695147
3,0.00013219411484660288,11.700000000000001,139751.38660205787,32382228.468856867
4,0.000145082877849594,11.700000000000001,139753.89184473926,32379154.935159452
5,0.00015922827933410923,11.700000000000001,139756.6414045964,32375782.534767188
6,0.0001747528400007683,11.700000000000001,139759.65849129957,32372081.20391828
7,0.00019179102616724886,11.700000000000001,139762.97055327884,32368019.739859078
8,0.00021049041445120198,11.700000000000001,139766.60546454482,32363563.50305255
9,0.00023101297000831605,11.700000000000001,139770.59456500123,32358673.63642689
10,0.00025353644939701115,11.700000000000001,139774.9729096199,32353308.128144354
11,0.0002782559402207126,11.700000000000001,139779.7785124888,32347420.920275066
12,0.0003053855508833416,11.700000000000001,139785.0522542274,32340961.659923334
13,0.0003351602650938841,11.700000000000001,139790.83996492295,32333874.8000961
14,0.0003678379771828634,11.700000000000001,139797.19263632834,32326099.618251603
15,0.0004037017258596554,11.700000000000001,139804.16485932784,32317568.923956428
16,0.0004430621457583882,11.700000000000001,139811.8172035112,32308210.470008638
17,0.00048626015800653534,11.700000000000001,139820.2156020445,32297944.4770401
18,0.0005336699231206312,11.700000000000001,139829.43303170262,32286682.053439923
19,0.0005857020818056667,11.700000000000001,139839.5493532495,32274328.486057155
20,0.0006428073117284319,11.700000000000001,139850.6527570517,32260778.415569916
21,0.0007054802310718645,11.700000000000001,139862.83900649907,32245916.00340603
22,0.000774263682681127,11.700000000000001,139876.2139474446,32229616.21576367
23,0.0008497534359086447,11.700000000000001,139890.8931431877,32211740.64114647
24,0.0009326033468832199,11.700000000000001,139907.00511216815,32192138.721551176
25,0.001023531021899027,11.700000000000001,139924.68905827013,32170644.81113609
26,0.0011233240329780276,11.700000000000001,139944.098043049,32147079.048044343
27,0.0012328467394420659,11.700000000000001,139965.40082569176,32121244.08705024
28,0.0013530477745798076,11.700000000000001,139988.78237535805,32092924.27415739
29,0.001484968262254465,11.700000000000001,140014.44546662064,32061884.56559295
30,0.0016297508346206436,11.700000000000001,140042.61323470392,32027867.62571355
31,0.001788649529057435,11.700000000000001,140073.53091641056,31990593.18025038
32,0.0019630406500402726,11.700000000000001,140107.4660225553,31949756.13150395
33,0.0021544346900318843,11.700000000000001,140144.71475037382,31905023.04235208
34,0.002364489412645407,11.700000000000001,140185.59970609957,31856031.549481858
35,0.002595024211399737,11.700000000000001,140230.4781408547,31802386.93112787
36,0.002848035868435802,11.700000000000001,140279.7394597797,31743660.69708638
37,0.0031257158496882354,11.8,140334.82296378366,31276079.533200376
38,0.003430469286314919,11.8,140394.1918272934,31206477.92706733
39,0.0037649358067924714,11.8,140459.3623882428,31130345.86611496
40,0.0041320124001153384,11.8,140530.9034674538,31047098.282376066
41,0.004534878508128582,11.8,140609.43958984106,30956103.206912003
42,0.004977023564332114,11.8,140695.65624849635,30856677.16441452
43,0.0054622772176843425,11.8,140790.30722973327,30748085.660684496
44,0.005994842503189409,11.8,140894.2206352267,30629539.63134657
45,0.006579332246575682,11.8,141008.3064520257,30500192.10802933
46,0.007220809018385471,11.8,141133.56475620312,30359138.033983134
47,0.007924828983539177,11.8,141271.09483055444,30205411.890482176
48,0.008697490026177835,11.9,141423.1253989189,29643297.91611582
49,0.009545484566618348,11.9,141588.97869435902,29463062.009824477
50,0.010476157527896652,11.9,141771.10622273549,29267082.111636743
51,0.011497569953977368,11.9,141971.1163587307,29054170.23740124
52,0.012618568830660211,11.9,142190.77599281925,28823085.82460448
53,0.013848863713938732,12.0,142433.04953783713,28185531.51629465
54,0.015199110829529346,12.0,142698.09792734287,27917277.052513815
55,0.016681005372000592,12.0,142989.24810780422,27627164.93197787
56,0.018307382802953697,12.0,143309.09737441037,27313841.209511608
57,0.02009233002565048,12.100000000000001,143661.56865553302,26599114.30748681
58,0.022051307399030457,12.100000000000001,144047.7691864026,26239690.680516746
59,0.024201282647943835,12.200000000000001,144473.19121588688,25482054.10886452
60,0.026560877829466867,12.200000000000001,144939.70871419736,25072988.572905406
61,0.02915053062825179,12.3,145453.51628317402,24271206.814183634
62,0.03199267137797385,12.3,146017.34156416418,23809985.284588978
63,0.03511191734215135,12.4,146638.32701783843,22964342.801949047
64,0.03853528593710531,12.5,147321.17644254194,22099643.74935898
65,0.04229242874389499,12.5,148071.2390187734,21562931.236525122
66,0.04641588833612782,12.600000000000001,148897.48789299553,20659661.753951266
67,0.0509413801481638,12.700000000000001,149806.64360970433,19742665.64916477
68,0.055908101825122285,12.8,150807.26394515016,18814828.14398168
69,0.061359072734131756,13.0,151909.8388909459,17562329.222163886
70,0.06734150657750829,13.100000000000001,153122.8773280049,16632379.857071271
71,0.07390722033525783,13.3,154459.97664262366,15404266.476512443
72,0.08111308307896872,13.4,155932.09046426983,14491994.833580412
73,0.08902150854450393,13.600000000000001,157555.4809282819,13313021.689753205
74,0.09770099572992257,13.9,159345.97460898352,11907661.814908791
75,0.10722672220103242,14.100000000000001,161319.1321454104,10827804.487535657
76,0.1176811952434999,14.4,163496.27087656225,9561249.38884219
77,0.1291549665014884,14.700000000000001,165897.7416670949,8380526.086126647
78,0.14174741629268062,15.100000000000001,168547.97562474367,7080792.06893509
79,0.15556761439304723,15.5,171471.52251021322,5903368.707740588
80,0.1707352647470692,16.0,174697.06830585212,4671594.653604224
81,0.1873817422860385,16.6,178254.16124464746,3431872.227353243
