,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,19.0,360216.5037753502,93.92821859835531
1,0.00011497569953977356,19.0,360185.4743654077,107.18887111537043
2,0.00013219411484660288,19.0,360149.8014219088,122.43993319380098
3,0.0001519911082952933,19.0,360108.7910383113,139.98094420090203
4,0.0001747528400007683,19.0,360061.64514316496,160.15677315033392
5,0.00020092330025650479,19.0,360007.44719543215,183.36455948355726
6,0.00023101297000831605,19.0,359945.14334515185,210.06174251665362
7,0.00026560877829466864,19.0,359873.52340181754,240.7753587643383
8,0.0003053855508833416,19.0,359791.19672307855,276.11281809050706
9,0.0003511191734215131,19.0,359696.5660453468,316.77440846100217
10,0.0004037017258596554,19.0,359587.7967707784,363.5678255400679
11,0.0004641588833612782,19.0,359462.78208914434,417.4250801548595
12,0.0005336699231206312,19.0,359319.1033084203,479.4222058025364
13,0.0006135907273413176,19.0,359153.9838512084,550.8022737996537
14,0.0007054802310718645,19.0,358964.23799254745,633.0023283384567
15,0.0008111308307896872,19.0,358746.2095418553,727.6849854449218
16,0.0009326033468832199,19.0,358495.70659157814,836.775602883019
17,0.0010722672220103231,19.0,358207.92272716144,962.5061351813143
18,0.0012328467394420659,19.0,357877.35067449335,1107.4670489800571
19,0.0014174741629268048,19.0,357497.682404223,1274.6690091939936
20,0.0016297508346206436,19.0,357061.69715190923,1467.6164751319332
21,0.001873817422860383,19.0,356561.13745148294,1690.3959023607197
22,0.0021544346900318843,19.0,355986.56439020927,1947.7819712575526
23,0.0024770763559917113,19.0,355327.20066223975,2245.3662150314776
24,0.002848035868435802,19.0,354570.7573138331,2589.7136799606033
25,0.0032745491628777285,19.0,353703.2364191547,2988.5549278651015
26,0.0037649358067924675,19.0,352708.71861982637,3451.0229487664765
27,0.004328761281083062,19.0,351569.1367075315,3987.947602587141
28,0.004977023564332114,19.0,350264.02858788206,4612.224381705845
29,0.00572236765935022,19.0,348770.27834977384,5339.280031384703
30,0.006579332246575682,19.0,347061.85964955867,6187.665556259477
31,0.007564633275546291,19.0,345109.5783824045,7179.8183500770365
32,0.008697490026177835,19.0,342880.8357899467,8343.051090081188
33,0.01,19.0,340339.44190339133,9710.847807685472
34,0.011497569953977356,19.0,337445.4968535598,11324.580516180455
35,0.013219411484660288,19.0,334155.3910259957,13235.808040423342
36,0.01519911082952933,19.0,330421.97990905575,15509.390063550672
37,0.01747528400007685,19.0,326195.01314408483,18227.75606878832
38,0.02009233002565048,19.0,321421.8837930277,21496.829530738774
39,0.023101297000831605,19.0,316048.845660437,25454.350686113467
40,0.026560877829466867,19.0,310022.76574124553,30281.70717523373
41,0.030538555088334154,19.0,303293.5402400052,36220.919087847076
42,0.03511191734215131,19.0,295817.181496466,43599.15276927229
43,0.040370172585965536,19.0,287559.5008913025,52863.87089961115
44,0.04641588833612782,19.0,278500.03741480317,64631.32995140075
45,0.05336699231206313,19.0,268635.58903178136,79744.41451505032
46,0.061359072734131756,19.0,257982.28914371223,99300.56072403649
47,0.07054802310718646,19.0,246575.07502502194,124462.4695568102
48,0.08111308307896872,19.0,234463.85882498752,155450.79961989433
49,0.093260334688322,18.2,221701.98139121672,1680922.8921750786
50,0.10722672220103231,16.900000000000002,208358.96458487114,4813627.110885678
51,0.12328467394420659,15.700000000000001,194498.2849536479,8647154.409452604
52,0.14174741629268048,14.600000000000001,180183.47161404483,13244320.963870976
53,0.16297508346206452,13.5,165481.79974254614,19013508.108698044
54,0.1873817422860385,12.4,150462.92526654826,26203778.101025168
55,0.21544346900318845,11.5,135195.54205048564,34283950.27660727
56,0.24770763559917114,10.5,119735.04039248024,44720966.35654329
57,0.2848035868435802,9.700000000000001,104129.32541593636,56517281.122678846
58,0.32745491628777285,8.9,88405.83851517971,71096209.32151277
59,0.37649358067924676,8.200000000000001,72591.60568770742,88503685.32689369
60,0.43287612810830617,7.5,56763.14673250153,110269616.93327084
61,0.49770235643321137,6.9,41216.81671512222,136295228.28223875
62,0.572236765935022,6.300000000000001,26814.17779074804,167031069.25584546
63,0.6579332246575682,5.7,15181.111693596413,198903031.12942052
64,0.7564633275546291,5.2,7632.384029607017,224356439.50413483
65,0.8697490026177834,4.6000000000000005,3670.3027358848226,243536875.33261585
66,1.0,4.1000000000000005,1809.0517974356098,255416642.20426363
67,1.1497569953977356,3.6,943.7614627728695,264002381.90671048
68,1.3219411484660286,3.2,525.5078389759038,269417424.62259364
69,1.5199110829529332,2.9000000000000004,311.77516448648834,272571194.71608585
70,1.747528400007683,2.6,195.44032194648585,275344530.0646816
71,2.009233002565046,2.3000000000000003,128.33892433124473,277986312.2356287
72,2.310129700083158,2.0,87.29788809255976,280593487.18250996
73,2.6560877829466896,1.8,61.90756416500911,282188323.9983017
74,3.0538555088334185,1.6,44.99521073897414,284052218.32747555
75,3.5111917342151346,1.5,34.24698071479971,285290339.2911514
76,4.037017258596558,1.3,25.810279023893603,287963460.3617318
77,4.641588833612782,1.2000000000000002,20.385579854401936,290220373.30797976
78,5.336699231206313,1.0,15.447692973713774,293855463.2666879
79,6.135907273413176,0.9,11.444507017067274,297369500.7903169
80,7.054802310718645,0.8,9.091156462259706,301632022.0231591
81,8.111308307896872,0.7000000000000001,7.213628146087834,306745434.397168
82,9.326033468832199,0.5,4.698872204661292,313189001.4291842
83,10.722672220103231,0.0,2.5,320647808.31926274
84,12.32846739442066,0.0,2.5,329123054.766928
85,14.174741629268048,0.0,2.5,339449776.6416914
86,16.297508346206435,0.0,2.5,352286647.0848346
87,18.73817422860383,0.0,2.5,368772018.25072825
