,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,16.1,485074.2264093211,343056885.1285723
1,1.0974987654930568e-08,16.0,476378.5443285848,322559090.1607362
2,1.204503540258781e-08,15.9,467687.10479289957,302958064.21653444
3,1.3219411484660288e-08,15.8,459000.28737878986,284259996.3272423
4,1.4508287784959402e-08,15.700000000000001,450318.5129336144,266462720.55675286
5,1.592282793341094e-08,15.600000000000001,441642.2412466826,249557133.35330498
6,1.747528400007683e-08,15.5,432971.9533995266,233528418.73161662
7,1.9179102616724886e-08,15.4,424308.18432439555,218357150.41818428
8,2.104904144512022e-08,15.4,415652.51630485,198434606.84125596
9,2.310129700083158e-08,15.3,407003.55465740676,185397275.69222495
10,2.5353644939701113e-08,15.200000000000001,398362.9560595891,173096622.21298876
11,2.782559402207126e-08,15.100000000000001,389731.43280480336,161506809.7252863
12,3.053855508833412e-08,15.0,381109.7280192813,150600628.53127426
13,3.351602650938841e-08,14.9,372498.65392919985,140349929.96861237
14,3.678379771828634e-08,14.8,363899.0675014633,130726019.09800336
15,4.037017258596558e-08,14.700000000000001,355311.86083255196,121700005.62918465
16,4.4306214575838774e-08,14.600000000000001,346737.996696364,113243057.24804223
17,4.8626015800653535e-08,14.5,338178.47213544726,105326642.93789843
18,5.3366992312063125e-08,14.4,329634.33252385695,97922701.92786527
19,5.857020818056673e-08,14.3,321106.66369228065,91003813.9741804
20,6.42807311728432e-08,14.200000000000001,312596.5758093587,84543295.51390307
21,7.054802310718646e-08,14.100000000000001,304105.2147683122,78515309.48538418
22,7.742636826811277e-08,14.0,295633.74028113246,72894927.44508892
23,8.497534359086438e-08,13.9,287183.3139696628,67658175.50598216
24,9.3260334688322e-08,13.8,278755.0826297798,62782071.63743437
25,1.0235310218990269e-07,13.700000000000001,270350.16438172327,58244635.4462592
26,1.1233240329780266e-07,13.600000000000001,261969.62538140835,54024911.3037147
27,1.232846739442066e-07,13.5,253614.4455942982,50102939.55572626
28,1.3530477745798075e-07,13.4,245285.50755142502,46459771.15988166
29,1.4849682622544636e-07,13.3,236983.52840287983,43077423.34653508
30,1.6297508346206436e-07,13.200000000000001,228709.06046615072,39938877.230231985
31,1.7886495290574352e-07,13.100000000000001,220462.40106601286,37028034.84062716
32,1.9630406500402725e-07,13.0,212243.56894142478,34329692.9421408
33,2.1544346900318867e-07,12.9,204052.24425795625,31829506.57162111
34,2.3644894126454072e-07,12.8,195887.6708799337,29513956.618632834
35,2.5950242113997374e-07,12.700000000000001,187748.62357668066,27370304.429556854
36,2.848035868435805e-07,12.700000000000001,179634.29395741608,24940319.14041428
37,3.125715849688235e-07,12.600000000000001,171540.2024921717,23142943.388785567
38,3.4304692863149193e-07,12.5,163464.07249636226,21480420.463406898
39,3.764935806792471e-07,12.4,155401.723539348,19943048.728536855
40,4.1320124001153343e-07,12.4,147348.97940434172,18208194.460154235
41,4.534878508128582e-07,12.3,139297.39904316346,16920975.276435778
42,4.977023564332114e-07,12.3,131241.26107138916,15468308.949539913
43,5.462277217684337e-07,12.3,123170.23605307585,14150146.300493876
44,5.994842503189409e-07,12.3,115073.32749563613,12954059.179642562
45,6.579332246575682e-07,12.3,106937.6465259757,11868592.741987396
46,7.220809018385472e-07,12.3,98748.35082847474,10883129.618218048
47,7.924828983539186e-07,12.3,90488.71142846569,9987735.635096623
48,8.697490026177835e-07,12.4,82141.7145345487,9020298.899080688
49,9.545484566618346e-07,12.5,73688.35328298945,8151908.110706992
50,1.0476157527896663e-06,12.600000000000001,65113.89449808353,7370754.426539588
51,1.1497569953977357e-06,12.700000000000001,56413.782340732476,6665257.675313961
52,1.261856883066021e-06,12.9,47608.977905013475,5919214.385287339
53,1.3848863713938746e-06,13.0,38769.854804732386,5339630.0997023545
54,1.519911082952933e-06,13.100000000000001,30071.209094698177,4798372.049825531
55,1.6681005372000591e-06,13.100000000000001,21851.60034769164,4359014.878945753
56,1.8307382802953698e-06,12.9,14635.788549367091,4053703.5080384137
57,2.0092330025650458e-06,12.4,8976.420311897424,3891378.8129827715
58,2.2051307399030456e-06,11.600000000000001,5108.712347167167,3812978.576816625
59,2.4201282647943835e-06,10.600000000000001,2782.3805239061553,3732361.867177584
60,2.656087782946684e-06,9.4,1499.1315105068506,3646664.8179606954
61,2.9150530628251817e-06,8.200000000000001,819.9882743335156,3481183.766811527
62,3.1992671377973847e-06,7.0,462.15775342446756,3263485.344684244
63,3.5111917342151347e-06,5.9,270.92562643786846,2986568.0335047143
64,3.853528593710536e-06,4.800000000000001,164.8349388505368,2699173.348456871
65,4.229242874389499e-06,3.9000000000000004,105.08378887989906,2375614.1615025434
66,4.641588833612782e-06,3.0,68.78339960220883,2071706.2836057262
67,5.094138014816386e-06,2.2,45.98689756660086,1779939.560649016
68,5.590810182512223e-06,1.7000000000000002,32.88449048864469,1496625.5220540834
69,6.1359072734131755e-06,1.2000000000000002,23.308529513469576,1256090.9402310527
70,6.7341506577508285e-06,0.9,17.601895784353918,1046499.0291608154
71,7.390722033525775e-06,0.7000000000000001,13.906690519665226,872372.5188853899
72,8.111308307896873e-06,0.6000000000000001,11.760191896859642,729318.6596999444
73,8.902150854450392e-06,0.4,8.981329903874272,615972.6362539472
74,9.770099572992246e-06,0.4,8.399241687161474,521168.53995822434
75,1.0722672220103253e-05,0.30000000000000004,6.997224584773566,445445.4678434178
76,1.1768119524349992e-05,0.2,5.6519612578634995,383222.2642240164
77,1.2915496650148827e-05,0.2,5.41542289546751,331097.12719391723
78,1.4174741629268077e-05,0.2,5.178497612734361,287681.6765829829
79,1.5556761439304724e-05,0.1,4.023229611654051,251668.7166764695
80,1.7073526474706923e-05,0.1,3.9163478175080977,220817.50895346614
81,1.8738174228603867e-05,0.1,3.8076575622996254,194524.74443709006
82,2.0565123083486515e-05,0.1,3.697946461559572,171971.0483025127
83,2.2570197196339216e-05,0.1,3.588104095371465,152510.24619559245
84,2.477076355991714e-05,0.0,2.5,135628.5897912133
85,2.71858824273294e-05,0.0,2.5,120913.85648956621
86,2.9836472402833404e-05,0.0,2.5,108032.47533195838
87,3.274549162877732e-05,0.0,2.5,96712.0548974353
88,3.5938136638046256e-05,0.0,2.5,86729.23970165415
