,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,7959863.779792196,84566.96049696152
1,9.581308294981124e-11,19.0,7959195.7027919525,84576.76489288727
2,1.1016176237216899e-10,19.0,7958427.644164998,84588.03632903396
3,1.2665925691274435e-10,19.0,7957544.652754686,84600.99410654616
4,1.4562736666730682e-10,19.0,7956529.545398811,84615.89024005615
5,1.6743608354708706e-10,19.0,7955362.57494435,84633.01431535208
6,1.9251080834026304e-10,19.0,7954021.049284394,84652.699061151
7,2.213406485788902e-10,19.0,7952478.894317448,84675.32673759782
8,2.544879590694509e-10,19.0,7950706.140704161,84701.33645786573
9,2.9259931118459375e-10,19.0,7948668.397578451,84731.23257628572
10,3.364181048830456e-10,19.0,7946326.121836035,84765.59428952381
11,3.8679906946773077e-10,19.0,7943633.9125987105,84805.08662338449
12,4.4472493593385817e-10,19.0,7940539.636409489,84850.47299195378
13,5.113256061177633e-10,19.0,7936983.44066428,84902.62954243831
14,5.879001925598856e-10,19.0,7932896.626412211,84962.5615219086
15,6.75942358991407e-10,19.0,7928200.361831589,85031.4219276011
16,7.771694557360145e-10,19.0,7922804.215662731,85110.5327281488
17,8.935560183419373e-10,19.0,7916604.48787168,85201.40896825149
18,1.0273722828683854e-09,19.0,7909482.3128191605,85305.78609226987
19,1.1812284691056722e-09,19.0,7901301.508470305,85425.65084079707
20,1.3581256955172047e-09,19.0,7891906.143799283,85563.27608511772
21,1.5615145190503214e-09,19.0,7881117.795915918,85721.25996301702
22,1.7953622416932376e-09,19.0,7868732.468958016,85902.56965920502
23,2.0642302966597604e-09,19.0,7854517.149030712,86110.59012582638
24,2.3733632236965027e-09,19.0,7838205.974429681,86349.17795106611
25,2.7287909690647747e-09,19.0,7819496.009099674,86622.7204404996
26,3.1374465056603906e-09,19.0,7798042.625074968,86936.1997560109
27,3.6073010675692158e-09,19.0,7773454.494911784,87295.26162270963
28,4.1475196369434256e-09,19.0,7745288.31599905,87706.28767107462
29,4.76863971612518e-09,19.0,7713043.27536741,88176.46978061905
30,5.482776872146399e-09,19.0,7676155.506125997,88713.88394133528
31,6.303861062955238e-09,19.0,7633992.772464719,89327.55992296101
32,7.2479083551481905e-09,19.0,7585849.775880569,90027.54148054266
33,8.333333333333329e-09,19.0,7530944.652362268,90824.92984802213
34,9.581308294981124e-09,19.0,7468417.442996131,91731.90085785218
35,1.1016176237216898e-08,19.0,7397331.593953049,92761.68324878624
36,1.2665925691274434e-08,19.0,7316679.862522671,93928.48279318825
37,1.4562736666730681e-08,19.0,7225396.352145243,95247.33423938724
38,1.6743608354708703e-08,19.0,7122376.673561293,96733.86147666124
39,1.9251080834026304e-08,19.0,7006508.797246826,98403.92763865594
40,2.213406485788902e-08,19.0,6876715.9685669,100273.16062446342
41,2.5448795906945086e-08,19.0,6732014.486491039,102356.3531986346
42,2.9259931118459377e-08,19.0,6571585.7200769065,104666.75429658369
43,3.364181048830456e-08,19.0,6394860.848748462,107215.29833453927
44,3.867990694677316e-08,19.0,6201612.971287794,110009.85366167722
45,4.447249359338591e-08,19.0,5992047.020048413,113054.60404998001
46,5.113256061177643e-08,19.0,5766874.175047025,116349.69523807138
47,5.879001925598867e-08,19.0,5527355.5163417235,119891.26593122732
48,6.759423589914056e-08,19.0,5275299.036371543,123671.91059037278
49,7.771694557360161e-08,19.0,5013002.904237239,127681.54328833148
50,8.935560183419353e-08,19.0,4743144.2736220695,131908.47096153264
51,1.0273722828683876e-07,19.0,4468628.463896152,136340.43666254208
52,1.1812284691056698e-07,19.0,4192419.701495552,140965.36127226593
53,1.3581256955172047e-07,19.0,3917380.0617958875,145771.5625182648
54,1.5615145190503213e-07,19.0,3646139.828838572,150747.47326426127
55,1.7953622416932378e-07,19.0,3381009.199306231,155880.91182486285
56,2.0642302966597602e-07,19.0,3123935.5247171205,161158.16483337386
57,2.3733632236965024e-07,19.0,2876497.488625339,166563.1745416327
58,2.7287909690647745e-07,19.0,2639924.2034505648,172076.97080586382
59,3.1374465056603907e-07,19.0,2415128.474552236,177677.52954865058
60,3.6073010675692155e-07,19.0,2202743.648421523,183340.01819179137
61,4.1475196369434256e-07,19.0,2003160.1786417789,189037.38402173892
62,4.76863971612518e-07,19.0,1816557.5788796628,194740.98542533253
63,5.482776872146398e-07,19.0,1642933.0696438067,200420.7706411311
64,6.303861062955238e-07,19.0,1482126.7159222844,206043.47211083813
65,7.24790835514819e-07,19.0,1333844.4810733544,211564.33141812944
66,8.333333333333328e-07,18.7,1197677.491077835,865136.0063753035
67,9.581308294981124e-07,18.2,1073130.3867187263,1983430.3058163896
68,1.10161762372169e-06,17.7,959635.3442502784,3138369.6242372235
69,1.2665925691274434e-06,17.3,856571.6045601278,4096914.056759583
70,1.4562736666730682e-06,16.8,763281.4493769675,5292813.9963202365
71,1.6743608354708704e-06,16.400000000000002,679093.1942910542,6261136.729185243
72,1.9251080834026305e-06,16.0,603328.2064394958,7220079.73092089
73,2.2134064857889066e-06,15.700000000000001,535318.0139415085,7932284.0919190785
74,2.544879590694514e-06,15.3,474408.9281399761,8869251.338627312
75,2.925993111845944e-06,15.0,419976.7919891374,9557640.998331955
76,3.3641810488304626e-06,14.600000000000001,371424.618751036,10480371.375759501
77,3.867990694677316e-06,14.3,328194.47232616437,11153305.98735809
78,4.447249359338591e-06,14.0,289762.780178825,11819750.838368488
79,5.1132560611776435e-06,13.700000000000001,255645.46018900347,12481072.11131188
80,5.879001925598868e-06,13.4,225396.9343643536,13138404.168191664
81,6.759423589914056e-06,13.200000000000001,198610.3799369385,13536935.669339404
82,7.77169455736016e-06,12.9,174912.37837522756,14187000.6646538
83,8.935560183419354e-06,12.600000000000001,153967.08423343344,14835583.233327419
84,1.0273722828683876e-05,12.4,135471.22586892528,15221411.911733082
85,1.1812284691056699e-05,12.100000000000001,119148.90087575483,15866962.299474662
86,1.358125695517202e-05,11.9,104756.15201615168,16246951.24671915
87,1.561514519050318e-05,11.600000000000001,92070.85940712196,16891551.47626137
88,1.795362241693238e-05,11.4,80898.33537265047,17267818.584674973
89,2.0642302966597603e-05,11.100000000000001,71061.26231131308,17913181.600955334
90,2.3733632236965026e-05,10.9,62405.67526895185,18287504.16830135
91,2.7287909690647746e-05,10.700000000000001,54791.9391070898,18660509.912724916
92,3.1374465056603905e-05,10.5,48097.10335496622,19032596.84061154
93,3.6073010675692154e-05,10.3,42212.217827890956,19404135.912337016
94,4.1475196369434255e-05,10.0,37039.878294550144,20055533.130936716
95,4.768639716125181e-05,9.8,32496.800894551303,20428802.928650353
96,5.482776872146398e-05,9.600000000000001,28506.65709282781,20802528.776604764
97,6.303861062955238e-05,9.4,25002.959162014256,21177031.447260857
98,7.24790835514819e-05,9.200000000000001,21927.050836876948,21552616.64471254
99,8.333333333333328e-05,9.0,19227.22594733845,21929591.89629527
