,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,10.0,7.1000000000000005,92582.21205740064,31136140.138415683
1,11.768119524349984,7.1000000000000005,96647.91933406699,30937137.684559185
2,13.848863713938732,7.1000000000000005,101363.63363294053,30748125.995531008
3,16.297508346206442,7.1000000000000005,106820.45359320487,30569300.7034329
4,19.179102616724887,7.2,113119.05514620952,30027738.842416216
5,22.570197196339205,7.2,120364.73443139096,29871271.97990666
6,26.560877829466868,7.300000000000001,128673.60388302668,29353062.784452237
7,31.25715849688235,7.300000000000001,138162.80704024338,29216733.184163265
8,36.783797718286344,7.300000000000001,148954.75888034725,29087832.56135477
9,43.28761281083057,7.4,161171.57619998106,28599105.468075253
10,50.9413801481638,7.4,174927.62048980792,28483151.996136706
11,59.94842503189409,7.5,190333.01757294513,28007840.152488332
12,70.54802310718642,7.6000000000000005,207481.37406340012,27538094.83835375
13,83.02175681319744,7.6000000000000005,226449.0772863287,27430338.845882304
14,97.70099572992251,7.7,247293.5694054632,26965059.84189032
15,114.97569953977356,7.7,270043.7224212367,26854156.773626823
16,135.30477745798075,7.800000000000001,294705.64641482476,26387982.057358634
17,159.22827933410923,7.9,321255.01706924033,25921553.69906711
18,187.3817422860383,7.9,349641.345271695,25798002.48930113
19,220.51307399030455,8.0,379792.89966791676,25325746.626432
20,259.5024211399737,8.1,411614.6448698766,24852024.45817599
21,305.3855508833416,8.1,444995.7036101576,24710406.33956772
22,359.38136638046257,8.200000000000001,479817.0305476377,24229692.54321843
23,422.9242874389499,8.3,515950.39926094643,23747895.32977701
24,497.70235643321087,8.3,553266.2424207253,23587848.761202645
25,585.7020818056661,8.4,591640.7036091703,23100501.96009709
26,689.2612104349695,8.5,630952.9365955725,22613308.152270757
27,811.1308307896873,8.6,671091.9995193818,22126773.200817127
28,954.5484566618337,8.700000000000001,711957.7555579939,21641397.805201564
29,1123.3240329780276,8.8,753462.2737990038,21157665.850019462
30,1321.9411484660286,8.8,795529.6362257334,20971990.568351835
31,1555.6761439304723,8.9,838100.3602828361,20487957.48776262
32,1830.7382802953678,9.0,881125.733291569,20006859.215673644
33,2154.4346900318824,9.200000000000001,924572.7733763844,19248032.824981622
34,2535.3644939701117,9.3,968419.337531842,18778947.7309818
35,2983.6472402833374,9.4,1012660.1719164292,18313916.88038253
36,3511.191734215131,9.5,1057303.1176156397,17853275.64819021
37,4132.0124001153345,9.700000000000001,1102371.6743404157,17138224.554621343
38,4862.601580065353,9.8,1147901.682203115,16692266.050308688
39,5722.367659350214,10.0,1193949.2207213943,16004280.474405734
40,6734.150657750822,10.200000000000001,1240585.3255319097,15333547.967134206
41,7924.82898353917,10.4,1287901.684374108,14680220.267820664
42,9326.0334688322,10.600000000000001,1336012.3088062585,14044463.696007323
43,10974.987654930545,10.9,1385057.4377881968,13206912.298661856
44,12915.496650148827,11.200000000000001,1435204.8070826766,12401323.293655317
45,15199.11082952933,11.5,1486657.3063035696,11627402.433327377
46,17886.495290574352,19.0,1539663.859217249,110748.14943668661
47,21049.04144512022,19.0,1594530.880251415,109396.66621855367
48,24770.76355991709,19.0,1651627.7360515308,108117.24091440784
49,29150.53062825176,19.0,1711402.8936708139,106955.1947011138
50,34304.692863149125,19.0,1774397.7345450514,105981.11409301158
51,40370.1725859655,19.0,1841368.9583975205,105301.19248396037
52,47508.101621027934,19.0,1913294.5779891338,105063.80030804356
53,55908.10182512223,19.0,1991482.243353714,105450.03138923878
54,65793.32246575682,19.0,2077644.8529824489,106631.49533316516
55,77426.36826811278,19.0,2173894.498893733,108691.69427600666
56,91116.27561154887,19.0,2282594.84427389,111546.93401678256
57,107226.72220103232,19.0,2406123.4267700785,114933.36675327714
58,126185.6883066021,19.0,2546749.484437656,118490.0818907661
59,148496.82622544636,19.0,2706805.0379185737,121887.31287284722
60,174752.8400007683,19.0,2889075.109053109,124918.33342036163
61,205651.23083486516,19.0,3097149.423938281,127515.50967987847
62,242012.82647943834,19.0,3335537.137205648,129704.87634342752
63,284803.5868435799,19.0,3609497.4366713907,131535.95330640097
64,335160.2650938841,19.0,3924613.6239655325,133017.6432577987
65,394420.6059437656,19.0,4286132.487361786,134075.8067003042
66,464158.8833612772,19.0,4698069.300350623,134536.55709522023
67,546227.7217684337,19.0,5162092.10727218,134135.81637859004
68,642807.311728432,19.0,5676289.650529867,132557.56767675458
69,756463.3275546291,19.0,6234124.028995719,129502.82497724211
70,890215.0854450375,19.0,6824079.63006336,124779.37998175086
71,1047615.7527896641,19.0,7430508.722312162,118381.30743636908
72,1232846.7394420658,19.0,8035727.80530482,110517.82994439173
73,1450828.7784959401,19.0,8622720.477167938,101573.03695252344
74,1707352.6474706887,19.0,9177462.42906151,92017.2477144355
75,2009233.0025650458,19.0,9690171.420473706,82312.75448772864
76,2364489.412645407,19.0,10155410.642638212,72847.10224419508
77,2782559.402207126,19.0,10571425.333372597,63903.383220819655
78,3274549.162877725,19.0,10939173.326631507,55659.95846976176
79,3853528.5937105273,19.0,11261377.602168888,48206.69844440831
80,4534878.5081285825,19.0,11541756.336666506,41566.944925642914
81,5336699.231206302,19.0,11784463.048773952,35718.71809773298
82,6280291.441834247,19.0,11993715.747593042,30612.147924548586
83,7390722.033525775,19.0,12173567.941067401,26182.51782880592
84,8697490.026177835,19.0,12327781.4454461,22359.28788150208
85,10235310.218990248,19.0,12459766.365036871,19071.92741030337
86,12045035.402587812,19.0,12572563.921729445,16253.407573679451
87,14174741.629268048,19.0,12668854.770801576,13842.072880257003
88,16681005.372000592,19.0,12750981.594508318,11782.45118202531
89,19630406.500402685,19.0,12820978.794640992,10025.39710056123
90,23101297.00083158,19.0,12880604.479695207,8527.849383338727
91,27185882.427329402,19.0,12931373.208405845,7252.357210639143
92,31992671.377973843,19.0,12974584.879077809,6166.581067530881
93,37649358.06792463,19.0,13011353.84965048,5242.665528453654
94,44306214.575838774,19.0,13042633.450528301,4456.721393384319
95,52140082.87999684,19.0,13069238.132828131,3788.3001826906693
96,61359072.734131634,19.0,13091863.049717473,3219.9297526204377
97,72208090.18385457,19.0,13111101.029711751,2736.702882505453
98,84975343.59086438,19.0,13127457.485893674,2325.9055548166043
99,100000000.0,19.0,13141362.720389435,1976.7123037783313
