,K,Viral Clearance Time,Total Viral Load,Excess CTL
59,1.4174741629268078e-09,15.700000000000001,6572604.971444426,46642895.63646393
60,1.873817422860387e-09,15.700000000000001,6572497.314366607,46638380.97488599
61,2.4770763559917138e-09,15.700000000000001,6572309.237449948,46630499.298692144
62,3.2745491628777316e-09,15.700000000000001,6571980.741202371,46616749.67130911
63,4.328761281083061e-09,15.700000000000001,6571407.213420327,46592794.22153357
64,5.72236765935022e-09,15.700000000000001,6570406.566076394,46551150.711904675
65,7.56463327554629e-09,15.700000000000001,6568662.787831953,46479037.70088152
66,1e-08,15.700000000000001,6565630.22776093,46354984.843107305
67,1.3219411484660288e-08,15.700000000000001,6560374.905923492,46143954.37778676
68,1.747528400007683e-08,15.700000000000001,6551321.589604799,45791526.0588717
69,2.310129700083158e-08,15.600000000000001,6535877.021914983,46544360.91977176
70,3.053855508833412e-08,15.5,6509939.84583677,46931569.91013728
71,4.03701725859655e-08,15.4,6467395.939797706,46826027.394691475
72,5.336699231206302e-08,15.200000000000001,6399877.361197842,47343214.327758014
73,7.05480231071866e-08,15.0,6297148.518920174,47134477.03870472
74,9.326033468832218e-08,14.700000000000001,6148248.468148513,47321155.507975966
75,1.2328467394420683e-07,14.4,5942985.771813548,46808062.050876334
76,1.6297508346206468e-07,14.100000000000001,5672920.420682186,45762873.0172031
77,2.1544346900318867e-07,13.700000000000001,5331062.526310939,45197345.92977081
78,2.848035868435805e-07,13.4,4909749.925138224,43533799.67734764
79,3.764935806792471e-07,13.0,4395720.498507088,42507715.71623656
80,4.977023564332114e-07,12.700000000000001,3758715.951624815,40771868.667372495
81,6.579332246575682e-07,12.5,2919639.509447088,38550705.95201238
82,8.697490026177835e-07,12.200000000000001,1699567.8858776828,36747843.25844493
83,1.1497569953977357e-06,11.8,431439.22502811265,32971403.313662536
84,1.519911082952933e-06,11.100000000000001,59290.250538119806,26954047.90092406
85,2.0092330025650458e-06,10.700000000000001,10181.512952223316,19515401.23645267
86,2.656087782946684e-06,10.8,2694.5409029300945,12481309.318781214
87,3.5111917342151275e-06,11.5,1033.5604634480267,6916280.223397685
88,4.641588833612791e-06,12.200000000000001,490.55119700825736,3500948.8766302145
89,6.135907273413188e-06,10.700000000000001,244.4972186688956,2207848.3857966294
90,8.11130830789689e-06,7.0,127.50962100379034,1789752.0853389918
91,1.0722672220103253e-05,4.9,84.67254378625402,1484799.8529945263
92,1.4174741629268077e-05,3.9000000000000004,67.30794044095899,1315979.509155328
93,1.8738174228603867e-05,3.5,60.158376279824004,1221051.5031281484
94,2.477076355991714e-05,3.3000000000000003,56.617290517600125,1169593.822920884
95,3.274549162877732e-05,3.2,54.808092614106506,1140884.0289405049
96,4.328761281083062e-05,3.1,53.366275046993216,1126786.7954185857
97,5.72236765935022e-05,3.1,53.121502183235826,1116357.2387440715
98,7.56463327554629e-05,3.1,52.9819275095841,1110446.7815058262
99,0.0001,3.1,52.902217798218516,1107083.3361539312
