,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
34,2535.364493970111,9.5,872059.2064516505,18556492.88391351
35,2983.6472402833374,9.600000000000001,908600.6426170457,18081663.193267073
36,3511.191734215131,9.8,945603.7465276847,17349595.90715814
37,4132.0124001153345,10.0,983104.6872902539,16635283.615390513
38,4862.601580065353,10.100000000000001,1021152.6664433487,16187588.729460252
39,5722.367659350214,10.3,1059814.3053214434,15502404.031719018
40,6734.150657750822,10.600000000000001,1099170.5628512385,14600203.990337936
41,7924.82898353917,10.8,1139319.1071626844,13958329.892120723
42,9326.0334688322,11.100000000000001,1180383.3320532448,13114334.61856595
43,10974.987654930545,11.5,1222510.058167911,12091991.044364316
44,12915.496650148827,11.9,1265875.0536624666,11118929.6540244
45,15199.11082952933,19.0,1310710.8921155015,114414.9334173698
46,17886.495290574352,19.0,1357282.9438042438,113063.0666652203
47,21049.041445120216,19.0,1405932.2523147312,111833.62002339523
48,24770.76355991709,19.0,1457036.076256249,110797.90144384732
49,29150.530628251756,19.0,1511158.5172940034,110061.25687704622
50,34304.69286314912,19.0,1569013.2834854159,109768.26335763611
51,40370.1725859655,19.0,1631548.977999583,110092.74816395446
52,47508.101621027934,19.0,1700002.4098015921,111198.25981277676
53,55908.10182512223,19.0,1775900.7508957929,113166.54885554557
54,65793.32246575682,19.0,1860973.7610208555,115925.36962100357
55,77426.36826811277,19.0,1957004.4240779006,119233.21921968595
56,91116.27561154886,19.0,2065741.3536565057,122749.21289814264
57,107226.72220103232,19.0,2188990.0145668895,126147.5262424891
58,126185.68830660211,19.0,2328852.0826333766,129205.04145171732
59,148496.82622544636,19.0,2487957.0646605045,131823.18585206993
60,174752.84000076828,19.0,2669551.1643668264,133993.01954933125
61,205651.23083486513,19.0,2877405.177026042,135735.80206730557
62,242012.82647943834,19.0,3115561.456895843,137048.1687009177
63,284803.5868435799,19.0,3387949.5109599046,137867.29077577364
64,335160.2650938841,19.0,3697886.301371971,138059.57139329237
65,394420.6059437656,19.0,4047479.297706802,137431.1564713205
66,464158.8833612772,19.0,4436978.612801814,135757.89053287037
67,546227.7217684337,19.0,4864188.501758648,132831.554376437
68,642807.3117284318,19.0,5324116.341963981,128514.30371507617
69,756463.3275546291,19.0,5809049.731368279,122785.80120451399
70,890215.0854450373,19.0,6309150.108427636,115765.01029463662
71,1047615.7527896641,19.0,6813464.781652975,107697.006593003
72,1232846.7394420658,19.0,7311098.217797475,98910.45817474031
73,1450828.7784959401,19.0,7792252.870058893,89762.81582450705
74,1707352.6474706887,19.0,8248942.509218128,80590.85040730052
75,2009233.002565046,19.0,8675323.890215673,71677.17146444687
76,2364489.412645407,19.0,9067700.113815514,63234.62301239063
77,2782559.402207126,19.0,9424298.999548476,55405.21474538442
78,3274549.162877725,19.0,9744929.99095519,48268.191547102775
79,3853528.5937105273,19.0,10030606.783021515,41852.40099516666
80,4534878.508128582,19.0,10283187.408373358,36149.49753630912
81,5336699.231206302,19.0,10505063.025868218,31125.905933969458
82,6280291.441834247,19.0,10698910.994359508,26732.595416975826
83,7390722.033525775,19.0,10867503.378117077,22912.626026817215
84,8697490.026177835,19.0,11013576.171650633,19606.38745085533
85,10235310.218990248,19.0,11139737.895372659,16755.206470039524
86,12045035.402587812,19.0,11248415.787581295,14303.567768054165
87,14174741.629268046,19.0,11341827.51104371,12200.322319887171
88,16681005.372000592,19.0,11421970.263241014,10399.26359357062
89,19630406.50040268,19.0,11490624.111483917,8859.206201526815
90,23101297.000831578,19.0,11549360.580488907,7543.869829901378
91,27185882.4273294,19.0,11599558.630373346,6421.500947851932
92,31992671.377973843,19.0,11642421.015495077,5464.509007184755
93,37649358.06792463,19.0,11678992.186616432,4649.014639721788
94,44306214.575838774,19.0,11710175.88521017,3954.437636393623
95,52140082.87999684,19.0,11736751.621378519,3363.085078480828
96,61359072.734131634,19.0,11759390.055675894,2859.7790786523838
97,72208090.18385457,19.0,11778667.312644314,2431.523408952472
98,84975343.59086438,19.0,11795077.117329631,2067.2059835346067
99,100000000.0,19.0,11809042.310370367,1757.3402044134332
