,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
56,1.8307382802953698e-06,8.6,28082.840088246267,20599297.61396015
57,2.0092330025650458e-06,8.6,22644.1170512677,20460477.256006476
58,2.2051307399030456e-06,8.6,17482.586420284024,20380257.68160615
59,2.4201282647943835e-06,8.6,12719.820724505453,20234075.982663207
60,2.6560877829466836e-06,8.6,8564.461621297392,19807943.44456148
61,2.9150530628251817e-06,8.4,5268.8865038785125,19199301.713751297
62,3.1992671377973842e-06,8.200000000000001,2984.1355347143453,17862091.023479562
63,3.5111917342151343e-06,7.800000000000001,1602.8182763327106,16206047.332900627
64,3.853528593710536e-06,7.300000000000001,848.2226015893433,14286198.271906491
65,4.229242874389499e-06,6.800000000000001,454.51251807248184,12213936.149893992
66,4.641588833612782e-06,6.2,249.84090190326734,10235111.75699679
67,5.094138014816386e-06,5.7,140.7812674340727,8271862.674282597
68,5.590810182512223e-06,5.0,77.71886858307835,6546500.943423767
69,6.1359072734131755e-06,3.9000000000000004,36.91073524061625,5063852.684095419
70,6.7341506577508285e-06,0.0,2.5,3880042.1458140435
71,7.390722033525775e-06,0.0,2.5,2653100.524685163
72,8.111308307896871e-06,0.0,2.5,1797756.0471560396
73,8.902150854450392e-06,0.0,2.5,1258652.8120958444
74,9.770099572992246e-06,0.0,2.5,932133.75467194
75,1.0722672220103253e-05,0.0,2.5,729354.1747691976
76,1.176811952434999e-05,0.0,2.5,596739.5341625015
77,1.2915496650148827e-05,0.0,2.5,505360.69043234474
78,1.4174741629268077e-05,0.0,2.5,439530.94965395087
79,1.5556761439304724e-05,0.0,2.5,390368.0914342225
80,1.7073526474706923e-05,0.0,2.5,352579.25287822844
81,1.8738174228603867e-05,0.0,2.5,322853.96023568785
82,2.0565123083486515e-05,0.0,2.5,299030.806820183
83,2.2570197196339216e-05,0.0,2.5,279645.08449557057
84,2.477076355991714e-05,0.0,2.5,263671.01976492914
85,2.71858824273294e-05,0.0,2.5,250370.6850982071
86,2.9836472402833404e-05,0.0,2.5,239199.48035709013
87,3.274549162877731e-05,0.0,2.5,229746.7140146294
88,3.5938136638046256e-05,0.0,2.5,221697.40729002058
89,3.9442060594376636e-05,0.0,2.5,214805.53887647457
90,4.328761281083062e-05,0.0,2.5,208876.37872872376
91,4.750810162102793e-05,0.0,2.5,203753.54910928017
92,5.2140082879996945e-05,0.0,2.5,199310.69574028804
93,5.72236765935022e-05,0.0,2.5,195444.25213114635
94,6.28029144183426e-05,0.0,2.5,192068.7780578154
