,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
57,2.0092330025650458e-06,9.9,1168298.9190546141,20296666.956168037
58,2.2051307399030456e-06,9.5,873510.8675889268,18641193.233184528
59,2.4201282647943835e-06,9.200000000000001,605210.0948997719,16775626.89696132
60,2.6560877829466836e-06,8.9,376309.0320406422,14934728.147931986
61,2.9150530628251817e-06,8.6,205469.90217366593,13023507.543951098
62,3.1992671377973842e-06,8.5,100991.12090466065,10725677.272200756
63,3.5111917342151343e-06,8.700000000000001,47916.80223823257,8218137.327862975
64,3.853528593710536e-06,9.1,23343.27330069422,5944473.483324084
65,4.229242874389499e-06,10.200000000000001,11953.008120458322,3745309.957245409
66,4.641588833612782e-06,12.700000000000001,6343.6181494331795,1732712.5506410513
67,5.094138014816386e-06,19.0,3295.3759530384937,14409.411892092334
68,5.590810182512223e-06,19.0,933.375877902479,5122.535306897993
69,6.1359072734131755e-06,2.7,46.21630235163113,62768.71366245757
70,6.7341506577508285e-06,1.0,18.293431976488645,27104.732461494892
71,7.390722033525775e-06,0.6000000000000001,11.625942836021531,16473.399521702442
72,8.111308307896871e-06,0.4,8.450655633519704,11512.133480040638
73,8.902150854450392e-06,0.30000000000000004,6.783327874570688,8642.244626107053
74,9.770099572992246e-06,0.2,5.392817837977406,6796.188454675019
75,1.0722672220103253e-05,0.1,4.067710666016866,5507.485221546473
76,1.176811952434999e-05,0.1,3.919993949857317,4547.804513211013
77,1.2915496650148827e-05,0.1,3.773845841379257,3817.6438194877805
78,1.4174741629268077e-05,0.1,3.6307029610927035,3245.602524272839
79,1.5556761439304724e-05,0.0,2.5,2787.103418075853
80,1.7073526474706923e-05,0.0,2.5,2412.904221071768
81,1.8738174228603867e-05,0.0,2.5,2102.9893433077027
82,2.0565123083486515e-05,0.0,2.5,1843.096791934723
83,2.2570197196339216e-05,0.0,2.5,1622.9766771755646
84,2.477076355991714e-05,0.0,2.5,1434.7418939918296
85,2.71858824273294e-05,0.0,2.5,1272.8717148235658
86,2.9836472402833404e-05,0.0,2.5,1132.5214830509624
87,3.274549162877731e-05,0.0,2.5,1010.2295166009345
88,3.5938136638046256e-05,0.0,2.5,903.1308721088099
89,3.9442060594376636e-05,0.0,2.5,808.9757117913917
90,4.328761281083062e-05,0.0,2.5,726.0137243265286
91,4.750810162102793e-05,0.0,2.5,652.4928802726789
92,5.2140082879996945e-05,0.0,2.5,587.2199580206769
93,5.72236765935022e-05,0.0,2.5,529.0552136537037
94,6.28029144183426e-05,0.0,2.5,477.239849123953
95,6.89261210434971e-05,0.0,2.5,430.87733555393095
96,7.56463327554629e-05,0.0,2.5,389.42350387480104
97,8.302175681319752e-05,0.0,2.5,352.2718078394187
98,9.111627561154906e-05,0.0,2.5,318.88301052654884
99,9.999999999999999e-05,0.0,2.5,288.69240298924285
