,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,33255772.04949954,2310989.6531512137
1,0.010974987654930561,19.0,33002693.68081169,2310984.3485839157
2,0.012045035402587823,19.0,32727953.185910616,2310978.4937900035
3,0.013219411484660286,19.0,32430005.17421028,2310972.1233715294
4,0.014508287784959394,19.0,32107256.562178895,2310965.078022698
5,0.015922827933410922,19.0,31758080.018001895,2310957.3364121276
6,0.01747528400007684,19.0,31380826.849107675,2310948.8575675753
7,0.019179102616724886,19.0,30973844.719587583,2310939.483714833
8,0.02104904144512021,19.0,30535504.653727047,2310929.213037943
9,0.023101297000831605,19.0,30064226.496904742,2310917.8490347867
10,0.025353644939701114,19.0,29558517.40526866,2310905.4190777508
11,0.027825594022071243,19.0,29017002.807425354,2310891.7349864817
12,0.030538555088334158,19.0,28438480.22881093,2310876.739013341
13,0.033516026509388425,19.0,27821958.910602193,2310860.1785833384
14,0.03678379771828634,19.0,27166727.419306815,2310841.929457612
15,0.040370172585965536,19.0,26472404.179870926,2310821.850518624
16,0.044306214575838825,19.0,25739004.8786579,2310799.641071442
17,0.04862601580065353,19.0,24967009.373847432,2310775.2336419034
18,0.05336699231206309,19.0,24157419.785931163,2310748.2979307617
19,0.05857020818056667,19.0,23311827.378676727,2310718.520186649
20,0.06428073117284322,19.0,22432465.90559306,2310685.6438025483
21,0.07054802310718646,19.0,21522248.095328674,2310649.240167595
22,0.0774263682681127,19.0,20584794.035594605,2310608.86108132
23,0.08497534359086446,19.0,19624439.37556985,2310564.077395358
24,0.093260334688322,19.0,18646209.51110269,2310514.2244486213
25,0.10235310218990264,19.0,17655759.264690302,2310458.6295488263
26,0.11233240329780277,19.0,16659295.617486522,2310396.432028737
27,0.12328467394420665,19.0,15663450.149685994,2310326.5625097784
28,0.13530477745798075,19.0,14675117.238762993,2310247.681078359
29,0.1484968262254465,19.0,13701272.028083902,2310158.1562699857
30,0.16297508346206444,19.0,12748748.087641332,2310055.593591874
31,0.17886495290574353,19.0,11824021.954475027,2309936.9431963107
32,0.19630406500402714,19.0,10932990.996748004,2309797.8315388616
33,0.21544346900318845,19.0,10080767.243075129,2309631.890046508
34,0.23644894126454083,19.0,9271514.508133285,2309429.5671644146
35,0.25950242113997374,19.0,8508330.606442548,2309176.0421394804
36,0.28480358684358015,19.0,7793194.838832222,2308847.2192915045
37,0.31257158496882365,19.0,7126977.559921407,2308402.8881732584
38,0.3430469286314919,19.0,6509520.975028704,2307772.9272574815
39,0.37649358067924693,19.0,5939764.55147987,2306830.68229734
40,0.41320124001153385,19.0,5415919.419526525,2305337.8858481585
41,0.4534878508128584,19.0,4935653.098025448,2302828.537425294
42,0.49770235643321115,19.0,4496280.406731285,2298355.0847822814
43,0.5462277217684343,19.0,4094930.626230113,2289922.4822838325
44,0.5994842503189411,19.0,3728688.8648396586,2273228.3984816414
45,0.6579332246575682,19.0,3394700.60919952,2239038.932620451
46,0.7220809018385468,19.0,3090241.8346539955,2169017.1811620225
47,0.7924828983539177,19.0,2812759.4283849825,2035252.4943553582
48,0.8697490026177834,18.6,2559885.487372057,8959026.153876549
49,0.9545484566618342,17.5,2329448.7441407344,24049999.17735926
50,1.047615752789665,16.6,2119465.891173911,31766396.759694297
51,1.1497569953977367,15.8,1928117.280358722,35828214.2304969
52,1.261856883066021,15.100000000000001,1753745.697523663,37686482.13706798
53,1.384886371393873,14.5,1594840.9926248495,38271679.92095425
54,1.5199110829529348,13.9,1450026.010861464,38840181.06974901
55,1.668100537200059,13.5,1318048.6916748243,38232777.632125005
56,1.8307382802953698,13.200000000000001,1197765.161922271,37377957.45986088
57,2.0092330025650478,12.9,1088132.963265324,36906768.21871828
58,2.2051307399030455,12.700000000000001,988203.9406646576,36201033.07270296
59,2.4201282647943834,12.5,897112.1374122103,35782550.1901653
60,2.6560877829466865,12.3,814069.2009043943,35581458.47555397
61,2.9150530628251787,12.200000000000001,738357.7390641692,35051010.881187394
62,3.1992671377973845,12.100000000000001,669321.9667437951,34666016.507842004
63,3.511191734215134,12.0,606365.2319818286,34390883.65818145
64,3.8535285937105317,11.9,548943.8674830965,34199465.43612899
65,4.229242874389499,11.9,496563.61440905614,33619150.57087532
66,4.641588833612782,11.8,448771.3731495936,33552704.709897187
67,5.09413801481638,11.8,405158.41012134135,33086608.92671315
68,5.590810182512228,11.700000000000001,365349.0633192055,33104218.81668734
69,6.135907273413176,11.700000000000001,329005.3510947685,32722904.30705055
70,6.734150657750828,11.600000000000001,295816.26810093655,32806121.340240322
71,7.390722033525782,11.600000000000001,265502.9833535452,32498545.962125637
72,8.111308307896872,11.600000000000001,237808.95790662966,32230015.39811545
73,8.902150854450392,11.600000000000001,212501.23804122306,32003913.29373429
74,9.770099572992256,11.600000000000001,189366.3462351592,31826695.52021959
75,10.722672220103242,11.600000000000001,168207.0596657362,31708803.25402759
76,11.768119524349991,11.700000000000001,148839.3719125644,31257412.425759267
77,12.91549665014884,11.8,131088.34700485694,30901650.26276594
78,14.174741629268063,11.9,114790.49738459731,30666828.849847157
79,15.556761439304724,12.0,99788.16594155531,30582270.558764823
80,17.07352647470692,12.200000000000001,85931.5819309587,30254695.14462725
81,18.738174228603846,12.4,73083.22471059082,30124702.182094134
82,20.565123083486533,12.700000000000001,61127.33412674958,29763401.458958782
83,22.570197196339212,13.0,49970.2971789174,29594446.881939948
84,24.770763559917114,13.5,39571.7079399778,28600486.58282163
85,27.185882427329428,14.0,29968.06872811098,27560888.220710307
86,29.8364724028334,14.5,21333.29488635428,26250914.49954885
87,32.745491628777316,15.0,14021.079613511793,24324381.91264816
88,35.938136638046295,15.5,8456.501007353694,21471217.667343114
89,39.4420605943766,15.9,4787.567888726973,18303908.496820524
90,43.287612810830616,16.2,2666.119636647925,15201203.365968948
91,47.50810162102798,16.5,1522.5270493206253,12065251.244140068
