,beta,Viral Clearance Time,Total Viral Load,Excess CTL
39,3.764935806792471e-07,0.0,2.5,200908.2432771148
40,4.1320124001153343e-07,0.0,2.5,204815.34432023801
41,4.534878508128582e-07,0.0,2.5,209196.08504412934
42,4.977023564332114e-07,0.0,2.5,214118.99822454192
43,5.462277217684336e-07,0.0,2.5,219665.1511418591
44,5.994842503189408e-07,0.0,2.5,225931.01613397448
45,6.579332246575682e-07,0.0,2.5,233032.24687816473
46,7.220809018385472e-07,0.0,2.5,241108.49350841035
47,7.924828983539186e-07,0.0,2.5,250329.82257593315
48,8.697490026177834e-07,0.0,2.5,260905.13731137913
49,9.545484566618346e-07,0.0,2.5,273093.51965565264
50,1.0476157527896663e-06,0.0,2.5,287219.624923393
51,1.1497569953977357e-06,0.0,2.5,303694.8669341379
52,1.261856883066021e-06,0.0,2.5,323046.90623116004
53,1.3848863713938746e-06,0.0,2.5,345961.5296279549
54,1.519911082952933e-06,0.0,2.5,373342.33721732575
55,1.6681005372000591e-06,0.0,2.5,406398.70947745675
56,1.8307382802953698e-06,0.0,2.5,446775.6666759218
57,2.0092330025650458e-06,0.0,2.5,496748.8288190115
58,2.2051307399030456e-06,0.0,2.5,559525.2406247747
59,2.4201282647943835e-06,0.0,2.5,639709.4732512911
60,2.6560877829466836e-06,0.0,2.5,744036.7864823313
61,2.9150530628251817e-06,0.0,2.5,882532.6336682185
62,3.1992671377973842e-06,0.0,2.5,1070336.356656202
63,3.5111917342151343e-06,0.0,2.5,1330494.667551429
64,3.853528593710536e-06,0.0,2.5,1697985.1570572834
65,4.229242874389499e-06,0.0,2.5,2224780.6785268406
66,4.641588833612782e-06,0.0,2.5,2984506.407742926
67,5.094138014816386e-06,0.0,2.5,4073160.7980422894
68,5.590810182512223e-06,0.0,2.5,5600985.934270823
69,6.1359072734131755e-06,14.8,32.41069215982785,4224544.320058514
70,6.7341506577508285e-06,16.1,103.2633062726651,4323217.626344586
71,7.390722033525775e-06,16.1,165.5840350547596,5687719.708166921
72,8.111308307896871e-06,15.9,244.5158158092711,7640825.622456622
73,8.902150854450392e-06,15.700000000000001,359.95017955067084,9933567.345576473
74,9.770099572992246e-06,15.5,539.1665314003782,12589291.889432026
75,1.0722672220103253e-05,15.4,842.2825346268298,15274051.097819313
76,1.176811952434999e-05,15.4,1388.5019166851778,17830621.091996245
77,1.2915496650148827e-05,15.4,2434.69731676645,20552045.35836782
78,1.4174741629268077e-05,15.5,4543.733987191114,22703971.898560587
79,1.5556761439304724e-05,15.600000000000001,8833.386163066405,24359183.030153114
80,1.7073526474706923e-05,15.5,16928.278743452473,26278884.38839976
81,1.8738174228603867e-05,15.100000000000001,29601.228496239542,28692489.535201076
82,2.0565123083486515e-05,14.600000000000001,45255.97284471826,30198770.17349177
83,2.2570197196339216e-05,14.100000000000001,61337.687860784456,30791214.709004514
84,2.477076355991714e-05,13.5,76275.25253331664,31670109.457749374
85,2.71858824273294e-05,13.100000000000001,89559.27327694763,31511940.90950677
86,2.9836472402833404e-05,12.700000000000001,101194.4498234821,31600403.098191325
87,3.274549162877731e-05,12.4,111378.15193318386,31484970.089973498
88,3.5938136638046256e-05,12.200000000000001,120340.31694589806,31192480.001313996
89,3.9442060594376636e-05,12.0,128293.86604353346,31140699.99328877
90,4.328761281083062e-05,11.8,135417.02029932194,31274055.55783201
91,4.750810162102793e-05,11.700000000000001,141855.47965591325,31137131.75420543
92,5.2140082879996945e-05,11.600000000000001,147712.37075206038,31112383.47743117
93,5.72236765935022e-05,11.5,153071.36524300426,31167471.004778802
94,6.28029144183426e-05,11.4,157990.90914859585,31279084.834400386
95,6.89261210434971e-05,11.4,162519.2293809937,31040764.1136925
96,7.56463327554629e-05,11.3,166691.3789612656,31227278.307930954
97,8.302175681319752e-05,11.3,170540.33607464578,31050699.4591539
98,9.111627561154906e-05,11.200000000000001,174091.22364888317,31281572.463791635
99,9.999999999999999e-05,11.200000000000001,177370.21290834498,31145366.11579125
