,ST,ST_conf
p,0.40919165740809993,0.4359164744355626
c_V,1.5886036881119057,2.1084631985574322
r,0.4741381676073337,0.4646381745423414
k_T,0.9235898088846956,0.33570794884691874
d_T,0.8973027182750953,0.4443757001043199
