,S1,S1_conf
p,0.085488307194331,0.014620409372218453
c_V,0.34865380542678126,0.031870206733459666
r,0.06213714034263811,0.020120082654533095
k_T,0.03873140553183273,0.010128519374750015
d_T,0.025936884120905817,0.008333198803383257
K,0.027518224546039798,0.009441003111176013
