,ST,ST_conf
beta,0.1469444348894821,0.14352324527844737
d_I,25994.82462361309,76666.66236893725
c,8693.312090140618,25163.685094260636
d_T,1.8174672303243558,3.363023383983465
r,0.05532497851962294,0.05806287985685158
c_T,0.3711934142949086,0.1667745975283191
K,0.16763247929009933,0.08703867329693647
