,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,8.200000000000001,1881340.1743380036,7836359034.770387
1,1.0974987654930568e-08,8.200000000000001,1856795.9158569009,7133187912.869579
2,1.204503540258781e-08,8.200000000000001,1832240.0856820948,6492738861.252774
3,1.3219411484660288e-08,8.200000000000001,1807672.0933395363,5909429693.579003
4,1.4508287784959402e-08,8.200000000000001,1783091.1810993261,5378174528.498805
5,1.592282793341094e-08,8.1,1758495.6762147418,4939265995.688494
6,1.747528400007683e-08,8.1,1733886.7520811884,4494585150.799673
7,1.9179102616724886e-08,8.1,1709262.5793804913,4089617936.5682364
8,2.104904144512022e-08,8.1,1684622.2183754535,3720827955.8168054
9,2.310129700083158e-08,8.1,1659964.7634482682,3384993329.820443
10,2.5353644939701113e-08,8.1,1635289.1925217463,3079178709.850662
11,2.782559402207126e-08,8.1,1610594.4642097321,2800709827.271934
12,3.053855508833412e-08,8.0,1585878.371444646,2570318718.1059437
13,3.351602650938841e-08,8.0,1561141.8224423155,2337348894.193649
14,3.678379771828634e-08,8.0,1536382.441245574,2125234505.9861376
15,4.037017258596558e-08,8.0,1511598.874355858,1932116499.4792037
16,4.4306214575838774e-08,8.0,1486789.6433174638,1756301221.3016772
17,4.8626015800653535e-08,8.0,1461953.1902733466,1596245726.1551368
18,5.3366992312063125e-08,8.0,1437087.8245219914,1450544364.6626074
19,5.857020818056673e-08,8.0,1412191.8200286827,1317916604.5028484
20,6.42807311728432e-08,8.0,1387263.2290759466,1197195868.5531116
21,7.054802310718646e-08,8.0,1362300.0463531371,1087319433.3272061
22,7.742636826811277e-08,8.0,1337300.0856653594,987319184.6374226
23,8.497534359086438e-08,8.0,1312261.0089575092,896313193.5909956
24,9.3260334688322e-08,8.0,1287180.2912532769,813498072.4502046
25,1.0235310218990269e-07,8.0,1262055.3018343889,738141984.2191242
26,1.1233240329780266e-07,8.0,1236883.1580882883,669578271.7501225
27,1.232846739442066e-07,8.0,1211660.7413844678,607199662.3064623
28,1.3530477745798075e-07,8.0,1186384.7438413214,550452994.6164796
29,1.4849682622544636e-07,8.0,1161051.5987076717,498834398.73645234
30,1.6297508346206436e-07,8.0,1135657.4199337761,451884908.8806258
31,1.7886495290574352e-07,8.0,1110198.0870556645,409186478.3636818
32,1.9630406500402725e-07,8.0,1084669.0390012285,370358327.6397856
33,2.1544346900318867e-07,8.0,1059065.508412832,335053641.25197846
34,2.3644894126454072e-07,8.1,1033383.2102038923,300225735.01147735
35,2.5950242113997374e-07,8.1,1007614.5144013807,271311506.571678
36,2.848035868435805e-07,8.1,981754.0834558337,245031167.48671016
37,3.125715849688235e-07,8.200000000000001,955796.2884056007,219136731.25087047
38,3.4304692863149193e-07,8.200000000000001,929731.908859452,197633224.3675614
39,3.764935806792471e-07,8.200000000000001,903553.8160104052,178097553.72038576
40,4.1320124001153343e-07,8.3,877254.4556876395,158880840.9692559
41,4.534878508128582e-07,8.3,850822.1727739713,142913630.68155706
42,4.977023564332114e-07,8.4,824248.6669114294,127226084.14901963
43,5.462277217684337e-07,8.5,797521.3700419255,113119304.22493741
44,5.994842503189409e-07,8.6,770627.7162306115,100438926.57774834
45,6.579332246575682e-07,8.700000000000001,743553.8306151265,89045446.29605156
46,7.220809018385472e-07,8.8,716284.3616353279,78812802.18378465
47,7.924828983539186e-07,8.9,688802.268110448,69627093.01848799
48,8.697490026177835e-07,9.0,661088.6388274805,61385421.60180011
49,9.545484566618346e-07,9.200000000000001,633123.3809769352,53454627.70379779
50,1.0476157527896663e-06,9.4,604881.9837679567,46413937.4146527
51,1.1497569953977357e-06,9.600000000000001,576338.0946539354,40170123.42484685
52,1.261856883066021e-06,9.8,547462.0789103648,34639426.74331433
53,1.3848863713938746e-06,10.100000000000001,518221.32365296234,29419582.953277957
54,1.519911082952933e-06,10.4,488576.98099941463,24852545.137675676
55,1.6681005372000591e-06,10.700000000000001,458485.79208629223,20865761.41202837
56,1.8307382802953698e-06,11.200000000000001,427900.3828889281,16964694.033885658
57,2.0092330025650458e-06,11.700000000000001,396761.97186007746,13642570.592400877
58,2.2051307399030456e-06,12.3,365005.92451311246,10672672.068175757
59,2.4201282647943835e-06,13.100000000000001,332556.96552020806,7934844.557975283
60,2.656087782946684e-06,14.0,299324.80634293595,5610131.621868234
61,2.9150530628251817e-06,15.200000000000001,265206.02875646483,3509681.8127120063
62,3.1992671377973847e-06,16.900000000000002,230077.28660222515,1584252.8976178193
63,3.5111917342151347e-06,19.0,193786.61796173666,55875.790494987945
64,3.853528593710536e-06,19.0,155961.56849758772,41355.55040438302
65,4.229242874389499e-06,19.0,113209.45035166436,27332.442976431794
66,4.641588833612782e-06,19.0,43778.381543467556,9063.693136664073
67,5.094138014816386e-06,19.0,3249.3757551690023,620.0268351338163
68,5.590810182512223e-06,13.0,215.64120855860455,2801.0488675347583
