,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,11.700000000000001,215099.79278848285,18434795.437678333
1,1.4508287784959373e-16,11.700000000000001,215099.79278848143,18434795.43767835
2,2.1049041445120218e-16,11.700000000000001,215099.79278848245,18434795.437678322
3,3.0538555088334123e-16,11.700000000000001,215099.79278848157,18434795.437678345
4,4.4306214575838864e-16,11.700000000000001,215099.79278848274,18434795.437678404
5,6.428073117284319e-16,11.700000000000001,215099.79278848192,18434795.43767836
6,9.32603346883218e-16,11.700000000000001,215099.79278849985,18434795.43768097
7,1.3530477745798075e-15,11.700000000000001,215099.79278846417,18434795.437675897
8,1.9630406500402685e-15,11.700000000000001,215099.79278846344,18434795.437675796
9,2.8480358684358048e-15,11.700000000000001,215099.7927885285,18434795.43768488
10,4.132012400115335e-15,11.700000000000001,215099.7927885358,18434795.437685926
11,5.994842503189421e-15,11.700000000000001,215099.79278851242,18434795.437682793
12,8.697490026177834e-15,11.700000000000001,215099.7927884778,18434795.437678203
13,1.2618568830660185e-14,11.700000000000001,215099.79278849598,18434795.437680975
14,1.8307382802953698e-14,11.700000000000001,215099.79278852532,18434795.437685255
15,2.656087782946684e-14,11.700000000000001,215099.79278848274,18434795.437679663
16,3.853528593710535e-14,11.700000000000001,215099.7927884653,18434795.437677808
17,5.590810182512223e-14,11.700000000000001,215099.79278841143,18434795.437671266
18,8.111308307896889e-14,11.700000000000001,215099.79278843722,18434795.43767599
19,1.176811952434999e-13,11.700000000000001,215099.79278626657,18434795.437378857
20,1.7073526474706888e-13,11.700000000000001,215099.79278622477,18434795.437375717
21,2.477076355991714e-13,11.700000000000001,215099.79278833454,18434795.43766974
22,3.593813663804626e-13,11.700000000000001,215099.7927861168,18434795.43736968
23,5.214008287999695e-13,11.700000000000001,215099.7927860247,18434795.437364634
24,7.564633275546291e-13,11.700000000000001,215099.7927939876,18434795.43847168
25,1.097498765493059e-12,11.700000000000001,215099.79277606696,18434795.436020568
26,1.5922827933410938e-12,11.700000000000001,215099.79277402244,18434795.435762297
27,2.310129700083158e-12,11.700000000000001,215099.7927624278,18434795.43419891
28,3.351602650938848e-12,11.700000000000001,215099.7927823974,18434795.43699824
29,4.8626015800653536e-12,11.700000000000001,215099.79276751188,18434795.43501937
30,7.054802310718631e-12,11.700000000000001,215099.7927682327,18434795.435221903
31,1.0235310218990269e-11,11.700000000000001,215099.79276961676,18434795.435562093
32,1.4849682622544695e-11,11.700000000000001,215099.7927602115,18434795.434484098
33,2.1544346900318868e-11,11.700000000000001,215099.7927542941,18434795.433983985
34,3.125715849688235e-11,11.700000000000001,215099.7927464161,18434795.433355786
35,4.5348785081285915e-11,11.700000000000001,215099.7927540458,18434795.435069714
36,6.579332246575682e-11,11.700000000000001,215099.79275352563,18434795.43595911
37,9.545484566618327e-11,11.700000000000001,215099.79272110097,18434795.432890136
38,1.3848863713938747e-10,11.700000000000001,215099.79268255533,18434795.42960658
39,2.009233002565054e-10,11.700000000000001,215099.79263208527,18434795.425593056
40,2.915053062825182e-10,11.700000000000001,215099.79259452934,18434795.424682982
41,4.229242874389499e-10,11.700000000000001,215099.7924925387,18434795.4168204
42,6.135907273413189e-10,11.700000000000001,215099.79237099117,18434795.409051936
43,8.902150854450393e-10,11.700000000000001,215099.79218862805,18434795.396952372
44,1.2915496650148826e-09,11.700000000000001,215099.7919262086,18434795.37969505
45,1.873817422860387e-09,11.700000000000001,215099.79153015206,18434795.352546725
46,2.7185882427329512e-09,11.700000000000001,215099.7909726114,18434795.31550954
47,3.944206059437664e-09,11.700000000000001,215099.79016874815,18434795.262467533
48,5.72236765935022e-09,11.700000000000001,215099.7889962487,18434795.18465405
49,8.302175681319769e-09,11.700000000000001,215099.7872491405,18434795.06542724
50,1.2045035402587836e-08,11.700000000000001,215099.78479496817,18434794.903541315
51,1.7475284000076902e-08,11.700000000000001,215099.78115835827,18434794.658209287
52,2.5353644939701166e-08,11.700000000000001,215099.77591310683,18434794.30651916
53,3.678379771828634e-08,11.700000000000001,215099.7682731441,18434793.79214373
54,5.336699231206324e-08,11.700000000000001,215099.75726421416,18434793.056253385
55,7.742636826811277e-08,11.700000000000001,215099.741249803,18434791.98276948
56,1.1233240329780311e-07,11.700000000000001,215099.71802705538,18434790.4269016
57,1.6297508346206468e-07,11.700000000000001,215099.68434408912,18434788.17087871
58,2.3644894126454072e-07,11.700000000000001,215099.63543148476,18434784.891667247
59,3.430469286314926e-07,11.700000000000001,215099.56451722645,18434780.140916776
60,4.977023564332114e-07,11.700000000000001,215099.46156742738,18434773.239402413
61,7.220809018385486e-07,11.700000000000001,215099.3122675771,18434763.235127643
62,1.0476157527896663e-06,11.700000000000001,215099.0956210417,18434748.715431374
63,1.5199110829529394e-06,11.700000000000001,215098.78134135544,18434727.655034665
64,2.2051307399030503e-06,11.700000000000001,215098.32533538158,18434697.094624944
65,3.1992671377973847e-06,11.700000000000001,215097.66376123298,18434652.758666165
66,4.641588833612791e-06,11.700000000000001,215096.70395324388,18434588.438451238
67,6.7341506577508285e-06,11.700000000000001,215095.3114108741,18434495.118461266
68,9.770099572992287e-06,11.700000000000001,215093.2911084326,18434359.734721385
69,1.4174741629268077e-05,11.700000000000001,215090.36001642045,18434163.3239048
70,2.05651230834866e-05,11.700000000000001,215086.10756785425,18433878.38463702
71,2.9836472402833465e-05,11.700000000000001,215079.9380975929,18433465.02277661
72,4.328761281083062e-05,11.700000000000001,215070.9875135057,18432865.38737973
73,6.280291441834272e-05,11.700000000000001,215058.0022549469,18431995.585559208
