,c_T,Viral Clearance Time,Total Viral Load,Excess CTL
30,7.054802310718631e-12,11.4,126029.21433455445,29325579.029893734
31,1.0235310218990269e-11,11.4,126029.2143249918,29325579.029468376
32,1.4849682622544695e-11,11.4,126029.21431112094,29325579.028847564
33,2.1544346900318868e-11,11.4,126029.21429099212,29325579.02795296
34,3.125715849688235e-11,11.4,126029.21426179635,29325579.02664417
35,4.5348785081285915e-11,11.4,126029.21421942663,29325579.024761774
36,6.579332246575682e-11,11.4,126029.21415796386,29325579.0220198
37,9.545484566618327e-11,11.4,126029.21406879794,29325579.01803025
38,1.3848863713938747e-10,11.4,126029.21393942312,29325579.01225926
39,2.009233002565054e-10,11.4,126029.21375172275,29325579.003886178
40,2.915053062825182e-10,11.4,126029.21347940282,29325578.99173476
41,4.229242874389499e-10,11.4,126029.21308431255,29325578.974106763
42,6.135907273413189e-10,11.4,126029.21251110843,29325578.948526647
43,8.902150854450393e-10,11.4,126029.21167948365,29325578.911421508
44,1.2915496650148826e-09,11.4,126029.21047294275,29325578.85757778
45,1.873817422860387e-09,11.4,126029.20872245378,29325578.779468015
46,2.7185882427329512e-09,11.4,126029.20618279921,29325578.66613705
47,3.944206059437664e-09,11.4,126029.20249818958,29325578.501723945
48,5.72236765935022e-09,11.4,126029.19715245347,29325578.263183624
49,8.302175681319769e-09,11.4,126029.18939670737,29325577.91710223
50,1.2045035402587836e-08,11.4,126029.17814444764,29325577.41499893
51,1.7475284000076902e-08,11.4,126029.16181934802,29325576.686531276
52,2.5353644939701166e-08,11.4,126029.13813442674,29325575.629651744
53,3.678379771828634e-08,11.4,126029.10377167707,29325574.096292503
54,5.336699231206324e-08,11.4,126029.05391722714,29325571.87165815
55,7.742636826811277e-08,11.4,126028.9815870004,29325568.644090306
56,1.1233240329780311e-07,11.4,126028.87664832044,29325563.96143727
57,1.6297508346206468e-07,11.4,126028.7244004479,29325557.167721666
58,2.3644894126454072e-07,11.4,126028.50351527489,29325547.311175864
59,3.430469286314926e-07,11.4,126028.18304955079,29325533.011024
60,4.977023564332114e-07,11.4,126027.71811047042,29325512.26391258
61,7.220809018385486e-07,11.4,126027.04356726372,29325482.163352836
62,1.0476157527896663e-06,11.4,126026.0649285572,29325438.492459144
63,1.5199110829529394e-06,11.4,126024.64510820253,29325375.15929932
64,2.2051307399030503e-06,11.4,126022.58522735126,29325283.247463457
65,3.1992671377973847e-06,11.4,126019.59676745147,29325149.882760454
66,4.641588833612791e-06,11.4,126015.26118069043,29324956.392741513
67,6.7341506577508285e-06,11.4,126008.971286693,29324675.726854227
68,9.770099572992287e-06,11.4,125999.84643690164,29324267.8777571
69,1.4174741629268077e-05,11.4,125986.60933902247,29323676.35114687
70,2.05651230834866e-05,11.4,125967.40770144918,29322820.21983997
71,2.9836472402833465e-05,11.4,125939.55894917768,29321576.367915202
72,4.328761281083062e-05,11.4,125899.16425903566,29319771.614052657
73,6.280291441834272e-05,11.4,125840.58702001823,29317153.400068466
74,9.111627561154906e-05,11.4,125755.66141944044,29313354.80584797
75,0.00013219411484660342,11.4,125632.56912564526,29307842.5939366
76,0.00019179102616724927,11.4,125454.26153172836,29299845.7040079
77,0.0002782559402207126,11.4,125196.12875994472,29288241.97572648
78,0.00040370172585965663,11.4,124822.7956514351,29271403.89807274
79,0.0005857020818056673,11.4,124283.61796855243,29246968.893591944
80,0.0008497534359086473,11.4,123506.51229198815,29211505.733304545
81,0.0012328467394420685,11.3,122388.81932503966,29536727.163325384
82,0.0017886495290574424,11.3,120790.99581458577,29461736.079804394
83,0.002595024211399743,11.3,118518.83054621804,29352832.33198443
84,0.0037649358067924714,11.3,115316.47585564588,29194630.26987311
85,0.005462277217684359,11.200000000000001,110859.56516511177,29338569.746147227
86,0.007924828983539186,11.200000000000001,104772.0502651275,29003289.22026901
87,0.011497569953977403,11.100000000000001,96667.94573095287,28886175.657394957
88,0.016681005372000627,11.0,86267.9490507366,28543238.727071825
89,0.024201282647943932,10.8,73578.48472249748,28236988.5874768
90,0.03511191734215142,10.600000000000001,59120.02398194895,27457548.744805582
91,0.05094138014816386,10.3,44055.22185634283,26374268.085920017
92,0.07390722033525805,9.9,30020.174135098245,24761880.984625183
93,0.10722672220103253,9.4,18555.11044832087,22434664.600949433
94,0.15556761439304786,8.700000000000001,10431.691764575267,19687657.649578348
