,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
44,12915.496650148827,10.200000000000001,481265.4540677661,14795693.514094433
45,15199.11082952933,10.4,488971.56348987715,13513379.86928809
46,17886.495290574352,10.5,496916.6238706101,12525636.674058998
47,21049.04144512022,10.700000000000001,505125.87701645424,11388317.332971377
48,24770.76355991709,10.9,513623.46844279376,10326653.490562756
49,29150.53062825176,11.100000000000001,522436.0575052233,9337102.951162575
50,34304.692863149125,11.3,531591.3380420837,8416379.62620372
51,40370.1725859655,11.600000000000001,541118.4160373993,7422537.167551713
52,47508.101621027934,11.9,551043.6861226842,6517302.8740188405
53,55908.10182512223,12.3,561393.5688399011,5583575.765506718
54,65793.32246575682,12.700000000000001,572188.7032487988,4752175.607619748
55,77426.36826811278,13.100000000000001,583444.8517974919,4015452.457219503
56,91116.27561154887,13.5,595169.317941284,3366117.4639839185
57,107226.72220103232,14.0,607359.2328652284,2729395.8203469184
58,126185.6883066021,14.5,619995.61693937,2183733.8435125495
59,148496.82622544636,15.100000000000001,633044.7417751746,1669566.7860465022
60,174752.8400007683,15.600000000000001,646450.9491379424,1285960.1370613843
61,205651.23083486516,16.2,660142.5340138356,929637.3806893697
62,242012.82647943834,16.8,674024.9374293458,640804.2718320279
63,284803.5868435799,17.400000000000002,687986.7264787906,410080.72440752405
64,335160.2650938841,17.900000000000002,701901.3583901048,250894.06075380035
65,394420.6059437656,18.5,715636.6390162561,107809.51116338989
66,464158.8833612772,19.0,729054.365481526,15461.193903292286
67,546227.7217684337,19.0,742018.6633946943,13575.487710569858
68,642807.311728432,19.0,754414.8646970171,11879.365215643997
69,756463.3275546291,19.0,766142.05138926,10362.17071207246
70,890215.0854450375,19.0,777121.4484569146,9012.140544976131
71,1047615.7527896641,19.0,787298.5495341936,7816.780400474288
72,1232846.7394420658,19.0,796643.2561601391,6763.231405999477
73,1450828.7784959401,19.0,805148.3081167644,5838.604057737487
74,1707352.6474706887,19.0,812826.4484899661,5030.265364752897
75,2009233.0025650458,19.0,819706.8291320424,4326.071163468331
76,2364489.412645407,19.0,825831.1288417559,3714.54140009305
77,2782559.402207126,19.0,831249.7684389933,3184.9808496321552
78,3274549.162877725,19.0,836018.4904204766,2727.550975315995
79,3853528.5937105273,19.0,840195.458018211,2333.300501237821
80,4534878.5081285825,19.0,843838.9335953556,1994.162955502863
81,5336699.231206302,19.0,847005.5260760894,1702.9292592315005
82,6280291.441834247,19.0,849748.9531727842,1453.202671482356
83,7390722.033525775,19.0,852119.2409750727,1239.342328156624
84,8697490.026177835,19.0,854162.2763127729,1056.400433376443
85,10235310.218990248,19.0,855919.6304786789,900.0570166771417
86,12045035.402587812,19.0,857428.5814437177,766.5551415208379
87,14174741.629268048,19.0,858722.2747425808,652.6385802281438
88,16681005.372000592,19.0,859829.9732758942,555.4932671711664
89,19630406.500402685,19.0,860777.3592704611,472.6932959679514
90,23101297.00083158,19.0,861586.8604405394,402.15181903834457
91,27185882.427329402,19.0,862277.9800915222,342.0769155976945
92,31992671.377973843,19.0,862867.6189259266,290.93229370822667
93,37649358.06792463,19.0,863370.3787102079,247.40256427957212
94,44306214.575838774,19.0,863798.842825228,210.36274579972962
95,52140082.87999684,19.0,864163.8323904728,178.85162653045265
96,61359072.734131634,19.0,864474.6361949663,152.04859538209857
97,72208090.18385457,19.0,864739.2154797392,129.2535636914312
98,84975343.59086438,19.0,864964.3848668286,109.86961840984878
99,100000000.0,19.0,865155.9709008861,93.38807347208495
