,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,2225439.6264768494,11230337678052.031
1,0.010974987654930561,19.0,2208918.7573379264,9768188614634.28
2,0.012045035402587823,19.0,2190981.0875493847,8395349094244.16
3,0.013219411484660288,19.0,2171525.133702979,7123513372972.598
4,0.014508287784959394,19.0,2150446.222948701,5962060015406.055
5,0.015922827933410922,19.0,2127637.0502412342,4917574272269.642
6,0.01747528400007684,19.0,2102988.800049121,3993544111140.543
7,0.019179102616724886,19.0,2076392.344713112,3190199096856.4565
8,0.02104904144512021,19.0,2047739.762244205,2504566569819.603
9,0.023101297000831605,19.0,2016926.1947942255,1930711323021.681
10,0.025353644939701114,19.0,1983851.9063004823,1460175625285.2874
11,0.027825594022071243,19.0,1948424.9842703748,1082574334958.32
12,0.030538555088334154,19.0,1910564.1290050913,786277256041.4155
13,0.033516026509388425,19.0,1870201.9601170581,559127060031.3146
14,0.03678379771828634,19.0,1827288.6395564992,389114977722.1697
15,0.040370172585965536,19.0,1781795.8135432585,264955197700.11823
16,0.044306214575838825,19.0,1733720.7757427413,176515396015.69135
17,0.04862601580065353,19.0,1683090.7909726696,115081837482.16754
18,0.0533669923120631,19.0,1629967.3321805773,73463120251.05692
19,0.05857020818056667,19.0,1574450.2314565321,45955279775.52124
20,0.06428073117284322,19.0,1516681.27246475,28204908220.673126
21,0.07054802310718646,19.0,1456847.0811559195,17010680881.803513
22,0.0774263682681127,19.0,1395181.026750234,10101452025.338154
23,0.08497534359086446,19.0,1331963.704797336,5920284742.433326
24,0.093260334688322,19.0,1267521.7248982245,3433999571.8736725
25,0.10235310218990264,19.0,1202224.4435397915,1977505254.0454006
26,0.11233240329780277,19.0,1136478.5016592755,1134474882.3154597
27,0.12328467394420665,19.0,1070719.9986793308,650793303.1975541
28,0.13530477745798075,19.0,1005404.1875996622,374754244.3479209
29,0.1484968262254465,19.0,940993.2642453238,217479746.63215134
30,0.16297508346206444,19.0,877942.4245249468,127688276.75464411
31,0.1788649529057435,19.0,816685.0676271066,76130392.62829193
32,0.19630406500402714,19.0,757618.0041628045,46251301.41258952
33,0.21544346900318845,19.0,701087.7412426792,28717815.23320806
34,0.23644894126454083,19.0,647379.0887821269,18269212.32543984
35,0.25950242113997374,19.0,596706.8714361091,11930400.512456045
36,0.2848035868435802,19.0,549211.7474491514,8007812.395561225
37,0.3125715849688237,19.0,504960.4770995675,5528219.7473084815
38,0.34304692863149194,19.0,463950.4502067546,3925600.3988769613
39,0.37649358067924693,19.0,426118.00858089933,2866091.078638674
40,0.41320124001153385,19.0,391349.4777801758,2149637.157576201
41,0.4534878508128584,19.0,359493.62329108367,1654305.156845562
42,0.49770235643321115,19.0,330374.1394508769,1304429.4460279336
43,0.5462277217684343,19.0,303800.97793307214,1052159.2251434538
44,0.5994842503189411,19.0,279579.57790780894,866557.9380558378
45,0.6579332246575682,18.5,257513.40017948984,4352804.183580343
46,0.7220809018385468,17.3,237419.37790271317,11058866.234374966
47,0.7924828983539177,16.2,219124.47309550043,15196607.747057375
48,0.8697490026177834,15.200000000000001,202456.52842367042,17356338.32632432
49,0.9545484566618342,14.4,187253.13635148475,17683827.326217
50,1.0476157527896652,13.700000000000001,173356.33599770602,17282313.581796926
51,1.149756995397737,13.200000000000001,160614.9564487327,16259302.837536322
52,1.261856883066021,12.8,148879.59328258072,15250545.659658356
53,1.384886371393873,12.600000000000001,138006.6108081307,14137238.278118987
54,1.5199110829529348,12.600000000000001,127855.92323291999,13017941.124135153
55,1.6681005372000592,12.700000000000001,118292.19398923441,12095225.845678281
56,1.8307382802953698,13.0,109188.94326184726,11047449.608507752
