,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,11.700000000000001,140733.66583048995,32203126.274082214
1,0.00010974987654930556,11.700000000000001,140735.3756917566,32200734.905930985
2,0.00012045035402587823,11.700000000000001,140737.25217901162,32198110.24903266
3,0.00013219411484660288,11.700000000000001,140739.31174754814,32195230.14665967
4,0.000145082877849594,11.700000000000001,140741.57210788803,32192069.543593608
5,0.00015922827933410923,11.700000000000001,140744.05292695298,32188600.80043661
6,0.0001747528400007683,11.700000000000001,140746.77560089037,32184795.305443943
7,0.00019179102616724886,11.700000000000001,140749.76375178195,32180619.092226204
8,0.00021049041445120198,11.700000000000001,140753.0432904354,32176036.302735437
9,0.00023101297000831605,11.700000000000001,140756.64255460553,32171008.651138034
10,0.00025353644939701115,11.700000000000001,140760.59288893943,32165491.32225032
11,0.0002782559402207126,11.700000000000001,140764.92856193677,32159437.72752766
12,0.0003053855508833416,11.700000000000001,140769.68690753772,32152795.405423846
13,0.0003351602650938841,11.700000000000001,140774.90929749073,32145508.041512325
14,0.0003678379771828634,11.700000000000001,140780.6410496838,32137513.092690166
15,0.0004037017258596554,11.700000000000001,140786.93165884295,32128741.638369497
16,0.0004430621457583882,11.700000000000001,140793.835932678,32119118.242458854
17,0.00048626015800653534,11.700000000000001,140801.41336429506,32108562.072031107
18,0.0005336699231206312,11.700000000000001,140809.73011070496,32096981.879495323
19,0.0005857020818056667,11.700000000000001,140818.85787590407,32084279.282908816
20,0.0006428073117284319,11.700000000000001,140828.87607557667,32070346.18603771
21,0.0007054802310718645,11.700000000000001,140839.8714020813,32055064.351798054
22,0.000774263682681127,11.700000000000001,140851.93938421254,32038303.93256453
23,0.0008497534359086447,11.700000000000001,140865.18465936361,32019924.10497935
24,0.0009326033468832199,11.700000000000001,140879.7220024928,31999768.580401324
25,0.001023531021899027,11.700000000000001,140895.6777047975,31977668.759888366
26,0.0011233240329780276,11.700000000000001,140913.1903841606,31953438.355816536
27,0.0012328467394420659,11.700000000000001,140932.41186910882,31926875.004887313
28,0.0013530477745798076,11.700000000000001,140953.509129441,31897757.18261812
29,0.001484968262254465,11.700000000000001,140976.66510646307,31865842.988296896
30,0.0016297508346206436,11.700000000000001,141002.08163135042,31830867.957321532
31,0.001788649529057435,11.700000000000001,141029.97898363555,31792545.31137337
32,0.0019630406500402726,11.700000000000001,141060.59986529764,31750559.302248046
33,0.0021544346900318843,11.700000000000001,141094.2104822866,31704569.42749509
34,0.002364489412645407,11.700000000000001,141131.10320438194,31654202.246748265
35,0.002595024211399737,11.700000000000001,141171.59919379136,31599052.46693419
36,0.002848035868435802,11.700000000000001,141216.05086553883,31538679.78558978
37,0.0031257158496882354,11.8,141265.8516015678,31069717.522274476
38,0.003430469286314919,11.8,141319.42596215854,30998151.19667201
39,0.0037649358067924714,11.8,141378.23692532923,30919873.701967705
40,0.0041320124001153384,11.8,141442.7973832098,30834282.672123432
41,0.004534878508128582,11.8,141513.67152613206,30740729.252978362
42,0.004977023564332114,11.8,141591.47791094397,30638512.913527466
43,0.0054622772176843425,11.8,141676.89930729556,30526878.602122653
44,0.005994842503189409,11.8,141770.68067917114,30405017.569070444
45,0.006579332246575682,11.8,141873.64613233588,30272060.714806177
46,0.007220809018385471,11.8,141986.6983376956,30127080.07918998
47,0.007924828983539177,11.8,142110.83040269406,29969086.704119593
48,0.008697490026177835,11.9,142248.13670418801,29403013.46211445
49,0.009545484566618348,11.9,142397.84484527452,29217756.40402386
50,0.010476157527896652,11.9,142562.24986682693,29016336.161822747
51,0.011497569953977368,11.9,142742.80513732415,28797537.92615651
52,0.012618568830660211,11.9,142941.10906968504,28560094.52245143
53,0.013848863713938732,11.9,143158.9212539152,28302691.75640724
54,0.015199110829529346,12.0,143399.21639829437,27640969.674705833
55,0.016681005372000592,12.0,143662.10967492373,27342925.652016472
56,0.018307382802953697,12.0,143950.93740072442,27021100.679753114
57,0.02009233002565048,12.100000000000001,144269.30488519755,26298449.270031206
58,0.022051307399030457,12.100000000000001,144618.1076036369,25929326.865238544
59,0.024201282647943835,12.100000000000001,145001.4429015191,25532798.348573275
60,0.026560877829466867,12.200000000000001,145423.8393465677,24742797.58714571
61,0.02915053062825179,12.200000000000001,145887.1107067892,24293562.5308995
62,0.03199267137797385,12.3,146397.51744006152,23457788.300932024
63,0.03511191734215135,12.3,146957.7208211861,22954070.099775486
64,0.03853528593710531,12.4,147574.95650231215,22073863.753189836
65,0.04229242874389499,12.5,148253.90386271468,21175249.129033055
66,0.04641588833612782,12.600000000000001,149000.92060389285,20260339.98453135
67,0.0509413801481638,12.700000000000001,149823.0339182685,19331695.98195936
68,0.055908101825122285,12.8,150728.0278771752,18392346.20668566
69,0.061359072734131756,12.9,151724.5194222635,17445795.011912644
70,0.06734150657750829,13.0,152822.0533363472,16496008.941530336
71,0.07390722033525783,13.200000000000001,154032.20645522088,15252895.80557051
72,0.08111308307896872,13.3,155364.784199904,14321093.86244194
73,0.08902150854450393,13.5,156834.76621043152,13128282.02135842
74,0.09770099572992257,13.700000000000001,158455.60571457783,11976590.458852166
75,0.10722672220103242,13.9,160243.28581061465,10873144.248067385
76,0.1176811952434999,14.200000000000001,162216.52479615776,9590262.775322365
77,0.1291549665014884,14.5,164393.7908663335,8396077.42439692
78,0.14174741629268062,14.9,166797.52736834527,7092144.815340112
79,0.15556761439304723,15.3,169450.16882385092,5915999.825970824
80,0.1707352647470692,15.700000000000001,172377.09033858246,4866145.625711869
81,0.1873817422860385,16.3,175607.47253441275,3633162.5261475723
