,r,Viral Clearance Time,Total Viral Load,Excess CTL
54,1.5615145190503213e-07,19.0,6115013.451268355,66906.01447214073
55,1.7953622416932378e-07,19.0,5646355.658285899,73219.31585997897
56,2.0642302966597602e-07,19.0,5163904.7010065615,79058.90581843274
57,2.3733632236965024e-07,19.0,4679934.70004591,84221.8935178984
58,2.7287909690647745e-07,19.0,4207146.683376213,88608.90774741379
59,3.1374465056603907e-07,19.0,3757036.3887172234,92247.0661725476
60,3.6073010675692155e-07,19.0,3338548.238460346,95279.12513487134
61,4.1475196369434256e-07,19.0,2957325.9501121473,97924.32498688584
62,4.76863971612518e-07,19.0,2615629.2430351297,100425.44281716112
63,5.482776872146398e-07,19.0,2312808.7586984457,102998.39425913643
64,6.303861062955238e-07,19.0,2046143.1993345185,105798.0274953695
65,7.24790835514819e-07,19.0,1811793.8796917412,108907.0047251158
66,8.333333333333328e-07,19.0,1605631.6677894425,112344.95734145313
67,9.581308294981124e-07,19.0,1423782.0695973393,116087.74815792593
68,1.10161762372169e-06,19.0,1262876.1794621444,120086.44627096607
69,1.2665925691274434e-06,17.6,1120087.5574733373,1883417.9632705047
70,1.4562736666730682e-06,16.3,993104.2895627866,3673019.782054621
71,1.6743608354708704e-06,15.3,879999.9868246085,5193289.310711005
72,1.9251080834026305e-06,14.4,779167.5565441491,6680165.65064958
73,2.2134064857889066e-06,13.700000000000001,689251.8522669873,7959428.995972584
74,2.544879590694514e-06,13.0,609087.6324442304,9309268.735728694
75,2.925993111845944e-06,12.5,537664.7059120665,10394469.13934599
76,3.3641810488304626e-06,12.0,474088.78928691876,11517474.616680115
77,3.867990694677316e-06,11.600000000000001,417565.71352451877,12497400.547355078
78,4.447249359338591e-06,11.200000000000001,367379.7231954686,13495274.148373207
79,5.1132560611776435e-06,10.9,322885.3930530315,14321552.490852838
80,5.879001925598868e-06,10.5,283493.94724580075,15338929.474717945
81,6.759423589914056e-06,10.3,248674.65738451947,15975818.589451319
82,7.77169455736016e-06,10.0,217938.9967866639,16799059.90793488
83,8.935560183419354e-06,9.8,190847.63988730914,17416839.719738405
84,1.0273722828683876e-05,9.5,166998.37440876034,18225543.11608499
85,1.1812284691056699e-05,9.3,146030.98387175752,18820949.708251137
86,1.358125695517202e-05,9.1,127617.60440929915,19403561.844676375
87,1.561514519050318e-05,8.9,111464.19397753623,19973668.7940233
88,1.795362241693238e-05,8.8,97308.0312612521,20319096.518641885
89,2.0642302966597603e-05,8.6,84911.23471724665,20863854.732876547
90,2.3733632236965026e-05,8.4,74064.40890650496,21397987.207993243
91,2.7287909690647746e-05,8.3,64581.45034995094,21704821.690277316
92,3.1374465056603905e-05,8.1,56294.376613918655,22218462.03455968
93,3.6073010675692154e-05,8.0,49058.11958172755,22504040.54751444
94,4.1475196369434255e-05,7.800000000000001,42740.91599683129,23000616.159487505
95,4.768639716125181e-05,7.7,37230.129976956465,23268718.595790043
96,5.482776872146398e-05,7.5,32423.01633008628,23751422.92668178
97,6.303861062955238e-05,7.4,28232.85299145336,24005438.504727665
98,7.24790835514819e-05,7.2,24579.826761841145,24477127.756798778
99,8.333333333333328e-05,7.1000000000000005,21397.702598214673,24720018.0173433
