,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,10.0,11.0,156250.79111881208,20659926.843808495
1,11.768119524349984,11.0,161919.96943180638,20541756.207335893
2,13.848863713938732,11.100000000000001,168446.4518645478,20165131.247442372
3,16.297508346206442,11.100000000000001,175934.41989589264,20055368.227824908
4,19.179102616724887,11.200000000000001,184498.62250803775,19688038.291655827
5,22.570197196339205,11.200000000000001,194255.11365820604,19586652.103218205
6,26.560877829466868,11.3,205327.09663560498,19228819.51978044
7,31.25715849688235,11.3,217834.84900053914,19134829.499434885
8,36.783797718286344,11.4,231900.76268226755,18785569.921524305
9,43.28761281083057,11.4,247638.09238088864,18697133.707469232
10,50.9413801481638,11.5,265155.71170351,18354636.169895567
11,59.94842503189409,11.600000000000001,284547.51143403875,18015058.166412782
12,70.54802310718642,11.600000000000001,305892.1073088827,17931321.21802528
13,83.02175681319744,11.700000000000001,329253.0758646896,17595153.58978449
14,97.70099572992251,11.8,354670.37070353894,17260421.955496754
15,114.97569953977356,11.9,382163.06780685636,16926756.908534866
16,135.30477745798075,12.0,411727.8648528257,16593849.258229258
17,159.22827933410923,12.0,443338.4458241361,16507707.732971193
18,187.3817422860383,12.100000000000001,476950.8987008614,16174097.896495456
19,220.51307399030455,12.200000000000001,512499.8669844844,15840675.203901712
20,259.5024211399737,12.3,549905.5533614935,15507437.544198833
21,305.3855508833416,12.4,589076.0952709502,15174445.552940171
22,359.38136638046257,12.5,629910.7660026008,14841811.027547399
23,422.9242874389499,12.600000000000001,672303.7259225304,14509687.77598775
24,497.70235643321087,12.700000000000001,716147.3246546872,14178259.11845787
25,585.7020818056661,12.8,761334.9657745627,13847730.153886663
26,689.2612104349695,12.9,807763.7614836181,13518315.279723912
27,811.1308307896873,13.0,855336.7518994589,13190235.506189564
28,954.5484566618337,13.100000000000001,903964.6279881883,12863708.282987863
29,1123.3240329780276,13.200000000000001,953567.1632375644,12538944.689337874
30,1321.9411484660286,13.3,1004074.3048245548,12216145.185672376
31,1555.6761439304723,13.5,1055428.0543281185,11678101.520618986
32,1830.7382802953678,13.600000000000001,1107578.962511206,11362265.068879342
33,2154.4346900318824,13.700000000000001,1160493.052254744,11048952.616939228
34,2535.3644939701117,13.8,1214148.0329160804,10738299.15700262
35,2983.6472402833374,14.0,1268536.2263268698,10223114.831028005
36,3511.191734215131,14.100000000000001,1323660.9774540127,9920767.436186843
37,4132.0124001153345,14.3,1379544.8033481652,9419341.849390624
38,4862.601580065353,14.5,1436223.3109831233,8926312.490472121
39,5722.367659350214,14.600000000000001,1493749.7985769496,8638563.251162184
40,6734.150657750822,14.8,1552199.5774795292,8159966.475915996
41,7924.82898353917,15.0,1611666.4933957304,7689990.939971716
42,9326.0334688322,15.200000000000001,1672269.2125441106,7228619.503613644
43,10974.987654930545,15.4,1734153.5419351645,6775761.178311068
44,12915.496650148827,15.700000000000001,1797496.7848703484,6148460.4773113625
45,15199.11082952933,15.9,1862508.6756560602,5714871.3238355145
46,17886.495290574352,16.2,1929443.0358124927,5111884.117007455
47,21049.04144512022,16.5,1998597.390393839,4521765.745685262
48,24770.76355991709,16.8,2070323.9822071781,3943864.1417365223
49,29150.53062825176,17.2,2145038.406914767,3209209.346085232
50,34304.692863149125,17.5,2223225.583324751,2657860.4977223
51,40370.1725859655,18.0,2305459.181924326,1795344.7145069998
52,47508.101621027934,18.400000000000002,2392404.4522725283,1121039.219500598
