,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
31,1.7886495290574352e-07,16.3,180770.31257739355,11129906.485441186
32,1.9630406500402725e-07,15.8,177575.59162617108,12589615.857135111
33,2.1544346900318867e-07,15.3,174301.67537260105,13823537.444139633
34,2.3644894126454072e-07,14.9,170942.60890933024,14489387.973956503
35,2.5950242113997374e-07,14.5,167490.3166821431,15004210.481736735
36,2.848035868435805e-07,14.100000000000001,163937.6555155607,15409851.244149923
37,3.125715849688235e-07,13.8,160278.50653207005,15423708.444220196
38,3.4304692863149193e-07,13.5,156504.79175714432,15414605.720176779
39,3.764935806792471e-07,13.3,152610.6293966902,15104227.458173594
40,4.1320124001153343e-07,13.100000000000001,148588.32536282446,14820746.077398155
41,4.534878508128582e-07,12.9,144431.55388089406,14567564.781638565
42,4.977023564332114e-07,12.700000000000001,140134.37888214758,14343358.462481117
43,5.462277217684337e-07,12.600000000000001,135692.45816216865,13889945.508409297
44,5.994842503189409e-07,12.5,131100.00309503695,13475819.173764544
45,6.579332246575682e-07,12.4,126353.01037742256,13094658.5429313
46,7.220809018385472e-07,12.4,121449.35346746031,12515758.650787737
47,7.924828983539186e-07,12.3,116384.79268178564,12193809.210494373
48,8.697490026177835e-07,12.3,111160.22174231941,11684089.17848585
49,9.545484566618346e-07,12.3,105774.59293064776,11208528.720345082
50,1.0476157527896663e-06,12.3,100229.09364091646,10765015.13780737
51,1.1497569953977357e-06,12.4,94527.14121866986,10170952.683782151
52,1.261856883066021e-06,12.4,88670.49434259554,9795965.49810605
53,1.3848863713938746e-06,12.5,82666.17516560052,9284252.411479548
54,1.519911082952933e-06,12.600000000000001,76519.79143636102,8815674.948831243
55,1.6681005372000591e-06,12.700000000000001,70239.7402919172,8388690.437006067
56,1.8307382802953698e-06,12.8,63836.89514762929,8001249.524679626
57,2.0092330025650458e-06,12.9,57325.9692525832,7650472.552458267
58,2.2051307399030456e-06,13.100000000000001,50729.229214487335,7199989.441319234
59,2.4201282647943835e-06,13.3,44078.184760758464,6787677.308510532
60,2.656087782946684e-06,13.5,37425.14270823017,6404651.8295163335
61,2.9150530628251817e-06,13.700000000000001,30855.768208313555,6039250.4877874935
62,3.1992671377973847e-06,13.9,24507.70314841031,5676866.594516797
63,3.5111917342151347e-06,14.0,18585.897178218598,5408801.872039933
64,3.853528593710536e-06,14.0,13355.83351292452,5203094.218564898
65,4.229242874389499e-06,13.700000000000001,9073.170196302295,5224296.846819321
66,4.641588833612782e-06,13.200000000000001,5870.120272726137,5315700.762523212
67,5.094138014816386e-06,12.5,3677.03819968216,5438509.213827483
68,5.590810182512223e-06,11.700000000000001,2276.051599247108,5492675.11054065
69,6.1359072734131755e-06,10.700000000000001,1416.1610394921913,5565844.754758476
70,6.7341506577508285e-06,9.8,898.4508051064244,5460231.6296624085
71,7.390722033525775e-06,8.8,584.5195128195924,5349004.353809623
72,8.111308307896873e-06,7.9,392.4572628112873,5133980.001089401
73,8.902150854450392e-06,7.0,271.75139807945015,4898816.645276494
74,9.770099572992246e-06,6.2,194.60127702926565,4614275.234298023
75,1.0722672220103253e-05,5.4,143.2196769539052,4339312.0267159045
76,1.1768119524349992e-05,4.6000000000000005,107.66885079551513,4076908.2689143308
77,1.2915496650148827e-05,4.0,83.99648133718358,3775963.118932226
78,1.4174741629268077e-05,3.4000000000000004,66.54218048003587,3505163.5646708393
79,1.5556761439304724e-05,2.9000000000000004,54.034985995945256,3242891.952685827
80,1.7073526474706923e-05,2.5,45.04153916895531,2995334.4675333076
81,1.8738174228603867e-05,2.1,37.65178813537412,2780107.8595726425
82,2.0565123083486515e-05,1.9000000000000001,33.30038248582712,2569165.953262908
83,2.2570197196339216e-05,1.6,28.61888854888229,2399882.546140431
84,2.477076355991714e-05,1.5,26.38901520666135,2235744.110424862
85,2.71858824273294e-05,1.3,23.45873516735353,2104668.5682801735
86,2.9836472402833404e-05,1.2000000000000002,21.741393268774964,1984939.8470614376
87,3.274549162877732e-05,1.1,20.17076939276342,1882669.7153636839
88,3.5938136638046256e-05,1.1,19.70605188289646,1788398.0117208548
89,3.944206059437664e-05,1.0,18.339646356193526,1713775.1835570824
90,4.328761281083062e-05,0.9,17.02006218318492,1649461.5267057277
91,4.750810162102793e-05,0.9,16.765373043261878,1588438.776142019
