,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,15811363.175934598,32195194.00259125
1,0.010974987654930561,19.0,15690313.08819456,32174534.340013623
2,0.012045035402587823,19.0,15558904.35759236,32151656.383837003
3,0.013219411484660288,19.0,15416399.758674756,32126297.36014779
4,0.014508287784959394,19.0,15262039.15477692,32098162.96474901
5,0.015922827933410922,19.0,15095045.271427363,32066910.02313994
6,0.01747528400007684,19.0,14914631.10245787,32032164.846783385
7,0.019179102616724886,19.0,14720009.232956905,31993468.223439522
8,0.02104904144512021,19.0,14510402.964718135,31950322.257579852
9,0.023101297000831605,19.0,14285060.311664816,31902136.552304205
10,0.025353644939701114,19.0,14043269.904304242,31848227.312160727
11,0.027825594022071243,19.0,13784379.8407422,31787788.958312143
12,0.030538555088334154,19.0,13507819.16883552,31719905.49853244
13,0.033516026509388425,19.0,13213121.973697297,31643463.073199153
14,0.03678379771828634,19.0,12899954.281971196,31557174.82706632
15,0.040370172585965536,19.0,12568142.609718513,31459482.396539725
16,0.044306214575838825,19.0,12217704.363090802,31348550.633023042
17,0.04862601580065353,19.0,11848879.440279908,31222146.654555812
18,0.0533669923120631,19.0,11462160.724061545,31077579.15949835
19,0.05857020818056667,19.0,11058323.415708387,30911557.126708653
20,0.06428073117284322,19.0,10638450.383357614,30720041.85853349
21,0.07054802310718646,19.0,10203952.209640563,30498054.97466075
22,0.0774263682681127,19.0,9756579.180896929,30239404.705914434
23,0.08497534359086446,19.0,9298422.606553,29936330.624936122
24,0.093260334688322,19.0,8831903.708331168,29579116.36459492
25,0.10235310218990264,19.0,8359747.110649623,29155472.008773178
26,0.11233240329780277,19.0,7884938.000639216,28649860.010475613
27,0.12328467394420665,19.0,7410661.767552483,28042680.01113458
28,0.13530477745798075,19.0,6940226.9571113195,27309328.228563257
29,0.1484968262254465,19.0,6476973.728369607,26419373.56803306
30,0.16297508346206444,19.0,6024170.478310296,25336196.71359122
31,0.1788649529057435,19.0,5584906.224882537,24017971.15258339
32,0.19630406500402714,19.0,5161983.578947244,22421455.609316815
33,0.21544346900318845,19.0,4757821.813272035,20510899.751859386
34,0.23644894126454083,19.0,4374377.075691498,18274546.609725434
35,0.25950242113997374,19.0,4013088.5981755164,15748537.118627576
36,0.2848035868435802,19.0,3674853.720792703,13040075.335619338
37,0.3125715849688237,19.0,3360036.9319111933,10330012.648094878
38,0.34304692863149194,19.0,3068508.96243669,7833732.145345278
39,0.37649358067924693,19.0,2799712.8761708187,5727735.445841979
40,0.41320124001153385,19.0,2552748.0579696633,4089614.5221733283
41,0.4534878508128584,19.0,2326462.80509159,2894572.745300688
42,0.49770235643321115,19.0,2119545.688259778,2058408.6148024306
43,0.5462277217684343,19.0,1930607.1537934504,1484970.680181167
44,0.5994842503189411,19.0,1758245.8991700949,1092877.7326439132
45,0.6579332246575682,19.0,1601097.5780320077,822513.8729987212
46,0.7220809018385468,19.0,1457866.4926405489,633300.4948730997
47,0.7924828983539177,17.900000000000002,1327335.37897139,6304589.807137648
48,0.8697490026177834,16.7,1208399.8472944803,10746673.469256165
49,0.9545484566618342,15.600000000000001,1100032.2812919214,13572117.566880217
50,1.0476157527896652,14.600000000000001,1001294.1667765868,15332585.792012157
51,1.149756995397737,13.700000000000001,911330.2082066935,16382280.657827474
52,1.261856883066021,12.9,829360.816728101,16951329.754064072
53,1.384886371393873,12.200000000000001,754675.2066440689,17189826.014305897
54,1.5199110829529348,11.5,686624.0501009047,17516456.61043673
55,1.6681005372000592,11.0,624617.6786123255,17332098.168086715
56,1.8307382802953698,10.600000000000001,568114.7477416716,17013456.681092247
57,2.0092330025650478,10.3,516621.4948369903,16580281.366112176
58,2.2051307399030455,10.100000000000001,469686.4010831409,16042611.601496601
59,2.4201282647943834,10.0,426896.2275092505,15405694.72949785
60,2.656087782946687,9.9,387871.2563066999,14915164.8677739
61,2.9150530628251787,10.0,352265.84291653807,14080497.326562114
62,3.1992671377973845,10.100000000000001,319758.46286228107,13381702.772262726
63,3.5111917342151346,10.200000000000001,290055.66279658524,12796700.070268314
64,3.8535285937105312,10.3,262888.52918081114,12309017.804425763
65,4.229242874389499,10.5,238013.26782420574,11706250.31726871
66,4.641588833612782,10.8,215208.99085257147,10996219.08295439
67,5.09413801481638,11.100000000000001,194277.91805739992,10370747.721394468
68,5.590810182512229,11.4,175047.6004925125,9816699.599477291
69,6.135907273413176,11.8,157370.69680798156,9148128.892045084
70,6.7341506577508286,12.3,141122.4168173011,8369856.692165928
71,7.390722033525782,12.9,126200.11941064379,7487560.606609099
72,8.111308307896872,13.600000000000001,112518.3530757187,6508315.075228573
73,8.902150854450392,14.4,100015.96746956615,5441083.408917681
74,9.770099572992256,15.5,88639.18173707998,4030291.486240108
75,10.722672220103243,16.7,78337.1814645351,2595686.132681846
76,11.768119524349991,18.2,69069.29851383912,931173.2503916954
77,12.91549665014884,19.0,60769.238393734966,102884.74365967952
78,14.174741629268063,19.0,53322.77387091174,106577.99992613052
79,15.556761439304722,19.0,46504.1474187947,109787.62787026861
80,17.07352647470692,19.0,39638.648089729795,108284.68771337127
81,18.73817422860385,19.0,30821.452962794592,90692.0668305471
82,20.565123083486537,19.0,18019.121581136482,52626.49238572211
83,22.570197196339215,19.0,6628.126352677326,19330.26056963444
84,24.770763559917114,19.0,1815.5682311844273,5282.680127200915
85,27.185882427329428,19.0,469.24722928887286,1378.0953883326613
86,29.836472402833405,19.0,107.86046887717491,388.86023666580445
87,32.745491628777316,0.0,2.5,7599.160474420791
88,35.938136638046295,0.0,2.5,3677.1720452858726
89,39.4420605943766,0.0,2.5,2025.6389456236045
90,43.287612810830616,0.0,2.5,1243.3533095535706
91,47.50810162102798,0.0,2.5,831.3915083046655
92,52.140082879996896,0.0,2.5,593.5990454358396
93,57.223676593502205,0.0,2.5,445.3065321890055
94,62.802914418342596,0.0,2.5,346.7494599200436
95,68.92612104349702,0.0,2.5,277.76668867917044
96,75.64633275546291,0.0,2.5,227.418325460225
97,83.02175681319753,0.0,2.5,189.40294954123658
98,91.11627561154896,0.0,2.5,159.89671488238972
99,100.0,0.0,2.5,136.4716371215647
