,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,1154507.0693034208,4.587057761038887
1,9.581308294981124e-11,19.0,1154492.8971487703,5.273975028982386
2,1.1016176237216899e-10,19.0,1154476.6030962046,6.063754361204338
3,1.2665925691274435e-10,19.0,1154457.8695310052,6.97179730210919
4,1.4562736666730682e-10,19.0,1154436.3313249543,8.015810994210188
5,1.6743608354708706e-10,19.0,1154411.568733035,9.216153169667814
6,1.9251080834026304e-10,19.0,1154383.0992385368,10.596228716126644
7,2.213406485788902e-10,19.0,1154350.368181047,12.18294550808496
8,2.544879590694509e-10,19.0,1154312.73798582,14.007238340750337
9,2.9259931118459375e-10,19.0,1154269.4744134375,16.104671121464346
10,3.364181048830456e-10,19.0,1154219.7392821107,18.516128916066375
11,3.8679906946773077e-10,19.0,1154162.560302208,21.288613376626746
12,4.4472493593385817e-10,19.0,1154096.8248200128,24.476156652165812
13,5.113256061177633e-10,19.0,1154021.2569398563,28.1408715792757
14,5.879001925598856e-10,19.0,1153934.3859290695,32.35415834534215
15,6.75942358991407e-10,19.0,1153834.5234668618,37.19809062184068
16,7.771694557360145e-10,19.0,1153719.7298117199,42.76700783478446
17,8.935560183419373e-10,19.0,1153587.7779943023,49.16934387202491
18,1.0273722828683854e-09,19.0,1153436.1042226558,56.52972716232762
19,1.1812284691056722e-09,19.0,1153261.774415178,64.99139143282082
20,1.3581256955172047e-09,19.0,1153061.4077480268,74.71894356806297
21,1.5615145190503214e-09,19.0,1152831.1323330598,85.90153904600302
22,1.7953622416932376e-09,19.0,1152566.498900274,98.75652583761257
23,2.0642302966597604e-09,19.0,1152262.4027323974,113.5336230279645
24,2.3733632236965027e-09,19.0,1151912.9874735298,130.5197111597925
25,2.7287909690647747e-09,19.0,1151511.5403899727,150.04432177430718
26,3.1374465056603906e-09,19.0,1151050.3574222662,172.48592537201478
27,3.6073010675692158e-09,19.0,1150520.6226871475,198.27912781479537
28,4.1475196369434256e-09,19.0,1149912.2308738607,227.9229035522556
29,4.76863971612518e-09,19.0,1149213.618638364,261.9900061210443
30,5.482776872146399e-09,19.0,1148411.5595672736,301.1377135231218
31,6.303861062955238e-09,19.0,1147490.9366654728,346.12008812461283
32,7.2479083551481905e-09,19.0,1146434.48809548,397.801944499329
33,8.333333333333329e-09,19.0,1145222.5233169473,457.174742530298
34,9.581308294981124e-09,19.0,1143832.6083571385,525.3746412705689
35,1.1016176237216898e-08,19.0,1142239.2190364152,603.7029683034751
36,1.2665925691274434e-08,19.0,1140413.3618000753,693.649376915308
37,1.4562736666730681e-08,19.0,1138322.1631970452,796.9179758929764
38,1.6743608354708703e-08,19.0,1135928.4318519891,915.4567251981061
39,1.9251080834026304e-08,19.0,1133190.189638879,1051.4903912690818
40,2.213406485788902e-08,19.0,1130060.204737458,1207.557329311443
41,2.5448795906945086e-08,19.0,1126485.4992509075,1386.5503539620433
42,2.9259931118459377e-08,19.0,1122406.8867068326,1591.7618725897164
43,3.364181048830456e-08,19.0,1117758.5448431445,1826.9333840906447
44,3.867990694677316e-08,19.0,1112467.664169765,2096.309325583291
45,4.447249359338591e-08,19.0,1106454.2020421384,2404.695053875464
46,5.113256061177643e-08,19.0,1099630.8104009498,2757.518535049056
47,5.879001925598867e-08,19.0,1091903.0038345717,3160.894989800843
48,6.759423589914056e-08,19.0,1083169.631355969,3621.693400746101
49,7.771694557360161e-08,19.0,1073323.7536584847,4147.603339686483
50,8.935560183419353e-08,19.0,1062254.0239905908,4747.200084303901
51,1.0273722828683876e-07,19.0,1049846.6653551015,5430.005527709704
52,1.1812284691056698e-07,19.0,1035988.1471690803,6206.541925323988
53,1.3581256955172047e-07,19.0,1020568.6174615403,7088.375301592343
54,1.5615145190503213e-07,19.0,1003486.1358311565,8088.145288404881
55,1.7953622416932378e-07,19.0,984651.6512038041,9219.578811137344
56,2.0642302966597602e-07,19.0,963994.6143781721,10497.486059193081
57,2.3733632236965024e-07,19.0,941468.9755191559,11937.739338869544
58,2.7287909690647745e-07,19.0,917059.2027995775,13557.238258077065
59,3.1374465056603907e-07,19.0,890785.8388173098,15373.868428791386
60,3.6073010675692155e-07,19.0,862710.0114731404,17406.465092894356
61,4.1475196369434256e-07,19.0,832936.2944741335,19674.796941731987
62,4.76863971612518e-07,19.0,801613.3620291592,22199.5882647531
63,5.482776872146398e-07,19.0,768932.0420824566,25002.59810452911
64,6.303861062955238e-07,19.0,735120.6221354528,28106.772576238378
65,7.24790835514819e-07,19.0,700437.5963250875,31536.480708720454
66,8.333333333333328e-07,19.0,665162.3385280033,35317.834523020334
67,9.581308294981124e-07,19.0,629584.4877985345,39479.08277834391
68,1.10161762372169e-06,19.0,593992.955364618,44051.05403928388
69,1.2665925691274434e-06,19.0,558665.486910322,49067.61047663962
70,1.4562736666730682e-06,19.0,523859.5847851487,54566.059826338715
71,1.6743608354708704e-06,19.0,489805.34939677943,60587.454728135024
72,1.9251080834026305e-06,19.0,456700.56453765987,67176.69396517503
73,2.2134064857889066e-06,19.0,424708.05767294933,74382.31649206152
74,2.544879590694514e-06,18.5,393950.8760825037,493543.30240448716
75,2.925993111845944e-06,17.7,364527.12575816654,1271972.0888774726
76,3.3641810488304626e-06,16.900000000000002,336500.24973175285,2205031.392498681
77,3.867990694677316e-06,16.1,309903.4134641602,3312849.292222602
78,4.447249359338591e-06,15.5,284749.4708886956,4373905.086237756
79,5.1132560611776435e-06,14.9,261029.44265194822,5605756.585230897
80,5.879001925598868e-06,14.3,238723.04818505034,7025576.674384065
81,6.759423589914056e-06,13.9,217802.7289105403,8329487.554001085
82,7.77169455736016e-06,13.5,198230.94250138185,9794105.87635816
83,8.935560183419354e-06,13.100000000000001,179968.66295930365,11426992.631421288
84,1.0273722828683876e-05,12.9,162976.94348970367,12819341.669599434
85,1.1812284691056699e-05,12.600000000000001,147210.60091405123,14542148.338345759
86,1.358125695517202e-05,12.4,132628.37632696677,16160009.105495265
87,1.561514519050318e-05,12.200000000000001,119184.71091678225,17871582.19184957
88,1.795362241693238e-05,12.0,106833.3011258448,19666284.77625281
89,2.0642302966597603e-05,11.8,95525.70902367932,21531514.890640415
90,2.3733632236965026e-05,11.600000000000001,85211.16983357526,23453214.049769655
91,2.7287909690647746e-05,11.5,75837.60533011227,25086375.870088417
92,3.1374465056603905e-05,11.3,67347.94189896392,27059398.06001286
93,3.6073010675692154e-05,11.100000000000001,59686.492398792834,29045093.10444194
