,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,12.600000000000001,134199.26937028015,13667186.3456709
1,0.00010974987654930556,12.600000000000001,134201.44484600806,13666189.64068449
2,0.00012045035402587823,12.600000000000001,134203.8293380624,13665096.173159339
3,0.00013219411484660288,12.600000000000001,134206.4463250313,13663896.229933303
4,0.000145082877849594,12.600000000000001,134209.31843987282,13662579.46253526
5,0.00015922827933410923,12.600000000000001,134212.47056268557,13661134.51414805
6,0.0001747528400007683,12.600000000000001,134215.92750484694,13659549.018236058
7,0.00019179102616724886,12.600000000000001,134219.72661297114,13657809.046797315
8,0.00021049041445120198,12.600000000000001,134223.8901492553,13655900.02057374
9,0.00023101297000831605,12.600000000000001,134228.46312874736,13653805.137428707
10,0.00025353644939701115,12.600000000000001,134233.4819075623,13651506.518275538
11,0.0002782559402207126,12.600000000000001,134238.98993795295,13648984.402812814
12,0.0003053855508833416,12.600000000000001,134245.03490668975,13646217.124442331
13,0.0003351602650938841,12.600000000000001,134251.66914629997,13643180.934566565
14,0.0003678379771828634,12.600000000000001,134258.9500884688,13639849.796218278
15,0.0004037017258596554,12.600000000000001,134266.9407599249,13636195.171972884
16,0.0004430621457583882,12.600000000000001,134275.71032685583,13632185.786884302
17,0.00048626015800653534,12.600000000000001,134285.33469276,13627787.370642215
18,0.0005336699231206312,12.600000000000001,134295.89715404614,13622962.376494994
19,0.0005857020818056667,12.600000000000001,134307.48911875772,13617669.675085366
20,0.0006428073117284319,12.600000000000001,134320.21089630228,13611864.2208969
21,0.0007054802310718645,12.600000000000001,134334.1725624677,13605496.68962113
22,0.000774263682681127,12.600000000000001,134349.49490912366,13598513.083891869
23,0.0008497534359086447,12.600000000000001,134366.3104852899,13590854.305341715
24,0.0009326033468832199,12.600000000000001,134384.76473996468,13582455.690342698
25,0.001023531021899027,12.600000000000001,134405.0172753482,13573246.507207936
26,0.0011233240329780276,12.600000000000001,134427.24321978755,13563149.412658557
27,0.0012328467394420659,12.600000000000001,134451.6347357936,13552079.864518011
28,0.0013530477745798076,12.600000000000001,134478.40267185963,13539945.48900505
29,0.001484968262254465,12.600000000000001,134507.7783742057,13526645.400077675
30,0.0016297508346206436,12.600000000000001,134540.01567357403,13512069.468941625
31,0.001788649529057435,12.600000000000001,134575.39306248698,13496097.542310372
32,0.0019630406500402726,12.600000000000001,134614.2160821447,13478598.307685075
33,0.0021544346900318843,12.600000000000001,134656.81993553575,13459429.885261308
34,0.002364489412645407,12.600000000000001,134703.57236737516,13438435.99127952
35,0.002595024211399737,12.600000000000001,134754.876785204,13415447.770326333
36,0.002848035868435802,12.600000000000001,134811.17571472775,13390281.14057269
37,0.0031257158496882354,12.600000000000001,134872.95456500325,13362736.950187331
38,0.003430469286314919,12.600000000000001,134940.74575760675,13332598.411491143
39,0.0037649358067924714,12.600000000000001,135015.13324567705,13299630.90860396
40,0.0041320124001153384,12.600000000000001,135096.7574620387,13263580.598889872
41,0.004534878508128582,12.600000000000001,135186.32073387082,13224173.563766208
42,0.004977023564332114,12.600000000000001,135284.5932070535,13181113.14210665
43,0.0054622772176843425,12.600000000000001,135392.41932616284,13134081.838524431
44,0.005994842503189409,12.600000000000001,135510.72491998054,13082737.20985848
45,0.006579332246575682,12.600000000000001,135640.5249458306,13026713.26412122
46,0.007220809018385471,12.600000000000001,135782.93195177303,12965617.8867048
47,0.007924828983539177,12.700000000000001,135940.17295721237,12659410.135851448
48,0.008697490026177835,12.700000000000001,136111.57809575705,12588024.282913169
49,0.009545484566618348,12.700000000000001,136299.61110812955,12510341.168984715
50,0.010476157527896652,12.700000000000001,136505.8761879024,12425876.191886391
51,0.011497569953977368,12.700000000000001,136732.13085245466,12334121.723235685
52,0.012618568830660211,12.700000000000001,136980.29987802665,12234548.848204652
53,0.013848863713938732,12.700000000000001,137252.48961928714,12126611.792040382
54,0.015199110829529346,12.700000000000001,137551.00943542185,12009750.730415763
55,0.016681005372000592,12.700000000000001,137878.38577783213,11883397.904480604
56,0.018307382802953697,12.8,138238.38088309733,11521833.17739414
57,0.02009233002565048,12.8,138632.03448652662,11377257.682659151
58,0.022051307399030457,12.8,139063.64395069456,11221720.642388312
59,0.024201282647943835,12.8,139536.8193647553,11054721.730911521
60,0.026560877829466867,12.8,140055.51241474008,10875805.793992426
61,0.02915053062825179,12.9,140625.06441265537,10473903.31871996
62,0.03199267137797385,12.9,141248.19710645615,10273729.998067338
63,0.03511191734215135,12.9,141931.0449901229,10060997.810551552
64,0.03853528593710531,13.0,142680.27182663637,9636946.416334277
65,0.04229242874389499,13.0,143500.01550338638,9403599.56075576
66,0.04641588833612782,13.100000000000001,144398.99676277774,8969261.642192524
67,0.0509413801481638,13.100000000000001,145382.54627451947,8717487.880358487
68,0.055908101825122285,13.200000000000001,146460.6946484149,8277203.41869954
69,0.061359072734131756,13.3,147641.17271568734,7839126.884391176
70,0.06734150657750829,13.4,148933.55749101532,7405015.490565972
71,0.07390722033525783,13.5,150348.32146884844,6976390.356863273
72,0.08111308307896872,13.600000000000001,151896.94665839497,6554181.995262772
73,0.08902150854450393,13.8,153593.0791818578,5997345.300935572
74,0.09770099572992257,14.0,155449.63214543086,5462201.420215258
75,0.10722672220103242,14.200000000000001,157482.04857428564,4945200.924909436
76,0.1176811952434999,14.5,159708.60834128276,4328025.1619864
77,0.1291549665014884,14.9,162148.75285841385,3635595.530805244
78,0.14174741629268062,15.4,164824.66389523217,2900228.5439228336
79,0.15556761439304723,16.0,167762.02717963103,2163591.1164211454
