,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,19.0,13216080.964376785,89.59925576198148
1,0.00011497569953977356,19.0,13215476.732051834,103.03081245716895
2,0.00013219411484660288,19.0,13214782.030102234,118.47201758020093
3,0.0001519911082952933,19.0,13213983.026433328,136.2328165122657
4,0.0001747528400007683,19.0,13213064.164439127,156.65884930433242
5,0.00020092330025650479,19.0,13212007.433975417,180.15159594955622
6,0.00023101297000831605,19.0,13210792.049651906,207.1735217421432
7,0.00026560877829466864,19.0,13209394.183390802,238.25544167411283
8,0.0003053855508833416,19.0,13207786.36613657,274.0094846898923
9,0.0003511191734215131,19.0,13205936.959400099,315.14131864995
10,0.0004037017258596554,19.0,13203809.402917996,362.4649726055912
11,0.0004641588833612782,19.0,13201361.76720348,416.91763412118894
12,0.0005336699231206312,19.0,13198545.627484363,479.5794253408676
13,0.0006135907273413176,19.0,13195305.142714318,551.6996581502957
14,0.0007054802310718645,19.0,13191575.963882932,634.7158332800959
15,0.0008111308307896872,19.0,13187283.762425974,730.2929724534741
16,0.0009326033468832199,19.0,13182342.78950038,840.3524278143655
17,0.0010722672220103231,19.0,13176653.888875019,967.1174504864263
18,0.0012328467394420659,19.0,13170102.529223392,1113.1615890107003
19,0.0014174741629268048,19.0,13162556.038157705,1281.47400722428
20,0.0016297508346206436,19.0,13153860.911372583,1475.5126572309296
21,0.001873817422860383,19.0,13143839.05486114,1699.302110977762
22,0.0021544346900318843,19.0,13132283.740217205,1957.5238775263076
23,0.0024770763559917113,19.0,13118954.684688373,2255.635377811559
24,0.002848035868435802,19.0,13103572.108529458,2600.008797461749
25,0.0032745491628777285,19.0,13085809.40823984,2998.1108279503883
26,0.0037649358067924675,19.0,13065285.044229934,3458.6918920380067
27,0.004328761281083062,19.0,13041551.697463034,3992.062669778674
28,0.004977023564332114,19.0,13014083.619541124,4610.398172931013
29,0.00572236765935022,19.0,12982261.029742844,5328.126998090337
30,0.006579332246575682,19.0,12945350.633202747,6162.423667974537
31,0.007564633275546291,19.0,12902481.184406463,7133.82521016344
32,0.008697490026177835,19.0,12852612.650586491,8267.029081547913
33,0.01,19.0,12794496.888767997,9591.90076722313
34,0.011497569953977356,19.0,12726627.145797184,11144.79899421587
35,0.013219411484660288,19.0,12647171.487641986,12970.322245546791
36,0.01519911082952933,19.0,12553885.580111329,15123.61788483729
37,0.01747528400007685,19.0,12443995.428851448,17673.510504832713
38,0.02009233002565048,19.0,12314037.807626206,20706.76429160418
39,0.023101297000831605,19.0,12159640.262705404,24333.95824135152
40,0.026560877829466867,19.0,11975211.401034892,28697.79600036851
41,0.030538555088334154,19.0,11753498.135150451,33984.90695724349
42,0.03511191734215131,19.0,11484941.02322819,40442.983977307114
43,0.040370172585965536,19.0,11156719.764460418,48406.07023153784
44,0.04641588833612782,19.0,10751326.632262541,58332.50081556497
45,0.05336699231206313,19.0,10244460.301557845,70862.65555416429
46,0.061359072734131756,19.0,9602180.900752386,86907.10360668122
47,0.07054802310718646,19.0,8778686.485145245,107776.33601103319
48,0.08111308307896872,19.0,7725233.511922965,135309.8007753646
49,0.093260334688322,19.0,6463350.125485763,171078.49625514296
50,0.10722672220103231,19.0,5233379.809434608,196667.21210592068
51,0.12328467394420659,19.0,4225767.646941056,176915.33368331843
52,0.14174741629268048,19.0,3410699.7370214323,157043.59671874042
53,0.16297508346206452,15.600000000000001,2741146.028060193,5768907.495428673
54,0.1873817422860385,13.4,2183777.4292969536,9688375.836561006
55,0.21544346900318845,11.700000000000001,1714630.8911186724,12997720.056299154
56,0.24770763559917114,10.4,1316571.2793116854,15800106.816671224
57,0.2848035868435802,9.3,978516.688438159,18486443.963707734
58,0.32745491628777285,8.3,695796.450075247,21250455.067234542
59,0.37649358067924676,7.6000000000000005,469487.3644405092,23361658.434891958
60,0.43287612810830617,6.9,301619.42190021527,25540522.37555202
61,0.49770235643321137,6.300000000000001,187974.79290536352,27367106.17356392
62,0.572236765935022,5.800000000000001,116643.28196680897,28787853.46003047
63,0.6579332246575682,5.4,73634.99548624408,29809489.793186825
64,0.7564633275546291,5.0,47862.06974687547,30818534.56981295
65,0.8697490026177834,4.7,32166.62137635711,31481377.42057739
66,1.0,4.5,22343.542146927964,31805970.02407694
67,1.1497569953977356,4.2,15998.26720577484,32532794.470554877
68,1.3219411484660286,4.0,11769.212468179034,32927034.788893424
69,1.5199110829529332,3.8000000000000003,8864.492080177368,33355818.360628877
70,1.747528400007683,3.7,6814.729204687525,33441300.516471628
71,2.009233002565046,3.5,5330.550430344799,33930070.406878814
72,2.310129700083158,3.4000000000000004,4233.123863222714,34067542.00342283
73,2.6560877829466896,3.2,3404.0561137697637,34606233.569862895
74,3.0538555088334185,3.1,2768.1942551835687,34785842.98797924
75,3.5111917342151346,3.0,2272.311163319786,34983310.80353889
76,4.037017258596558,2.9000000000000004,1880.3028758593764,35197173.22837946
