,r,Viral Clearance Time,Total Viral Load,Excess CTL
50,8.935560183419353e-08,19.0,219392.666870006,148142.76341416079
51,1.0273722828683876e-07,19.0,219162.8773982618,148409.39991641598
52,1.1812284691056698e-07,18.900000000000002,218898.31790549008,296690.2004195355
53,1.3581256955172047e-07,18.900000000000002,218596.14367573528,297395.4734009128
54,1.5615145190503213e-07,18.900000000000002,218249.8250500884,298205.7450445109
55,1.7953622416932378e-07,18.900000000000002,217853.09998854029,299136.4958408982
56,2.0642302966597602e-07,18.8,217397.89695370448,449200.3280523309
57,2.3733632236965024e-07,18.8,216878.20395372217,451044.8163636176
58,2.7287909690647745e-07,18.7,216282.9944734742,602742.0056098419
59,3.1374465056603907e-07,18.7,215604.16681214393,605988.0953666522
60,3.6073010675692155e-07,18.6,214828.371295473,760304.9733773004
61,4.1475196369434256e-07,18.6,213945.00095969232,765652.5879851531
62,4.76863971612518e-07,18.5,212938.08597291957,923952.0818830968
63,5.482776872146398e-07,18.400000000000002,211793.21168940363,1085246.925466326
64,6.303861062955238e-07,18.3,210493.53252405883,1250287.017997797
65,7.24790835514819e-07,18.2,209020.7723981155,1419948.0532844895
66,8.333333333333328e-07,18.0,207354.30396738963,1750843.6206046785
67,9.581308294981124e-07,17.900000000000002,205475.29735948337,1934667.5651938913
68,1.10161762372169e-06,17.7,203359.9401599431,2285637.9360342985
69,1.2665925691274434e-06,17.5,200986.83649083116,2650689.7304798155
70,1.4562736666730682e-06,17.3,198333.47979863273,3032392.0019723596
71,1.6743608354708704e-06,17.1,195377.87640031314,3432895.0801066696
72,1.9251080834026305e-06,16.8,192098.3890688123,4021716.657594387
73,2.2134064857889066e-06,16.5,188477.64385270333,4636214.974800272
74,2.544879590694514e-06,16.2,184500.65611118468,5272920.631915699
75,2.925993111845944e-06,15.8,180156.00996690558,6106025.708852509
76,3.3641810488304626e-06,15.4,175440.0354557333,6957077.08583193
77,3.867990694677316e-06,15.0,170354.9776714179,7820695.318163583
78,4.447249359338591e-06,14.5,164909.91832520664,8896735.218407054
79,5.1132560611776435e-06,14.0,159124.41921963746,10002507.562684447
80,5.879001925598868e-06,13.5,153025.7282584328,11147155.776686817
81,6.759423589914056e-06,13.0,146649.43985142015,12344981.246237723
82,7.77169455736016e-06,12.4,140037.67673481742,13872881.94709258
83,8.935560183419354e-06,11.9,133241.6673130234,15267007.574394671
84,1.0273722828683876e-05,11.3,126313.05037851592,17104511.787349332
85,1.1812284691056699e-05,10.700000000000001,119308.71768131069,19189523.816339355
86,1.358125695517202e-05,10.200000000000001,112285.88867024214,21235300.257261343
87,1.561514519050318e-05,9.600000000000001,105297.10289251262,24017101.033779275
88,1.795362241693238e-05,9.1,98395.63324045653,26868250.287717476
89,2.0642302966597603e-05,8.6,91627.16663002112,30256247.997860726
90,2.3733632236965026e-05,8.200000000000001,85034.12777928296,33742858.386623494
91,2.7287909690647746e-05,7.800000000000001,78651.02507277594,37887668.5714481
92,3.1374465056603905e-05,7.4,72507.5999313579,42817477.117856175
