,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
51,40370.1725859655,11.600000000000001,541116.864716002,7422679.476748944
52,47508.101621027934,11.9,551042.1929650754,6517427.24482383
53,55908.10182512223,12.3,561392.1368657291,5583681.977311428
54,65793.32246575682,12.700000000000001,572187.3357512625,4752265.747685224
55,77426.36826811278,13.100000000000001,583443.5527995271,4015528.437480675
56,91116.27561154887,13.5,595168.092130636,3366181.0264590196
57,107226.72220103232,14.0,607358.0855877328,2729447.327779178
58,126185.6883066021,14.5,619994.5543443996,2183775.044185004
59,148496.82622544636,15.100000000000001,633043.7706419878,1669598.3232010633
60,174752.8400007683,15.600000000000001,646450.0769311441,1285984.441885548
61,205651.23083486516,16.2,660141.7684678233,929654.9854132617
62,242012.82647943834,16.8,674024.2864274805,640816.435269923
63,284803.5868435799,17.400000000000002,687986.1976398734,410088.5294750755
64,335160.2650938841,17.900000000000002,701900.9586886317,250898.8462613127
65,394420.6059437656,18.5,715636.3742680857,107811.57453154017
66,464158.8833612772,19.0,729054.2400669277,15461.490652197355
67,546227.7217684337,19.0,742018.6799499094,13575.747933416897
68,642807.311728432,19.0,754415.0237450454,11879.592709028011
69,756463.3275546291,19.0,766142.3513839061,10362.369016930077
70,890215.0854450375,19.0,777121.8858666572,9012.312937591714
71,1047615.7527896641,19.0,787299.1190483975,7816.929889040068
72,1232846.7394420658,19.0,796643.9509868291,6763.360732274957
73,1450828.7784959401,19.0,805149.1203329753,5838.715703202738
74,1707352.6474706887,19.0,812827.3694073674,5030.3615605255945
75,2009233.0025650458,19.0,819707.849646325,4326.153903207555
76,2364489.412645407,19.0,825832.2397425092,3714.612455096422
77,2782559.402207126,19.0,831250.9606674185,3185.041785382852
78,3274549.162877725,19.0,836019.755275066,2727.6031687518816
79,3853528.5937105273,19.0,840196.7872892437,2333.3451582650305
80,4534878.5081285825,19.0,843840.319761107,1994.2011281063665
81,5336699.231206302,19.0,847006.9619904347,1702.9618620098454
82,6280291.441834247,19.0,849750.4325845263,1453.2304970865605
83,7390722.033525775,19.0,852120.7582396015,1239.3660617468297
84,8697490.026177835,19.0,854163.8264178865,1056.4206657867878
85,10235310.218990248,19.0,855921.2089281265,900.0742563679698
86,12045035.402587812,19.0,857430.1843597372,766.5698252628674
87,14174741.629268048,19.0,858723.898709358,652.6510826419807
88,16681005.372000592,19.0,859831.6153228402,555.5039091367274
89,19630406.500402685,19.0,860779.0168215157,472.7023520176765
90,23101297.00083158,19.0,861588.5312695698,402.15952381887473
91,27185882.427329402,19.0,862279.6621986513,342.0834693351295
92,31992671.377973843,19.0,862869.3108181587,290.93786772086753
93,37649358.06792463,19.0,863372.078889555,247.40730424369687
94,44306214.575838774,19.0,863800.5500753913,210.36677602125565
95,52140082.87999684,19.0,864165.5456700944,178.85505291620504
96,61359072.734131634,19.0,864476.3546133268,152.05150812813082
97,72208090.18385457,19.0,864740.9382757172,129.25603958803694
98,84975343.59086438,19.0,864966.1113906732,109.8717228155234
99,100000000.0,19.0,865157.700598296,93.38986200196669
