,K,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,10.100000000000001,472131.84040656383,16096655.313341642
1,1.3219411484660287e-16,10.100000000000001,472131.84040656383,16096655.313341642
2,1.7475284000076829e-16,10.100000000000001,472131.84040656383,16096655.313341642
3,2.310129700083158e-16,10.100000000000001,472131.84040656383,16096655.313341642
4,3.0538555088334123e-16,10.100000000000001,472131.84040656383,16096655.313341642
5,4.03701725859655e-16,10.100000000000001,472131.84040656383,16096655.313341642
6,5.336699231206302e-16,10.100000000000001,472131.84040656383,16096655.313341642
7,7.054802310718631e-16,10.100000000000001,472131.84040656383,16096655.313341642
8,9.32603346883218e-16,10.100000000000001,472131.84040656383,16096655.313341642
9,1.2328467394420634e-15,10.100000000000001,472131.84040656383,16096655.313341642
10,1.6297508346206468e-15,10.100000000000001,472131.84040656383,16096655.313341642
11,2.1544346900318867e-15,10.100000000000001,472131.84040656383,16096655.313341642
12,2.8480358684358048e-15,10.100000000000001,472131.84040656383,16096655.313341605
13,3.764935806792471e-15,10.100000000000001,472131.84040656383,16096655.313341592
14,4.977023564332114e-15,10.100000000000001,472131.8404065629,16096655.313341603
15,6.5793322465756826e-15,10.100000000000001,472131.84040656453,16096655.313341625
16,8.697490026177834e-15,10.100000000000001,472131.84040656325,16096655.313341599
17,1.1497569953977357e-14,10.100000000000001,472131.8404065623,16096655.31334154
18,1.5199110829529332e-14,10.100000000000001,472131.8404065645,16096655.313341489
19,2.009233002565046e-14,10.100000000000001,472131.8404065641,16096655.313341603
20,2.656087782946684e-14,10.100000000000001,472131.8404065608,16096655.31334146
21,3.5111917342151274e-14,10.100000000000001,472131.8404065616,16096655.313341564
22,4.6415888336127915e-14,10.100000000000001,472131.840406584,16096655.31334855
23,6.135907273413189e-14,10.100000000000001,472131.8404065615,16096655.31334219
24,8.111308307896889e-14,10.100000000000001,472131.84040658,16096655.313348753
25,1.0722672220103254e-13,10.100000000000001,472131.84040655394,16096655.31334326
26,1.4174741629268076e-13,10.100000000000001,472131.8404065554,16096655.313347125
27,1.8738174228603867e-13,10.100000000000001,472131.8404065495,16096655.313351791
28,2.477076355991714e-13,10.100000000000001,472131.84040650947,16096655.313351383
29,3.2745491628777316e-13,10.100000000000001,472131.8404064309,16096655.31334742
30,4.3287612810830614e-13,10.100000000000001,472131.8404062659,16096655.313334001
31,5.72236765935022e-13,10.100000000000001,472131.8404060674,16096655.313334763
32,7.564633275546291e-13,10.100000000000001,472131.8404057216,16096655.313336518
33,1e-12,10.100000000000001,472131.84040505486,16096655.31332207
34,1.3219411484660287e-12,10.100000000000001,472131.84040379676,16096655.313272167
35,1.747528400007683e-12,10.100000000000001,472131.84040177945,16096655.313234026
36,2.310129700083158e-12,10.100000000000001,472131.8403981901,16096655.313150339
37,3.0538555088334124e-12,10.100000000000001,472131.8403918274,16096655.312979164
38,4.03701725859655e-12,10.100000000000001,472131.8403807805,16096655.312699884
39,5.336699231206302e-12,10.100000000000001,472131.8403614814,16096655.312213324
40,7.054802310718631e-12,10.100000000000001,472131.84032776696,16096655.3113655
41,9.32603346883218e-12,10.100000000000001,472131.8402687164,16096655.309847998
42,1.2328467394420634e-11,10.100000000000001,472131.8401655882,16096655.307213895
43,1.62975083462064e-11,10.100000000000001,472131.8399854129,16096655.302622404
44,2.1544346900318868e-11,10.100000000000001,472131.8396706706,16096655.294631265
45,2.848035868435805e-11,10.100000000000001,472131.83912055014,16096655.280639634
46,3.764935806792471e-11,10.100000000000001,472131.8381591396,16096655.256171823
47,4.977023564332114e-11,10.100000000000001,472131.8364791224,16096655.213435574
48,6.579332246575682e-11,10.100000000000001,472131.83354326175,16096655.138756108
49,8.697490026177835e-11,10.100000000000001,472131.8284127097,16096655.00823824
50,1.1497569953977356e-10,10.100000000000001,472131.8194470365,16096654.780183606
51,1.5199110829529332e-10,10.100000000000001,472131.8037789647,16096654.38157091
52,2.0092330025650458e-10,10.100000000000001,472131.77639881277,16096653.685049416
53,2.656087782946695e-10,10.100000000000001,472131.72855111636,16096652.46782796
54,3.5111917342151416e-10,10.100000000000001,472131.6449361262,16096650.340752507
55,4.6415888336127913e-10,10.100000000000001,472131.4988166006,16096646.623617418
56,6.135907273413189e-10,10.100000000000001,472131.24346870603,16096640.127787532
57,8.111308307896889e-10,10.100000000000001,472130.7972420798,16096628.776235169
58,1.0722672220103253e-09,10.100000000000001,472130.0174510241,16096608.939187735
59,1.4174741629268078e-09,10.100000000000001,472128.6547526626,16096574.273890192
60,1.873817422860387e-09,10.100000000000001,472126.2734245859,16096513.696729125
61,2.4770763559917138e-09,10.100000000000001,472122.11206563516,16096407.840809952
62,3.2745491628777316e-09,10.100000000000001,472114.84021589276,16096222.86811519
63,4.328761281083061e-09,10.100000000000001,472102.1331936262,16095899.664125832
64,5.72236765935022e-09,10.100000000000001,472079.92957658425,16095334.981475921
65,7.56463327554629e-09,10.100000000000001,472041.13504027086,16094348.565431854
66,1e-08,10.100000000000001,471973.3615916554,16092625.943542654
67,1.3219411484660288e-08,10.100000000000001,471854.9899521279,16089619.17344258
68,1.747528400007683e-08,10.100000000000001,471648.32842428517,16084375.593360864
69,2.310129700083158e-08,10.100000000000001,471287.77905259386,16075245.188612817
70,3.053855508833412e-08,10.100000000000001,470659.5235965002,16059388.991105132
71,4.03701725859655e-08,10.100000000000001,469567.1193487421,16031978.183824915
