,r,Viral Clearance Time,Total Viral Load,Excess CTL
84,1.0273722828683876e-05,12.3,119041.00656840585,15033613.769745903
85,1.1812284691056699e-05,12.100000000000001,108546.99806536238,16053597.226149121
86,1.358125695517202e-05,11.9,98652.7517423373,17123308.91376568
87,1.561514519050318e-05,11.700000000000001,89377.34959426102,18235452.01536104
88,1.795362241693238e-05,11.600000000000001,80731.10665545479,19057720.64675483
89,2.0642302966597603e-05,11.4,72712.20007436206,20215642.982277524
90,2.3733632236965026e-05,11.200000000000001,65313.592139522516,21390545.231412098
91,2.7287909690647746e-05,11.0,58520.052978136046,22574087.64900327
92,3.1374465056603905e-05,10.9,52311.3202172772,23379001.947951734
93,3.6073010675692154e-05,10.700000000000001,46659.24124691841,24544480.57165248
94,4.1475196369434255e-05,10.5,41534.963821302736,25698338.18580961
95,4.768639716125181e-05,10.3,36906.08756759252,26835645.575478982
96,5.482776872146398e-05,10.200000000000001,32739.70361602346,27524016.28093699
97,6.303861062955238e-05,10.0,28999.2333696923,28606860.326906826
98,7.24790835514819e-05,9.8,25651.238976541346,29665045.77203842
99,8.333333333333328e-05,9.600000000000001,22662.051494342973,30697486.594133623
