,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.4,8.646747173594227,388.08575436298247
1,1.0974987654930568e-08,0.4,8.64696875871159,388.4042457377653
2,1.204503540258781e-08,0.4,8.647211952888554,388.75436627211735
3,1.3219411484660288e-08,0.4,8.647478863960291,389.1393323892144
4,1.4508287784959402e-08,0.4,8.647771805473596,389.5626845346997
5,1.592282793341094e-08,0.4,8.648093316783795,390.02834205769454
6,1.747528400007683e-08,0.4,8.648446185121202,390.54064158940463
7,1.9179102616724886e-08,0.4,8.648833469816994,391.1043955641102
8,2.104904144512022e-08,0.4,8.649258528904754,391.72493359066976
9,2.310129700083158e-08,0.4,8.649725048330023,392.4081744950497
10,2.5353644939701113e-08,0.4,8.65023707402445,393.1606923948624
11,2.782559402207126e-08,0.4,8.650799047129645,393.9898063661879
12,3.053855508833412e-08,0.4,8.651415842681592,394.9036664547632
13,3.351602650938841e-08,0.4,8.65209281209369,395.91136554696124
14,3.678379771828634e-08,0.4,8.65283582982311,397.0230628526307
15,4.037017258596558e-08,0.4,8.65365134462977,398.2501289631588
16,4.4306214575838774e-08,0.4,8.654546435888083,399.60531310831425
17,4.8626015800653535e-08,0.4,8.655528875452774,401.1029392045925
18,5.3366992312063125e-08,0.4,8.656607195635804,402.7591360512772
19,5.857020818056673e-08,0.4,8.657790763905126,404.5921077027102
20,6.42807311728432e-08,0.4,8.659089864594423,406.6224549910405
21,7.054802310718646e-08,0.4,8.660515785244238,408.8735574277003
22,7.742636826811277e-08,0.4,8.662080929432522,411.3720299749868
23,8.497534359086438e-08,0.4,8.663798904380458,414.1482741072308
24,9.3260334688322e-08,0.4,8.665684679381886,417.2371443941606
25,1.0235310218990269e-07,0.4,8.667754662781531,420.67876198396567
26,1.1233240329780266e-07,0.4,8.670026883487273,424.5195133825186
27,1.232846739442066e-07,0.4,8.672521143654699,428.81328429388805
28,1.3530477745798075e-07,0.4,8.675259193941027,433.622999239154
29,1.4849682622544636e-07,0.4,8.67826492851285,439.0225556484424
30,1.6297508346206436e-07,0.4,8.681564581136572,445.0992750607431
31,1.7886495290574352e-07,0.4,8.685187020363381,451.9570425516228
32,1.9630406500402725e-07,0.4,8.689163916661753,459.72036302314353
33,2.1544346900318867e-07,0.4,8.693530090886822,468.5396639152665
34,2.3644894126454072e-07,0.4,8.698323812490603,478.59830679413875
35,2.5950242113997374e-07,0.4,8.703587146052097,490.1219751239989
36,2.848035868435805e-07,0.4,8.709366281267991,503.3914188131458
37,3.125715849688235e-07,0.4,8.715712168329144,518.7600073327543
38,3.4304692863149193e-07,0.4,8.722680667409941,536.678300036851
39,3.764935806792471e-07,0.4,8.730333281388502,557.7290352949402
40,4.1320124001153343e-07,0.4,8.73873767357847,582.677906425274
41,4.534878508128582e-07,0.4,8.747968302407319,612.5487712907491
42,4.977023564332114e-07,0.4,8.75810712446132,648.7375542901341
43,5.462277217684337e-07,0.4,8.769244374449853,693.1889941455679
44,5.994842503189409e-07,0.4,8.781479430003891,748.6782047534243
45,6.579332246575682e-07,0.4,8.794921777345449,819.2722038668584
46,7.220809018385472e-07,0.5,9.812709648592532,909.0823463339469
47,7.924828983539186e-07,0.5,9.839583639232881,1031.7365115878288
48,8.697490026177835e-07,0.5,9.869140151893669,1200.694271314353
49,9.545484566618346e-07,0.5,9.901653597855528,1442.0056971554757
50,1.0476157527896663e-06,0.5,9.937427812358566,1801.4285973006852
51,1.1497569953977357e-06,0.5,9.976799484221665,2363.1815452799306
52,1.261856883066021e-06,19.0,108.39500466243697,34.716168595303316
53,1.3848863713938746e-06,19.0,287.5689481110838,64.84420924410225
54,1.519911082952933e-06,19.0,597.9786730160175,131.43430366459071
55,1.6681005372000591e-06,19.0,1275.6911136536385,288.51725267927395
56,1.8307382802953698e-06,19.0,2916.6564563204647,683.8521406006535
57,2.0092330025650458e-06,19.0,7175.8915122449935,1742.7725655158633
58,2.2051307399030456e-06,19.0,18738.96218911669,4736.573788219876
59,2.4201282647943835e-06,19.0,50029.06581576724,13434.493805472519
60,2.656087782946684e-06,19.0,123630.19922374863,37244.143049906066
61,2.9150530628251817e-06,19.0,239561.13090798262,85453.31983252107
62,3.1992671377973847e-06,19.0,336255.76976112864,134766.31781246397
63,3.5111917342151347e-06,19.0,384459.27589491283,156239.38874310433
64,3.853528593710536e-06,19.0,407599.2030882997,160092.6323040893
65,4.229242874389499e-06,19.0,422344.8608780108,158865.79915809428
66,4.641588833612782e-06,19.0,433980.13480084785,156720.21452586725
67,5.094138014816386e-06,19.0,443888.78158148157,154577.9917792553
68,5.590810182512223e-06,18.6,452460.81596537307,772857.5914460486
69,6.1359072734131755e-06,17.3,459866.2568364577,2867826.6389188976
70,6.7341506577508285e-06,16.2,466232.5441063673,4734626.052016555
71,7.390722033525775e-06,15.200000000000001,471671.2515133326,6506198.659495658
72,8.111308307896873e-06,14.4,476297.54392224085,7960727.390241869
73,8.902150854450392e-06,13.600000000000001,480221.72471018514,9461610.146598341
74,9.770099572992246e-06,13.0,483552.9517352101,10588804.815784134
75,1.0722672220103253e-05,12.5,486389.1403892603,11525118.920329878
76,1.1768119524349992e-05,12.0,488817.711977602,12478311.88783253
77,1.2915496650148827e-05,11.600000000000001,490915.7831239533,13227264.950880848
78,1.4174741629268077e-05,11.200000000000001,492745.56363763026,13989599.37154668
79,1.5556761439304724e-05,10.9,494358.6171115918,14537559.092507064
80,1.7073526474706923e-05,10.600000000000001,495793.0024061366,15095957.470094522
81,1.8738174228603867e-05,10.4,497079.1896580262,15432440.611310013
82,2.0565123083486515e-05,10.200000000000001,498238.0331642058,15776794.222752936
83,2.2570197196339216e-05,10.0,499285.9772626329,16129022.269271405
84,2.477076355991714e-05,9.8,500235.6909517077,16489041.252233071
85,2.71858824273294e-05,9.600000000000001,501097.3692081676,16856732.901432574
86,2.9836472402833404e-05,9.5,501880.6006886643,16993054.62991107
87,3.274549162877732e-05,9.3,502590.9798710969,17373981.045185316
88,3.5938136638046256e-05,9.200000000000001,503237.1481970781,17521203.296333503
89,3.944206059437664e-05,9.1,503824.1818064484,17673349.63369719
90,4.328761281083062e-05,8.9,504356.60380573326,18071942.52119046
91,4.750810162102793e-05,8.8,504841.35001534875,18233694.79263351
92,5.214008287999695e-05,8.700000000000001,505281.9274656621,18399751.926385798
93,5.72236765935022e-05,8.6,505682.41717266943,18569935.65310624
94,6.28029144183426e-05,8.6,506047.51897891203,18499968.777730536
95,6.89261210434971e-05,8.5,506378.6105224623,18677228.010548446
96,7.56463327554629e-05,8.4,506679.69017674157,18858138.424268045
97,8.302175681319752e-05,8.3,506953.50637975795,19042589.254122373
98,9.111627561154906e-05,8.3,507203.5593263478,18984803.334574055
99,0.0001,8.200000000000001,507430.13428148685,19175144.443599045
