,beta,Viral Clearance Time,Total Viral Load,Excess CTL
63,3.5111917342151347e-06,19.0,117656.37410446131,351803.86014719633
64,3.853528593710536e-06,19.0,139925.53618861974,360283.7880380489
65,4.229242874389499e-06,19.0,164189.114347153,352407.0682347736
66,4.641588833612782e-06,19.0,190377.58675725464,336546.3551711782
67,5.094138014816386e-06,18.6,217744.2284204575,1610551.9843545074
68,5.590810182512223e-06,17.400000000000002,245310.68598771136,5378790.319679973
69,6.1359072734131755e-06,16.3,272140.9406454145,8590883.581898766
70,6.7341506577508285e-06,15.4,297501.29424795846,10852377.35437214
71,7.390722033525775e-06,14.5,320927.5049976183,12886524.490528274
72,8.111308307896873e-06,13.8,342213.06776375487,14067258.911196683
73,8.902150854450392e-06,13.200000000000001,361345.47878565826,14824607.804934828
74,9.770099572992246e-06,12.600000000000001,378444.2394763536,15553112.661852384
75,1.0722672220103253e-05,12.100000000000001,393705.50819371734,15977952.508161256
76,1.1768119524349992e-05,11.700000000000001,407355.5417467111,16146843.929135162
77,1.2915496650148827e-05,11.3,419620.2031655294,16390053.554496873
78,1.4174741629268077e-05,11.0,430708.8785909835,16418809.25523134
79,1.5556761439304724e-05,10.8,440801.29850117624,16246767.570179328
80,1.7073526474706923e-05,10.600000000000001,450044.2054613067,16158180.834497279
81,1.8738174228603867e-05,10.4,458554.9514552834,16139587.77025164
82,2.0565123083486515e-05,10.200000000000001,466424.8562076761,16179105.33566006
83,2.2570197196339216e-05,10.100000000000001,473725.87410863204,16001421.29155912
84,2.477076355991714e-05,9.9,480512.16108704,16130985.299744345
85,2.71858824273294e-05,9.8,486831.34511924995,16033636.951956768
86,2.9836472402833404e-05,9.700000000000001,492720.924449704,15968510.196758494
87,3.274549162877732e-05,9.600000000000001,498214.33142188477,15930800.693955373
88,3.5938136638046256e-05,9.5,503341.2314367241,15916768.195617605
89,3.944206059437664e-05,9.4,508128.3289712012,15923443.789359504
90,4.328761281083062e-05,9.3,512599.8772135631,15948424.703033285
91,4.750810162102793e-05,9.200000000000001,516778.02912350727,15989736.384520313
92,5.214008287999695e-05,9.200000000000001,520684.1338782667,15798703.833349492
93,5.72236765935022e-05,9.1,524334.89325503,15868409.84707193
94,6.28029144183426e-05,9.0,527748.5207822612,15950034.563740717
95,6.89261210434971e-05,9.0,530942.0022811687,15798512.52078264
96,7.56463327554629e-05,8.9,533928.0598472134,15901003.16941594
97,8.302175681319752e-05,8.9,536722.3847484051,15770462.286580998
98,9.111627561154906e-05,8.8,539335.6718796614,15890268.593812937
99,0.0001,8.8,541781.7289718979,15777028.63258033
