,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
39,5722.367659350214,10.4,1105020.9283368695,15865842.254414633
40,6734.150657750822,10.600000000000001,1144650.1286930172,15181653.142768279
41,7924.82898353917,10.9,1185078.3931798725,14281623.57910448
42,9326.0334688322,11.200000000000001,1226429.06415871,13415349.56255345
43,10974.987654930545,11.5,1268852.116655405,12582532.631607283
44,12915.496650148827,11.9,1312528.7654935692,11573623.605843784
45,15199.11082952933,19.0,1357685.3956976,119821.3702697251
46,17886.495290574352,19.0,1404596.035171266,118370.1270703625
47,21049.04144512022,19.0,1453609.378546373,117027.02526265569
48,24770.76355991709,19.0,1505085.12639876,115854.25392505592
49,29150.53062825176,19.0,1559579.6744371317,114944.46244675867
50,34304.692863149125,19.0,1617782.9408882,114427.76482228754
51,40370.1725859655,19.0,1680606.4085750298,114467.9915887685
52,47508.101621027934,19.0,1749243.3216967932,115234.63919133521
53,55908.10182512223,19.0,1825193.6271212162,116842.35389545994
54,65793.32246575682,19.0,1910210.4367703407,119276.2809831074
55,77426.36826811278,19.0,2006170.1056809756,122354.32545564696
56,91116.27561154887,19.0,2114959.980682903,125769.0251122912
57,107226.72220103232,19.0,2238511.943204562,129190.86229376873
58,126185.6883066021,19.0,2378999.6227404885,132366.05802408923
59,148496.82622544636,19.0,2539071.144427337,135156.693185496
60,174752.8400007683,19.0,2721967.500801384,137519.3144637458
61,205651.23083486516,19.0,2931459.1926759863,139450.56014870407
62,242012.82647943834,19.0,3171609.2063689223,140931.3295917545
63,284803.5868435799,19.0,3446390.8127054158,141888.5431665008
64,335160.2650938841,19.0,3759180.1001571696,142180.54921196523
65,394420.6059437656,19.0,4112144.3374214675,141605.5596530717
66,464158.8833612772,19.0,4505573.017648604,139931.12944947826
67,546227.7217684337,19.0,4937265.6869011745,136941.56330347713
68,642807.311728432,19.0,5402162.26142027,132494.74763781004
69,756463.3275546291,19.0,5892415.190830638,126571.77560439231
70,890215.0854450375,19.0,6397998.860922908,119299.91148873829
71,1047615.7527896641,19.0,6907751.747954706,110938.39924460827
72,1232846.7394420658,19.0,7410583.588255364,101833.25702231754
73,1450828.7784959401,19.0,7896542.580687193,92359.25352109771
74,1707352.6474706887,19.0,8357542.074020551,82867.99373836051
75,2009233.0025650458,19.0,8787691.158870908,73653.14344229501
76,2364489.412645407,19.0,9183289.539603814,64934.64534940968
77,2782559.402207126,19.0,9542593.948161714,56858.08922398245
78,3274549.162877725,19.0,9865462.053423062,49503.62341774657
79,3853528.5937105273,19.0,10152965.939277437,42899.13060145901
80,4534878.5081285825,19.0,10407024.166726887,37034.14398917808
81,5336699.231206302,19.0,10630086.30651677,31872.383943404944
82,6280291.441834247,19.0,10824881.285537917,27361.95104731609
83,7390722.033525775,19.0,10994227.507410508,23443.048683195342
84,8697490.026177835,19.0,11140898.776337137,20053.44578135937
85,10235310.218990248,19.0,11267535.456071008,17132.123771560156
86,12045035.402587812,19.0,11376590.396241926,14621.510430969705
87,14174741.629268048,19.0,11470302.25398195,12468.663317982911
88,16681005.372000592,19.0,11550684.410625532,10625.88564070625
89,19630406.500402685,19.0,11619529.597151652,9050.725196179677
90,23101297.00083158,19.0,11678419.894104142,7705.817683534499
91,27185882.427329402,19.0,11728742.083491541,6558.523008512799
92,31992671.377973843,19.0,11771704.85812886,5580.505978550762
93,37649358.06792463,19.0,11808357.827672232,4747.262845518475
94,44306214.575838774,19.0,11839608.292209933,4037.691731199331
95,52140082.87999684,19.0,11866238.723172102,3433.659846072609
96,61359072.734131634,19.0,11888922.227854954,2919.627141971758
97,72208090.18385457,19.0,11908236.676736273,2482.295657180087
98,84975343.59086438,19.0,11924677.334118936,2110.2902799323087
99,100000000.0,19.0,11938668.148217726,1793.9114501526929
