,beta,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,0.6000000000000001,11.861920088677909,1144381.768558714
1,1.0974987654930568e-08,0.6000000000000001,11.862293975466756,1146290.2471066986
2,1.204503540258781e-08,0.6000000000000001,11.862704325184275,1148401.8448905037
3,1.3219411484660288e-08,0.6000000000000001,11.863154694849118,1150739.8305051557
4,1.4508287784959402e-08,0.6000000000000001,11.863648988679099,1153330.4413068322
5,1.592282793341094e-08,0.6000000000000001,11.864191492023929,1156203.3131397804
6,1.747528400007683e-08,0.6000000000000001,11.864786908621788,1159391.9790856007
7,1.9179102616724886e-08,0.6000000000000001,11.865440350905478,1162934.457378837
8,2.104904144512022e-08,0.6000000000000001,11.866157587076977,1166873.8958838326
9,2.310129700083158e-08,0.6000000000000001,11.866944787575932,1171259.400264305
10,2.5353644939701113e-08,0.6000000000000001,11.867808780932773,1176146.9521296863
11,2.782559402207126e-08,0.6000000000000001,11.868757062902798,1181600.3563863365
12,3.053855508833412e-08,0.6000000000000001,11.869797861816574,1187692.6747929663
13,3.351602650938841e-08,0.6000000000000001,11.870940210362383,1194507.5728702391
14,3.678379771828634e-08,0.6000000000000001,11.87219402444148,1202140.9007659238
15,4.037017258596558e-08,0.6000000000000001,11.87357018980029,1210702.8170082774
16,4.4306214575838774e-08,0.6000000000000001,11.875080657212385,1220319.9374072105
17,4.8626015800653535e-08,0.6000000000000001,11.876738549507081,1231137.9350221837
18,5.3366992312063125e-08,0.6000000000000001,11.87855824456047,1243324.5077640396
19,5.857020818056673e-08,0.6000000000000001,11.880555669722515,1257072.7200588635
20,6.42807311728432e-08,0.6000000000000001,11.882748028365596,1272605.130803262
21,7.054802310718646e-08,0.6000000000000001,11.885154459460587,1290177.423679105
22,7.742636826811277e-08,0.6000000000000001,11.887795904512048,1310083.6920922375
23,8.497534359086438e-08,0.6000000000000001,11.890695360590033,1332661.4800542188
24,9.3260334688322e-08,0.6000000000000001,11.89387808080575,1358296.9382789778
25,1.0235310218990269e-07,0.6000000000000001,11.897371799423414,1387430.8110420664
26,1.1233240329780266e-07,0.6000000000000001,11.901206976036606,1420563.951269841
27,1.232846739442066e-07,0.6000000000000001,11.905417053937406,1458262.743479253
28,1.3530477745798075e-07,0.6000000000000001,11.910038813714214,1501163.3503188803
29,1.4849682622544636e-07,0.6000000000000001,11.915112624193506,1549975.779019083
30,1.6297508346206436e-07,0.6000000000000001,11.920682855250224,1605485.5612660204
31,1.7886495290574352e-07,0.6000000000000001,11.926798261440219,1668553.4431615395
32,1.9630406500402725e-07,0.6000000000000001,11.933512336609557,1740112.7254929177
33,2.1544346900318867e-07,0.6000000000000001,11.94088416189919,1821163.6618143898
34,2.3644894126454072e-07,0.6000000000000001,11.94897837492822,1912765.198204859
35,2.5950242113997374e-07,0.6000000000000001,11.957866154677493,2016024.510883538
36,2.848035868435805e-07,0.6000000000000001,11.96762577332765,2132085.1966035543
37,3.125715849688235e-07,0.6000000000000001,11.978343319369829,2262115.5381817725
38,3.4304692863149193e-07,0.6000000000000001,11.990113498312327,2407298.042314886
39,3.764935806792471e-07,0.6000000000000001,12.003040516861253,2568821.9804061376
40,4.1320124001153343e-07,0.6000000000000001,12.017239064291488,2747879.3795732385
41,4.534878508128582e-07,0.6000000000000001,12.032835403383713,2945664.4426632533
42,4.977023564332114e-07,0.6000000000000001,12.049968578205693,3163375.663782846
43,5.462277217684337e-07,0.7000000000000001,13.074984230202817,3398211.6405853154
44,5.994842503189409e-07,0.7000000000000001,13.104502643826487,3659399.2436330686
45,6.579332246575682e-07,0.7000000000000001,13.13695257510763,3944148.1144897076
46,7.220809018385472e-07,0.7000000000000001,13.172630866746015,4253668.090513325
47,7.924828983539186e-07,0.7000000000000001,13.211865585060021,4589143.718888969
48,8.697490026177835e-07,0.7000000000000001,13.255019536900477,4951705.327774936
49,9.545484566618346e-07,0.7000000000000001,13.302494230604259,5342386.668754594
50,1.0476157527896663e-06,0.7000000000000001,13.354734349797436,5762063.5409008805
51,1.1497569953977357e-06,0.8,14.432111101412543,6206681.943144085
52,1.261856883066021e-06,0.8,14.518240259154082,6685799.17268487
53,1.3848863713938746e-06,0.9,15.615823104269813,7188967.355623407
54,1.519911082952933e-06,0.9,15.752950206467547,7725409.1235166015
55,1.6681005372000591e-06,1.0,16.931653318423947,8280769.2175416
56,1.8307382802953698e-06,4.9,50.40399477551945,8111051.876353521
57,2.0092330025650458e-06,6.800000000000001,85.50792978658359,7969624.353527494
58,2.2051307399030456e-06,8.3,117.21925959267567,7807360.018189127
59,2.4201282647943835e-06,9.700000000000001,158.86896491343848,7534866.131765082
60,2.656087782946684e-06,11.100000000000001,217.18253094175904,7079606.918577259
61,2.9150530628251817e-06,12.5,301.70456578462546,6406925.705678946
62,3.1992671377973847e-06,13.8,427.67686707745577,5573817.222422144
63,3.5111917342151347e-06,15.200000000000001,625.3711595654963,4391087.2238114895
64,3.853528593710536e-06,16.6,944.2902629360256,2973634.972962565
65,4.229242874389499e-06,18.0,1476.4317924293186,1371876.5485260817
66,4.641588833612782e-06,19.0,2386.2276447320805,129219.56511090958
67,5.094138014816386e-06,19.0,3961.343564036574,130948.56164986077
68,5.590810182512223e-06,19.0,6705.953388253807,133862.7536266021
69,6.1359072734131755e-06,19.0,11311.995505396779,138853.42352219438
70,6.7341506577508285e-06,19.0,18400.1978920351,146747.11120540262
71,7.390722033525775e-06,19.0,27979.19641287015,157702.05607120818
72,8.111308307896873e-06,19.0,39249.033134348036,170891.49186398048
